"project","language","github_repo","repo_id","main_repo","homepage","fetched_at"
"d3","javascript","d3/d3","943149","https://github.com/d3/d3.git","https://d3js.org/","2026-05-31T14:41:16+01:00"
"dapr","go","","","https://github.com/dapr","https://dapr.io/","2026-05-31T14:41:16+01:00"
"dart","c++","dart-lang/sdk","","https://github.com/dart-lang/sdk.git","https://dart.dev","2026-05-31T14:41:16+01:00"
"dask","python","dask/dask","28782747","https://github.com/dask/dask","https://github.com/dask/dask","2026-05-31T14:41:16+01:00"
"data-encoding","rust","ia0/data-encoding","47457500","https://github.com/ia0/data-encoding.git","https://github.com/ia0/data-encoding","2026-05-31T14:41:16+01:00"
"date","c++","HowardHinnant/date","","https://github.com/HowardHinnant/date","https://howardhinnant.github.io/date/date.html","2026-05-31T14:41:16+01:00"
"dateparser","python","scrapinghub/dateparser","27086567","https://github.com/scrapinghub/dateparser.git","https://dateparser.readthedocs.io/en/latest/","2026-05-31T14:41:16+01:00"
"dav1d","c++","","","https://code.videolan.org/videolan/dav1d.git","https://code.videolan.org/videolan/dav1d","2026-05-31T14:41:16+01:00"
"dbus-broker","c","bus1/dbus-broker","","https://github.com/bus1/dbus-broker","https://github.com/bus1/dbus-broker","2026-05-31T14:41:16+01:00"
"dcmtk","c++","DCMTK/dcmtk","","https://github.com/DCMTK/dcmtk.git","https://dicom.offis.de/dcmtk.php.en","2026-05-31T14:41:16+01:00"
"decorator","python","micheles/decorator","14656555","https://github.com/micheles/decorator","https://github.com/micheles/decorator","2026-05-31T14:41:16+01:00"
"defusedxml","python","tiran/defusedxml","51649838","https://github.com/tiran/defusedxml","https://github.com/tiran/defusedxml","2026-05-31T14:41:16+01:00"
"demangle","go","ianlancetaylor/demangle","","https://github.com/ianlancetaylor/demangle","https://github.com/ianlancetaylor/demangle","2026-05-31T14:41:16+01:00"
"deno","rust","denoland/deno","133442384","https://github.com/denoland/deno","https://github.com/denoland/deno","2026-05-31T14:41:16+01:00"
"dgraph","go","dgraph-io/dgraph","","https://github.com/dgraph-io/dgraph","https://dgraph.io","2026-05-31T14:41:16+01:00"
"digest","python","bmc/digest","","https://github.com/bmc/digest","https://github.com/bmc/digest","2026-05-31T14:41:16+01:00"
"dill","python","uqfoundation/dill","11031844","https://github.com/uqfoundation/dill","https://github.com/uqfoundation/dill","2026-05-31T14:41:16+01:00"
"distlib","python","pypa/distlib","436970140","https://github.com/pypa/distlib","https://github.com/pypa/distlib","2026-05-31T14:41:16+01:00"
"distribution","go","distribution/distribution","","https://github.com/distribution/distribution","https://github.com/distribution/distribution","2026-05-31T14:41:16+01:00"
"django","python","django/django","4164482","https://github.com/django/django.git","https://www.djangoproject.com/","2026-05-31T14:41:16+01:00"
"dlplibs","c++","","","","https://www.documentliberation.org","2026-05-31T14:41:16+01:00"
"dng_sdk","c++","","","https://android.googlesource.com/platform/external/dng_sdk/","https://android.googlesource.com/platform/external/dng_sdk/","2026-05-31T14:41:16+01:00"
"dnsmasq","c","","","git://thekelleys.org.uk/dnsmasq.git","https://thekelleys.org.uk/dnsmasq/doc.html","2026-05-31T14:41:16+01:00"
"dnspython","python","rthalley/dnspython","2261155","https://github.com/rthalley/dnspython","https://github.com/rthalley/dnspython","2026-05-31T14:41:16+01:00"
"docker-client","jvm","spotify/docker-client","","https://github.com/spotify/docker-client","https://github.com/spotify/docker-client","2026-05-31T14:41:16+01:00"
"docutils","python","","","https://svn.code.sf.net/p/docutils/code/trunk","https://docutils.sourceforge.io","2026-05-31T14:41:16+01:00"
"dom4j","jvm","dom4j/dom4j","","https://github.com/dom4j/dom4j.git","https://github.com/dom4j/dom4j","2026-05-31T14:41:16+01:00"
"double-conversion","c++","google/double-conversion","25397114","https://github.com/google/double-conversion.git","https://github.com/google/double-conversion","2026-05-31T14:41:16+01:00"
"dovecot","c","dovecot/core","","https://github.com/dovecot/core","https://www.dovecot.org/","2026-05-31T14:41:16+01:00"
"dpp","c++","brainboxdotcc/DPP","","https://github.com/brainboxdotcc/DPP.git","https://github.com/brainboxdotcc/DPP","2026-05-31T14:41:16+01:00"
"draco","c++","google/draco","75662387","https://github.com/google/draco","https://github.com/google/draco","2026-05-31T14:41:16+01:00"
"dragonfly","go","dragonflyoss/Dragonfly","","https://github.com/dragonflyoss/Dragonfly","https://github.com/dragonflyoss/Dragonfly","2026-05-31T14:41:16+01:00"
"dropbear","c++","mkj/dropbear","","https://github.com/mkj/dropbear","https://matt.ucc.asn.au/dropbear/dropbear.html","2026-05-31T14:41:16+01:00"
"dropwizard","jvm","dropwizard/dropwizard","","https://github.com/dropwizard/dropwizard","https://github.com/dropwizard/dropwizard","2026-05-31T14:41:16+01:00"
"duckdb","c++","duckdb/duckdb","138754790","https://github.com/duckdb/duckdb/","https://duckdb.org/","2026-05-31T14:41:16+01:00"
"dulwich","python","jelmer/dulwich","156187","https://github.com/jelmer/dulwich","https://github.com/jelmer/dulwich","2026-05-31T14:41:16+01:00"
"e2fsprogs","c","tytso/e2fsprogs","2316310","https://github.com/tytso/e2fsprogs","https://github.com/tytso/e2fsprogs","2026-05-31T14:41:16+01:00"
"easywsclient","c++","dhbaird/easywsclient","","https://github.com/dhbaird/easywsclient","https://github.com/dhbaird/easywsclient","2026-05-31T14:41:16+01:00"
"ecc-diff-fuzzer","c++","catenacyber/elliptic-curve-differential-fuzzer","","https://github.com/catenacyber/elliptic-curve-differential-fuzzer","https://github.com/catenacyber/elliptic-curve-differential-fuzzer","2026-05-31T14:41:16+01:00"
"ecdsa-python","python","starkbank/ecdsa-python","146808796","https://github.com/starkbank/ecdsa-python/","https://github.com/starkbank/ecdsa-python","2026-05-31T14:41:16+01:00"
"eclipse-equinox","jvm","eclipse-equinox/equinox","","https://github.com/eclipse-equinox/equinox","https://github.com/eclipse-equinox/equinox","2026-05-31T14:41:16+01:00"
"edk2","c","tianocore/edk2","","https://github.com/tianocore/edk2","https://www.tianocore.org","2026-05-31T14:41:16+01:00"
"eigen","c++","","","https://gitlab.com/libeigen/eigen.git","http://eigen.tuxfamily.org/index.php?title=Main_Page","2026-05-31T14:41:16+01:00"
"elfutils","c++","","","https://sourceware.org/git/elfutils.git","https://sourceware.org/elfutils/","2026-05-31T14:41:16+01:00"
"envoy","c++","envoyproxy/envoy","","https://github.com/envoyproxy/envoy.git","https://www.envoyproxy.io/","2026-05-31T14:41:16+01:00"
"esp-v2","c++","GoogleCloudPlatform/esp-v2","","https://github.com/GoogleCloudPlatform/esp-v2.git","https://github.com/GoogleCloudPlatform/esp-v2","2026-05-31T14:41:16+01:00"
"espeak-ng","c++","espeak-ng/espeak-ng","47648456","https://github.com/espeak-ng/espeak-ng","https://github.com/espeak-ng/espeak-ng","2026-05-31T14:41:16+01:00"
"et-xmlfile","python","biydnd/et_xmlfile","","https://github.com/biydnd/et_xmlfile","https://github.com/biydnd/et_xmlfile","2026-05-31T14:41:16+01:00"
"etcd","go","etcd-io/etcd","","https://github.com/etcd-io/etcd","https://etcd.io","2026-05-31T14:41:16+01:00"
"evo-inflector","jvm","atteo/evo-inflector","","https://github.com/atteo/evo-inflector","https://github.com/atteo/evo-inflector","2026-05-31T14:41:16+01:00"
"example","c++","example/my-api","","https://github.com/example/my-api","https://my-api.example.com","2026-05-31T14:41:16+01:00"
"exiv2","c++","Exiv2/exiv2","89623031","https://github.com/Exiv2/exiv2","https://www.exiv2.org","2026-05-31T14:41:16+01:00"
"exp4j","jvm","fasseg/exp4j","","https://github.com/fasseg/exp4j","https://github.com/fasseg/exp4j","2026-05-31T14:41:16+01:00"
"expat","c++","libexpat/libexpat","80314213","https://github.com/libexpat/libexpat","https://github.com/libexpat/libexpat","2026-05-31T14:41:16+01:00"
"expr","go","expr-lang/expr","","https://github.com/expr-lang/expr.git","https://github.com/expr-lang/expr","2026-05-31T14:41:16+01:00"
"exprtk","c++","ArashPartow/exprtk","","https://github.com/ArashPartow/exprtk.git","https://www.partow.net/programming/exprtk/index.html","2026-05-31T14:41:16+01:00"
"faad2","c","knik0/faad2","98278290","https://github.com/knik0/faad2","https://sourceforge.net/projects/faac","2026-05-31T14:41:16+01:00"
"fabric","go","hyperledger/fabric","","https://github.com/hyperledger/fabric","https://www.hyperledger.org","2026-05-31T14:41:16+01:00"
"face","python","mahmoud/face","118227458","https://github.com/mahmoud/face","https://github.com/mahmoud/face","2026-05-31T14:41:16+01:00"
"fast-dds","c++","eProsima/Fast-DDS","","https://github.com/eProsima/Fast-DDS.git","https://www.eprosima.com/","2026-05-31T14:41:16+01:00"
"fast-xml-parser","javascript","NaturalIntelligence/fast-xml-parser","80317682","https://github.com/NaturalIntelligence/fast-xml-parser","https://naturalintelligence.github.io/fast-xml-parser/","2026-05-31T14:41:16+01:00"
"fast_float","c++","fastfloat/fast_float","","https://github.com/fastfloat/fast_float.git","https://github.com/fastfloat/fast_float","2026-05-31T14:41:16+01:00"
"fastcsv","jvm","osiegmar/FastCSV","","https://github.com/osiegmar/FastCSV.git","https://github.com/osiegmar/FastCSV","2026-05-31T14:41:16+01:00"
"fasthttp","go","valyala/fasthttp","","https://github.com/valyala/fasthttp","https://github.com/valyala/fasthttp","2026-05-31T14:41:16+01:00"
"fastify","javascript","fastify/fastify","69495170","https://github.com/fastify/fastify","https://www.fastify.dev","2026-05-31T14:41:16+01:00"
"fastjson","go","valyala/fastjson","","https://github.com/valyala/fastjson","https://github.com/valyala/fastjson","2026-05-31T14:41:16+01:00"
"fastjson2","jvm","alibaba/fastjson2","","https://github.com/alibaba/fastjson2","https://github.com/alibaba/fastjson2","2026-05-31T14:41:16+01:00"
"feign","jvm","openfeign/feign","","https://github.com/openfeign/feign","https://github.com/openfeign/feign","2026-05-31T14:41:16+01:00"
"ffmpeg","c++","FFmpeg/FFmpeg","1614410","https://github.com/FFmpeg/FFmpeg","https://www.ffmpeg.org","2026-05-31T14:41:16+01:00"
"ffms2","c++","FFMS/ffms2","12204382","https://github.com/FFMS/ffms2","https://github.com/FFMS/ffms2","2026-05-31T14:41:16+01:00"
"fftw3","c++","fftw/fftw3","8843388","https://github.com/fftw/fftw3.git","http://fftw.org/","2026-05-31T14:41:16+01:00"
"file","c++","file/file","1303130","https://github.com/file/file.git","http://www.darwinsys.com/file/","2026-05-31T14:41:16+01:00"
"filelock","python","tox-dev/py-filelock","","https://github.com/tox-dev/py-filelock","https://github.com/google/oss-fuzz/pull/8244","2026-05-31T14:41:16+01:00"
"filesystem_spec","python","fsspec/filesystem_spec","130727736","https://github.com/fsspec/filesystem_spec","https://github.com/fsspec/filesystem_spec","2026-05-31T14:41:16+01:00"
"fio","c++","axboe/fio","","https://github.com/axboe/fio.git","http://git.kernel.dk/fio.git","2026-05-31T14:41:16+01:00"
"fips203","rust","integritychain/fips203","","https://github.com/integritychain/fips203","https://crates.io/crates/fips203","2026-05-31T14:41:16+01:00"
"firefox","c++","","","https://hg.mozilla.org/mozilla-central/","https://www.mozilla.org/firefox/","2026-05-31T14:41:16+01:00"
"firestore","c++","firebase/firebase-ios-sdk","","https://github.com/firebase/firebase-ios-sdk.git","https://firebase.google.com/docs/firestore/","2026-05-31T14:41:16+01:00"
"flac","c++","xiph/flac","23097875","https://github.com/xiph/flac.git","https://xiph.org/flac/","2026-05-31T14:41:16+01:00"
"flask","python","pallets/flask","596892","https://github.com/pallets/flask","https://github.com/pallets/flask","2026-05-31T14:41:16+01:00"
"flask-jwt-extended","python","vimalloc/flask-jwt-extended","68146968","https://github.com/vimalloc/flask-jwt-extended","https://github.com/vimalloc/flask-jwt-extended","2026-05-31T14:41:16+01:00"
"flask-restx","python","python-restx/flask-restx","232805687","https://github.com/python-restx/flask-restx","https://github.com/python-restx/flask-restx","2026-05-31T14:41:16+01:00"
"flask-wtf","python","wtforms/flask-wtf","3583552","https://github.com/wtforms/flask-wtf/","https://github.com/wtforms/flask-wtf/","2026-05-31T14:41:16+01:00"
"flatbuffers","c++","google/flatbuffers","19953044","https://github.com/google/flatbuffers","https://github.com/google/flatbuffers","2026-05-31T14:41:16+01:00"
"flate2-rs","rust","rust-lang/flate2-rs","21954009","https://github.com/rust-lang/flate2-rs","https://github.com/rust-lang/flate2-rs","2026-05-31T14:41:16+01:00"
"flex","c","westes/flex","14521001","https://github.com/westes/flex","https://github.com/westes/flex","2026-05-31T14:41:16+01:00"
"fluent-bit","c++","fluent/fluent-bit","","https://github.com/fluent/fluent-bit/","https://github.com/fluent/fluent-bit","2026-05-31T14:41:16+01:00"
"fluxcd","go","fluxcd/flux2","","https://github.com/fluxcd/flux2","https://fluxcd.io/","2026-05-31T14:41:16+01:00"
"flyway","jvm","flyway/flyway","","https://github.com/flyway/flyway","https://github.com/flyway/flyway","2026-05-31T14:41:16+01:00"
"fmt","c++","fmtlib/fmt","7056202","https://github.com/fmtlib/fmt.git","https://github.com/fmtlib/fmt","2026-05-31T14:41:16+01:00"
"fontations","rust","googlefonts/fontations","455581993","https://github.com/googlefonts/fontations","https://github.com/googlefonts/fontations","2026-05-31T14:41:16+01:00"
"freeimage","c++","","","https://svn.code.sf.net/p/freeimage/svn/","http://freeimage.sourceforge.net/","2026-05-31T14:41:16+01:00"
"freeradius","c++","FreeRADIUS/freeradius-server","","https://github.com/FreeRADIUS/freeradius-server.git","https://freeradius.org","2026-05-31T14:41:16+01:00"
"freerdp","c","FreeRDP/FreeRDP","1979797","https://github.com/FreeRDP/FreeRDP","https://www.freerdp.com/","2026-05-31T14:41:16+01:00"
"freetype2","c++","freetype/freetype2-testing","","https://github.com/freetype/freetype2-testing.git","https://www.freetype.org/","2026-05-31T14:41:16+01:00"
"fribidi","c","fribidi/fribidi","5575048","https://github.com/fribidi/fribidi.git","https://github.com/fribidi/fribidi","2026-05-31T14:41:16+01:00"
"frr","c++","FRRouting/frr","","https://github.com/FRRouting/frr","https://frrouting.org","2026-05-31T14:41:16+01:00"
"fsnotify","go","fsnotify/fsnotify","","https://github.com/fsnotify/fsnotify","https://github.com/fsnotify/fsnotify","2026-05-31T14:41:16+01:00"
"ftfy","python","rspeer/python-ftfy","5542727","https://github.com/rspeer/python-ftfy","https://github.com/rspeer/python-ftfy","2026-05-31T14:41:16+01:00"
"fuzzing-puzzles","c++","google/fuzzer-test-suite","","https://github.com/google/fuzzer-test-suite","https://github.com/google/fuzzer-test-suite","2026-05-31T14:41:16+01:00"
"fuzztest-example","c++","google/fuzztest","","https://github.com/google/fuzztest","https://github.com/google/fuzztest","2026-05-31T14:41:16+01:00"
"fuzztest-raksha","c++","google/fuzztest","","https://github.com/google/fuzztest","https://github.com/google/fuzztest","2026-05-31T14:41:16+01:00"
"fuzzywuzzy","jvm","xdrop/fuzzywuzzy","","https://github.com/xdrop/fuzzywuzzy","https://github.com/xdrop/fuzzywuzzy","2026-05-31T14:41:16+01:00"
"fwupd","c","fwupd/fwupd","31374735","https://github.com/fwupd/fwupd","https://github.com/fwupd/fwupd","2026-05-31T14:41:16+01:00"
"g-api-auth-httplib2","python","googleapis/google-auth-library-python-httplib2","","https://github.com/googleapis/google-auth-library-python-httplib2/","https://github.com/googleapis/google-auth-library-python-httplib2","2026-05-31T14:41:16+01:00"
