repo,2021,2022,2023,2024,2025,2021-2025
rust-lang/pkg-config-rs,,,,,,2
rust-lang/regex,,,,,,1
rust-lang/rust,7,6,5,5,9,27
rust-lang/tempdir,,,,,,2
rust-num/num-traits,,,,,,5
rust-phf/rust-phf,,,,,,1
rust-random/getrandom,,,,,,2
rust-random/rand,,,,,,3
rust-random/rand_core,,,,,,1
rust-random/rngs,,,,,,1
rustcrypto/formats,,,,,,1
rustcrypto/hashes,,,,,,2
rustcrypto/stream-ciphers,,,,,,1
rustcrypto/traits,,,,,,1
rustcrypto/utils,,,,,,1
rustyrussell/ccan,1,1,1,1,1,1
rutura/the-c-20-masterclass-source-code,1,1,1,,1,1
ruyo/vrm4u,1,1,1,1,1,1
rvagg/bl,,,,,,2
rvagg/prr,,,,,,1
rvagg/through2,,,,,,1
rvaiya/keyd,1,1,1,1,1,1
rvaiya/warpd,1,1,1,,,1
rwengine/openrw,1,,1,1,1,1
rwfpl/rewolf-wow64ext,,1,,,,1
rwkv/rwkv.cpp,,,2,1,1,3
rxi/fe,,,,,,
rxi/log.c,,,,,,
rxi/microui,,,,1,,1
rxi/sj.h,,,,,1,1
ryanhaining/cppitertools,1,1,1,2,1,1
ryanjay0/miles-deep,,,,,,
ryanries/universalpausebutton,1,1,1,,1,1
ryanzim/universalify,,,,,,1
rzeldent/esp32cam-rtsp,,1,1,1,1,1
s-macke/sam,,,,,,
s-macke/voxelspace,,,,,,
s-march/smarchwatch_public,,,,,,
s-matyukevich/raspberry-pi-os,1,,,,,1
s00500/espui,1,2,1,1,1,2
s0lst1c3/eaphammer,2,1,1,2,,1
s3fs-fuse/s3fs-fuse,1,2,1,1,1,1
s3n4t0r-0x0/apts-adversary-simulation,,,,1,1,1
s60sc/esp32-cam_mjpeg2sd,1,1,1,1,1,1
s9xie/hed,,,1,,,1
saadahla/filelesspeloader,,,1,,,1
sabrogden/ditto,,,,,,
sachuverma/datastructures-algorithms,1,2,1,,1,1
safebreach-labs/poolparty,,,1,,,1
saghul/txiki.js,1,1,1,1,1,1
sahib/rmlint,2,1,1,1,1,2
sail-sg/envpool,1,1,1,,,1
sainnhe/caj2pdf-qt,1,1,1,1,,1
sair-lab/airslam,,1,1,1,1,1
saitoha/libsixel,2,1,,1,1,1
saki4510t/uvccamera,,,,,,
sakura-editor/sakura,1,1,1,2,2,2
salensoft/thu-cst-cracker,,,,,,
salesforce/tough-cookie,,,,,,3
saltpi/iplay,,,,1,1,1
samba-team/samba,4,4,2,3,3,4
samdenty/wi-pwn,1,1,,,,1
samhocevar/portable-file-dialogs,1,1,,,1,1
samhocevar/rinetd,1,,,,,1
saminiir/level-ip,,,,,,
sammycage/lunasvg,1,1,1,1,1,1
samn/json-stable-stringify,,,,,,7
samr7/vanitygen,,,,,,
samsung/rlottie,2,1,1,1,1,3
samtools/samtools,3,2,2,2,3,2
samverschueren/decode-uri-component,,,,,,1
samyk/magspoof,,1,,,,1
samyk/pwnat,,1,2,,1,3
samypesse/how-to-make-a-computer-operating-system,,,,,,
sandboxie-plus/sandboxie,2,1,2,2,2,2
sandboxie/sandboxie,,,,,,
sandeepmistry/arduino-lora,,,,,,
sandermertens/flecs,1,1,1,1,1,1
sanni/cartreader,1,1,2,2,1,1
sapd/headsetcontrol,,,,,,
saptakbhoumik/peregrine,1,1,1,1,,1
sarah-walker-pcem/pcem,2,1,1,2,1,1
sarugaku/shellingham,,,,,,
saschawillems/vulkan-gltf-pbr,1,1,1,1,1,1
satdump/satdump,1,1,1,2,1,1
savoirfairelinux/opendht,1,1,1,2,1,1
sb-ocr/diy-spacemouse,,,1,,,1
sbabic/swupdate,2,2,1,3,2,2
sbarex/qlmarkdown,1,1,1,1,1,1
sbarex/sourcecodesyntaxhighlight,1,1,1,1,1,1
sboudrias/inquirer.js,,,,,,1
sbrin/lopaka,,,1,1,1,1
scallyw4g/bonsai,1,1,1,1,1,1
scandum/quadsort,1,1,1,1,,1
scanmem/scanmem,1,,1,1,,1
scannet/scannet,,,,,,
scarsty/kys-cpp,1,1,1,1,1,1
sched-ext/scx,,,1,3,5,5
schedmd/slurm,6,5,3,4,3,4
schellingb/dosbox-pure,1,1,1,1,1,1
schernykh/p2pool,1,1,1,1,1,1
schismtracker/schismtracker,2,1,1,1,1,1
schreibfaul1/esp32-audioi2s,1,1,1,1,1,1
schrodinger/pymol-open-source,2,1,1,1,1,1
schwabe/ics-openvpn,1,1,1,1,1,1
schweikert/fping,2,2,1,1,2,2
scikit-build/ninja-python-distributions,,,,,,3
scikit-learn/scikit-learn,3,3,4,4,5,22
scipr-lab/libsnark,,,1,1,,1
scipy/scipy,5,3,4,5,5,12
sciresm/boot9strap,,1,,,1,1
sciresm/hactool,2,,1,,,1
sciter-sdk/go-sciter,2,1,,,,2
scottbez1/smartknob,1,1,1,1,,1
scottcgi/mojoc,1,1,1,1,,1
screetsec/brutal,,,,,,
screetsec/thefatrat,1,1,,,,1
scrt/avcleaner,1,1,,,,1
scummvm/scummvm,8,8,7,7,6,10
scylladb/scylladb,4,4,5,5,10,6
scylladb/seastar,2,2,2,2,1,2
sdatkinson/neuralampmodelerplugin,,1,1,1,1,1
sddm/sddm,2,1,2,2,3,2
sdlpal/sdlpal,1,1,1,2,1,1
seanbaxter/circle,1,1,1,,,1
seanmonstar/reqwest,,,,,,6
seasx/seaslog,2,,,,,2
sebastianstarke/ai4animation,,,1,1,,1
sebbbi/offsetallocator,,,1,,,1
sec-ant/readable-stream,,,,,,1
seclab-ucr/intang,,1,,,1,1
secure-software-engineering/phasar,3,2,2,1,1,2
securesocketfunneling/ssf,,,,,,
secwiki/linux-kernel-exploits,,,,,,
secwiki/windows-kernel-exploits,1,,,,,1
seeflowerx/stackplz,,1,1,1,1,1
seemoo-lab/nexmon,1,1,1,1,1,1
seemoo-lab/owl,1,1,,,,1
seenaburns/dex-ui,,,,,,
seetaface/seetafaceengine,,,,,,
seetafaceengine/seetaface2,,,,,,
seetafaceengine/seetaface6,1,,,,,1
sekigon-gonnoc/pico-pio-usb,1,2,2,1,1,1
sel4/sel4,2,3,3,2,2,3
seladb/pcapplusplus,1,2,2,3,2,2
selfboot/cs_offer,,,1,,,1
selinuxproject/selinux,2,2,1,1,3,5
senlinuc/caffe_ocr,,,,,,
sensorium/mozzi,1,1,2,1,1,1
sentdex/nnfsix,2,,,,,2
sepfy/libpeer,1,1,1,1,2,1
seppo0010/rlite,,,,,,
serde-rs/bytes,,,,,,1
serde-rs/json,,,,,,1
serde-rs/serde,,,,,,1
serde-rs/test,,,,,,1
serenityos/jakt,,4,2,2,2,3
serenityos/serenity,6,8,7,6,2,9
serge-rgb/milton,1,2,,,,2
serge-sans-paille/frozen,1,1,1,1,1,1
serge-sans-paille/pythran,1,1,1,1,1,1
sergiomsilva/alpr-unconstrained,,,,,,
sergiusthebest/plog,1,1,1,1,1,1
serial-studio/serial-studio,1,1,1,1,1,1
servo/rust-fnv,,,,,,4
servo/rust-smallvec,,,,,,15
servo/rust-url,,,,,,3
session-replay-tools/cetus,,,,,,
session-replay-tools/tcpcopy,,,,1,1,1
sewenew/redis-plus-plus,1,1,1,1,1,1
sfml/imgui-sfml,1,3,1,1,1,1
sfml/sfml,2,1,1,2,3,2
sfml/sfml-game-development-book,,,,,,
sftrabbit/cpppatterns-patterns,,,,,,
sfumecjf/cmake-examples-chinese,1,1,,,,1
sfzhang15/refinedet,,,,,,
sgan81/apfs-fuse,,1,1,,,1
shader-slang/slang,2,2,1,2,5,3
shadow-1/yi-hack-v3,,,,,,
shadowfallstudios/als-community,1,1,1,1,,1
shadowsocks/chinadns,,,,,,
shadowsocks/shadowsocks-libev,1,4,,,1,6
shadowsocks/simple-obfs,,,,,,
shadowsocksr-live/shadowsocksr-native,1,1,1,1,,1
shadps4-emu/shadps4,,1,1,4,4,4
shahjalalshohag/code-library,1,1,1,1,1,1
shaka-project/shaka-packager,2,1,4,2,1,2
shamadee/web-dsp,,,,,,
shangjingbo1226/autophrase,1,1,,,,1
shapelab/swarmui,,,1,,,1
sharkdp/dbg-macro,1,1,1,1,1,2
sheepdog/sheepdog,,,,,,
shekyan/slowhttptest,,2,1,1,1,3
shellinabox/shellinabox,,,,,,
shellphish/how2heap,1,2,3,1,3,2
sheredom/subprocess.h,1,2,1,1,,1
sheredom/utf8.h,1,1,1,2,,2
sherlockchou86/videopipe,,,,,,
sherlockgougou/bigimageviewpager,1,1,1,1,1,1
shinh/elvm,2,1,1,1,1,2
shiqiyu/cpp,,,,,,
shiqiyu/libfacedetection,2,1,1,,1,2
shiyanhui/libcsp,1,1,1,,,1
shogun-toolbox/shogun,,,1,,,1
shouxieai/tensorrt_pro,1,2,1,,,2
shtylman/node-process,,,,,,2
shujiahuang/cpp-primer-plus-6th,1,1,1,,1,1
shundhammer/qdirstat,1,1,1,1,1,1
shunf4/proxychains-windows,1,1,,,,1
sideeffects/houdiniengineforunreal,1,1,1,1,1,1
sideeffects/sidefxlabs,1,1,2,2,2,2
sidoh/esp8266_milight_hub,2,1,1,1,1,1
siduck/chadwm,3,1,1,2,1,2
siemens/jailhouse,2,2,1,,,2
sigil-ebook/sigil,1,1,1,1,1,1
signal11/hidapi,,,,,,
signalwire/freeswitch,1,1,1,1,1,1
silence1772/greedysnake,,,,,,
silentbicycle/greatest,1,,,,,1
silverf0x/rpcview,2,1,1,,,2
silvermaple/stlsourcecodenote,,,,,,
simbody/simbody,1,1,1,1,3,1
simd-everywhere/simde,1,1,1,1,1,2
simdjson/simdjson,1,1,1,1,1,1
simdsoft/yasio,1,1,1,1,1,1
simdutf/simdutf,1,1,1,1,2,1
simh/simh,1,1,1,1,1,1
simhacker/micropolis,,,,1,,1
simonfuhrmann/mve,1,1,1,1,1,2
simongog/sdsl-lite,,,,,,
simple-xx/simplekernel,1,1,1,1,,1
simpleble/simpleble,1,1,1,1,1,1
simplefoc/arduino-foc,1,1,2,1,1,1
simsong/bulk_extractor,1,1,1,1,1,1
simsong/tcpflow,1,1,1,1,,2
simulationcraft/simc,5,5,6,5,5,7
sinakarvandi/hypervisor-from-scratch,,1,,1,1,1
sinclairzx81/sinclair-typebox,,,,,,1
sindresorhus/ansi-escapes,,,,,,1
sindresorhus/array-union,,,,,,1
sindresorhus/binary-extensions,,,,,,1
sindresorhus/callsites,,,,,,1
sindresorhus/camelcase,,,,,,1
sindresorhus/clean-stack,,,,,,1
sindresorhus/cli-cursor,,,,,,1
sindresorhus/crypto-random-string,,,,,,1
sindresorhus/decamelize,,,,,,1
sindresorhus/detect-newline,,,,,,1
sindresorhus/environment,,,,,,1
sindresorhus/escape-string-regexp,,,,,,1
sindresorhus/execa,,,,,,1
sindresorhus/figures,,,,,,2
sindresorhus/file-type,,,,,,2
sindresorhus/find-cache-dir,,,,,,2
sindresorhus/find-cache-directory,,,,,,2
sindresorhus/find-up,,,,,,1
sindresorhus/find-up-simple,,,,,,1
sindresorhus/get-east-asian-width,,,,,,1
sindresorhus/globals,,,,,,2
sindresorhus/globby,,,,,,1
sindresorhus/has-flag,,,,,,1
sindresorhus/indent-string,,,,,,1
sindresorhus/is-binary-path,,,,,,1
sindresorhus/is-docker,,,,,,1
sindresorhus/is-fullwidth-code-point,,,,,,1
sindresorhus/is-inside-container,,,,,,1
sindresorhus/is-path-inside,,,,,,1
sindresorhus/is-plain-obj,,,,,,1
sindresorhus/is-stream,,,,,,1
sindresorhus/is-unicode-supported,,,,,,1
sindresorhus/is-wsl,,,,,,1
sindresorhus/leven,,,,,,1
sindresorhus/locate-path,,,,,,1
sindresorhus/log-symbols,,,,,,1
sindresorhus/lowercase-keys,,,,,,1
sindresorhus/make-dir,,,,,,1
sindresorhus/map-obj,,,,,,
sindresorhus/meow,,,,,,1
sindresorhus/mimic-fn,,,,,,2
sindresorhus/mimic-function,,,,,,2
sindresorhus/mimic-response,,,,,,1
sindresorhus/node-defaults,,,,,,1
sindresorhus/normalize-url,,,,,,1
sindresorhus/npm-run-path,,,,,,1
sindresorhus/object-assign,,,,,,1
sindresorhus/onetime,,,,,,1
sindresorhus/open,,,,,,1
sindresorhus/p-limit,,,,,,1
sindresorhus/p-locate,,,,,,1
sindresorhus/p-map,,,,,,1
sindresorhus/p-try,,,,,,1
sindresorhus/package-directory,,,,,,1
sindresorhus/parent-module,,,,,,1
sindresorhus/parse-json,,,,,,1
sindresorhus/path-exists,,,,,,1
sindresorhus/path-is-absolute,,,,,,1
sindresorhus/path-key,,,,,,1
sindresorhus/path-type,,,,,,1
sindresorhus/pify,,,,,,1
sindresorhus/pkg-dir,,,,,,1
sindresorhus/quick-lru,,,,,,1
sindresorhus/read-package-up,,,,,,1
sindresorhus/read-pkg,,,,,,1
sindresorhus/read-pkg-up,,,,,,1
sindresorhus/resolve-cwd,,,,,,1
sindresorhus/resolve-from,,,,,,1
sindresorhus/restore-cursor,,,,,,1
sindresorhus/shebang-regex,,,,,,1
sindresorhus/slash,,,,,,1
sindresorhus/string-width,,,,,,1
sindresorhus/strip-bom,,,,,,1
sindresorhus/strip-final-newline,,,,,,1
sindresorhus/strip-indent,,,,,,1
sindresorhus/strip-json-comments,,,,,,1
sindresorhus/tagged-tag,,,,,,1
sindresorhus/to-fast-properties,,,,,,1
sindresorhus/type-fest,,,,,,2
sindresorhus/unicorn-magic,,,,,,1
sindresorhus/yocto-queue,,,,,,1
sinonjs/commons,,,,,,5
sinonjs/fake-timers,,,,,,2
sinpolib/sokit,,,,,,
sipeed/tinymaix,,2,2,1,1,2
sipp/sipp,2,5,2,1,1,2
sisong/hdiffpatch,1,1,1,1,1,1
sist2app/sist2,1,1,1,1,1,1
siv3d/opensiv3d,1,2,1,1,1,1
sivanlaai/rime-pure,1,1,1,1,1,1
sixze/als-refactored,1,1,1,1,1,1
skaiworldwide-oss/agensgraph,3,4,4,1,1,4
skarupke/flat_hash_map,,,,,,
skeeto/endlessh,1,,,,,1
skeeto/w64devkit,1,1,1,1,1,1
skift-org/skift,,1,1,1,1,1
skuep/aioc,,1,1,1,1,1
skvadrik/re2c,1,1,1,1,1,1
skyentificgit/smallrobotarm,,,,,,
skyfloogle/red-viper,,1,1,1,1,1
skyjake/lagrange,1,1,1,1,1,1
skylersaleh/skyemu,1,1,1,2,1,1
skypjack/entt,1,1,1,1,1,1
skypjack/uvw,1,1,1,1,1,1
skythinker616/foc-wheel-legged-robot,,,1,,,1
skywind3000/kcp,1,1,2,2,1,6
skywind3000/mini3d,,,1,,,1
skywind3000/pystand,,1,1,1,1,1
skywind3000/renderhelp,,1,,1,,1
slackadays/clipboard,,1,1,1,1,1
slact/nchan,1,1,1,1,1,1
slembcke/chipmunk2d,1,1,1,,1,2
sleuthkit/sleuthkit,2,2,3,1,1,3
slic3r/slic3r,1,1,,,,2
slicer/slicer,2,2,2,2,2,2
slimevr/slimevr-tracker-esp,1,3,4,6,2,4
sluglab/cxlmemsim,,,1,1,1,1
sm64pc/sm64ex,1,1,1,1,,1
smallpond/mit6.828_os,1,1,1,,,1
smartcmd/minecraftconsoles,,,,,,
smartmontools/smartmontools,1,1,1,1,1,1
smilehao/xlua-framework,,,,,,
sminghub/sming,1,1,1,1,1,1
smithy-lang/smithy-rs,,,,,,4
smithy-lang/smithy-typescript,,,,,,4
smol-rs/fastrand,,,,,,2
smoothieware/smoothieware,1,1,1,1,1,1
smorodov/multitarget-tracker,,,,,,
smv1999/competitiveprogrammingquestionbank,13,1,,,,13
snaipe/criterion,1,1,1,3,1,1
snake-4/zygisk-assistant,,,,1,1,1
snakster/cpp.react,1,,,,,1
snap-stanford/snap,1,1,1,,,1
snapcast/snapcast,1,1,1,1,1,1
snapchat/keydb,3,1,1,1,,3
snapchat/valdi,,,,,3,3
snavely/bundler_sfm,,,,,,
snes9xgit/snes9x,2,1,1,1,1,1
snesrev/zelda3,,1,1,,,1
snooda/net-speeder,,,,,,
snort3/snort3,2,2,4,6,7,5
snowflake-labs/pg_lake,,,,,2,2
snowflakedb/snowflake-connector-python,,,,,,3
snowie2000/mactype,2,1,1,1,1,1
soci/soci,1,2,1,1,1,1
socketio/socket.io,,,,,,2
socketio/socket.io-client-cpp,2,3,1,3,2,5
soedinglab/mmseqs2,1,1,2,1,1,1
sofa-framework/sofa,3,2,2,2,2,2
softethervpn/softethervpn,2,1,2,2,3,3
softethervpn/softethervpn_stable,1,1,1,,1,1
softmotions/ejdb,1,1,1,1,1,1
software-mansion/react-native-enriched,,,,,1,1
software-mansion/react-native-executorch,,,,2,4,3
sogou/srpc,1,1,1,1,1,1
sogou/workflow,1,1,1,1,1,1
solemnwarning/rehex,1,1,1,1,1,1
solo-io/bumblebee,1,2,1,1,1,1
solodon4/mach7,1,,,,,1
solokeys/solo1,1,2,,,,1
solosky/pixl.js,,1,1,2,2,1
solusipse/fiche,,,,,,
solvespace/solvespace,3,3,2,1,2,3
sonic-pi-net/sonic-pi,1,1,1,1,1,1
sonosaurus/sonobus,1,1,1,,,1
sony/flutter-embedded-linux,,1,1,3,1,1
sorah/envchain,1,1,,1,,1
soramimi/guitar,1,1,1,1,1,1
sorayuki/obs-multi-rtmp,1,1,1,2,1,2
sorbet/sorbet,2,2,2,2,2,2
souffle-lang/souffle,3,2,2,1,1,3
soul-lang/soul,1,,,,,1
soundux/soundux,,,,,,
sourcey/libsourcey,,,,,,
sourmesen/mesen2,1,1,1,1,1,1
sp4cerat/fast-quadric-mesh-simplification,1,1,,1,,1
spaceandtimefdn/blitzar,,1,1,1,1,1
spacehuhn/esp8266_beaconspam,,,,,,
spacehuhn/wifi_ducky,,,,,,
spacehuhntech/esp8266_deauther,2,1,,,,3
spacehuhntech/wifiduck,1,,,,,1
spacemeowx2/switch-lan-play,2,1,1,1,,2
sparklemotion/nokogiri,1,1,1,1,1,1
sparsehash/sparsehash,,,,,,
spdk/spdk,5,6,5,4,3,6
specialko/specialk,1,1,1,1,1,1
speedb-io/speedb,2,5,6,2,,7
speeduino/speeduino,1,1,1,1,1,1
spencekonde/attinycore,1,1,1,2,,1
spencertipping/jit-tutorial,1,,,,,1
sphinxsearch/sphinx,,,,,,
spimort/terrabrush,,,,,,
spooks4576/ghost_esp,,,,1,1,1
spotify/annoy,1,1,1,1,1,3
spotify/pedalboard,1,1,1,1,1,1
spotify/sparkey,,,,,,
spotify/voyager,,,1,2,2,1
spring/spring,2,1,1,2,,1
spriteovo/airpodsdesktop,1,1,1,,,1
spuckwaffel/uedumper,,,1,1,,1
sqfmi/watchy,1,2,1,1,1,1
sqlalchemy/sqlalchemy,1,1,1,1,1,1
sqlcipher/sqlcipher,1,1,1,1,1,1
sqlite/sqlite,,,,,,
sqlitebrowser/sqlitebrowser,2,3,2,2,2,3
squeaky-pl/japronto,,,,,,
squid-cache/squid,2,2,2,2,2,2
squirrel/squirrel.windows,1,1,1,1,,2
sraoss/pg_ivm,,1,1,1,1,1
srdja/collections-c,1,1,1,1,1,1
srendle/libfm,,,,,,
srijs/rust-crc32fast,,,,,,1
srombauts/sqlitecpp,1,2,1,1,1,2
srsran/srsran_4g,2,3,1,2,2,3
ssloy/tinykaboom,,,,,,
ssloy/tinyraycaster,,,,,,
ssloy/tinyraytracer,1,1,,,,1
ssloy/tinyrenderer,,,,,,
stack-of-tasks/pinocchio,1,1,1,2,2,2
stackia/rtp2httpd,,,1,,1,1
stan-dev/stan,2,2,2,2,2,2
standardese/cppast,1,1,1,1,,1
stanfordnlp/glove,1,1,2,1,1,2
stanleyhuangyc/arduinoobd,1,,,1,,1
star-clouds/centerface,,,,,,
starrtc/starrtc-server,,,,,,
statsite/statsite,,,,,,
stclib/stc,1,1,1,1,1,1
std-microblock/breeze-shell,,,,1,1,1
std-microblock/chromatic,,,,,1,1
stdware/qwindowkit,,,1,1,1,1
steamclienthomebrew/millennium,,,1,1,1,1
stebalien/tempfile,,,,,,1
steemit/steem,1,1,,1,1,1
stefanesser/dumpdecrypted,,,,,,
stefanhaustein/terminalimageviewer,1,1,1,2,2,1
stefankoegl/python-json-pointer,,,,,,
stefankueng/grepwin,1,1,1,1,1,1
stefanpenner/get-caller-file,,,,,,1
stefansundin/altdrag,,,,,,
steinbergmedia/vstgui,1,1,1,1,1,1
steineggerlab/foldseek,1,1,2,2,2,2
stella-cv/stella_vslam,1,1,1,1,1,1
stellar-group/hpx,2,1,2,2,1,2
stellar/stellar-core,3,3,3,3,3,3
stellarium/stellarium,1,1,2,1,2,1
stenzek/duckstation,1,1,1,1,1,1
stepfun-ai/step-3.5-flash,,,,,,
stephane-d/sgdk,1,1,1,1,1,1
stephane/libmodbus,1,1,1,1,1,1
stephenberry/glaze,,1,1,1,1,1
stephenbradshaw/vulnserver,,,,,,
stephenfewer/reflectivedllinjection,,,,,,
stepmania/stepmania,2,2,,,,2
stereokit/stereokit,1,1,1,1,1,1
stereolabs/zed-sdk,2,2,2,2,2,3
steveicarus/iverilog,1,1,2,1,2,2
stevelauwh/sgi-stl,,,,,,
stevemacenski/slam_toolbox,2,2,3,3,3,6
stevemk14ebr/polyhook_2_0,,,,,,
stevengj/nlopt,2,1,2,1,1,1
stevenlovegrove/pangolin,1,1,1,1,1,2
stichting-minix-research-foundation/minix,,,,,,
stiffstream/restinio,1,1,1,1,1,1
stlink-org/stlink,2,1,1,2,1,2
stm32duino/arduino_core_stm32,1,1,1,1,1,1
stmicroelectronics/stm32cubef4,1,3,2,2,2,3
storax/kubedoom,1,1,,,,1
storybookjs/storybook,1,2,4,4,3,5
stotko/stdgpu,1,1,1,1,1,1
strace/strace,1,1,1,1,1,1
strasdat/sophus,1,2,2,1,,1
strato-emu/strato,1,1,2,1,,2
strawberrymusicplayer/strawberry,1,1,1,1,1,1
strazzere/android-unpacker,,,,,,
stream-utils/destroy,,,,,,1
stream-utils/raw-body,,,,,,1
stream-utils/unpipe,,,,,,1
streamich/memfs,,,,,,3
streetpea/chiaki-ng,1,1,2,1,1,1
strongswan/strongswan,1,1,1,1,1,1
strongtz/i915-sriov-dkms,,1,1,2,1,2
strukturag/libde265,1,1,1,1,1,1
strukturag/libheif,1,1,1,1,1,1
stub42/pytz,,,,,,1
stuckatprototype/racer,,,,1,1,1
studio3t/robomongo,1,1,,,,1
studiocherno/walnut,,1,,,,1
su2code/su2,2,3,3,3,3,4
subsurface/subsurface,1,2,2,1,1,2
sudo-project/sudo,1,1,1,1,1,1
suguru03/neo-async,,,,,,1
sui77/rc-switch,1,1,,,,1
sultim-t/xash-rt,1,1,1,,,1
sumatrapdfreader/sumatrapdf,1,1,1,1,1,1
sunzxyong/tiny,,,,,,
supercollider/supercollider,2,2,1,2,2,3
superdms/hsfreezer-hidden-in-the-snow-,,,,1,1,1
superhouse/esp-open-rtos,,,,,,
superpoweredsdk/low-latency-android-ios-linux-windows-tvos-macos-interactive-audio-platform,1,1,1,1,1,2
supertone-inc/supertonic,,,,,,
supertux/supertux,4,3,2,2,3,5
supertuxkart/stk-code,1,1,2,2,2,1
surge-synthesizer/surge,1,1,1,2,2,1
susam/uncap,1,,,,,1
sustrik/libdill,1,1,,,,1
sustrik/libmill,1,,,,,1
sval-rs/sval,,,,,,1
svenstaro/rofi-calc,1,1,2,1,2,2
svf-tools/svf,2,2,2,2,2,2
svxy/the-simpsons-hit-and-run,,,1,,,1
swagsoftware/kisak-strike,1,1,,,,1
swaywm/sway,2,3,2,2,2,2
swaywm/swaylock,1,1,2,2,1,2
swaywm/wlroots,1,,,,,1
swc-project/swc,1,2,2,2,2,2
swi-prolog/swipl-devel,1,1,1,1,1,1
swiftlang/swift,5,5,8,10,9,8
swiftlang/swift-corelibs-foundation,5,1,1,2,3,4
swiftlang/swift-corelibs-libdispatch,2,2,2,3,3,5
swiftlang/swift-llbuild,3,4,3,2,3,4
swiftlatex/swiftlatex,,1,1,,,1
switchbrew/libnx,2,2,3,2,3,3
switchbrew/nx-hbmenu,2,1,2,1,2,3
swoole/swoole-src,1,1,1,1,1,1
swow/swow,1,1,1,1,1,1
sybrenstuvel/python-rsa,,,,,,1
sylar-yin/sylar,,,,,,
sylefeb/silice,1,1,1,1,1,1
sylikc/jpegview,1,1,1,1,,1
syllo/nvtop,1,1,3,2,5,1
symengine/symengine,2,1,2,1,2,2
symforce-org/symforce,1,2,1,1,1,1
symisc/sod,1,,1,,,1
symisc/unqlite,1,1,2,1,,2
synfig/synfig,1,1,1,1,1,1
synocommunity/spksrc,1,1,2,2,2,2
syntax-tree/unist-util-is,,,,,,1
syoyo/tinygltf,2,2,4,3,2,5
sypstraw/rpi4-osdev,,1,,1,,1
syslog-ng/syslog-ng,3,1,2,2,1,3
sysown/proxysql,1,2,2,2,2,2
sysprog21/shecc,1,,2,3,1,2
sysprogs/wincdemu,,,,,,
syssec-kaist/ltesniffer,,,1,1,,1
sysstat/sysstat,1,1,1,1,1,1
system-linux/fazjammer,,,,,1,1
system76/firmware-open,1,1,1,1,1,1
systemd/casync,1,1,1,,,2
systemd/systemd,2,2,3,3,2,3
systemed/tilemaker,2,1,1,1,2,2
sz3/libcimbar,1,1,1,1,1,1
szad670401/hyperlandmark,,,,1,,1
szad670401/hyperlpr,1,1,1,1,,1
szza/learningnote,1,1,,,,1
t-vk/esp32-ble-keyboard,1,1,,1,,2
t4y1or/ringq,,,,1,1,1
t6x/reaver-wps-fork-t6x,1,1,1,1,1,1
ta-lib/ta-lib,,1,1,1,1,1
tablacus/tablacusexplorer,1,1,1,1,1,1
taf2/curb,1,1,1,2,1,1
taglib/taglib,2,2,1,1,1,1
taichi-dev/taichi,4,7,5,2,2,7
taiki-e/pin-project,,,,,,1
taiki-e/pin-project-lite,,,,,,1
taiki-e/portable-atomic,,,,,,1
taisei-project/taisei,1,1,1,1,1,1
taku910/mecab,,,1,,1,1
tanakh/cmdline,,,,,,
tandasat/ddimon,,1,,,,1
tandasat/hyperplatform,1,1,1,,,1
tangjianpku/line,,,,,,
tangxiaolv/telegramgallery,,,,,,
taocpp/pegtl,1,1,1,1,1,1
taosdata/tdengine,5,6,6,6,7,7
tapjs/signal-exit,,,,,,2
tapjs/stack-utils,,,,,,2
tarscloud/tars,1,1,1,1,,1
tartanllama/expected,1,1,1,,1,1
tartley/colorama,,,,,,3
tasemulators/desmume,1,1,1,1,1,1
tasemulators/fceux,1,1,1,1,1,1
taskflow/taskflow,1,1,3,4,4,1
tass-belgium/picotcp,,,,,,
tats/w3m,1,2,1,,,1
tatsu-syo/nomeiryoui,1,1,1,1,1,1
taurusxin/ncmdump,1,,1,1,1,1
tavianator/bfs,1,1,1,1,1,1
taviso/123elf,,1,1,,,1
taviso/ctftool,1,,,,,1
taviso/ctypes.sh,,,1,1,1,1
taviso/loadlibrary,1,1,,,,1
taylorconor/tinytetris,1,,,,,1
taywee/args,2,1,,1,1,3
tbnobody/opendtu,,1,1,1,1,1
tboox/tbox,1,1,1,1,1,1
tcurdt/iproxy,1,,,,,1
tdenniston/bish,,,,,,
tdesktop-x64/tdesktop,1,1,1,1,2,1
tdlib/td,1,1,1,1,1,1
tdlib/telegram-bot-api,1,1,1,1,1,1
teambition/merge2,,,,,,1
teamhypersomnia/hypersomnia,1,1,1,1,1,1
teamwin/team-win-recovery-project,,,,,,
techempower/frameworkbenchmarks,5,3,3,3,2,4
techunrestricted/windiskwriter,,,1,1,1,1
tectonic-typesetting/tectonic,1,1,1,2,1,2
teddriggs/darling,,,,,,1
teeworlds/teeworlds,1,1,2,1,1,1
tehshrike/deepmerge,,,,,,1
telegramdesktop/tdesktop,1,1,1,1,1,1
telegrammessenger/mtproxy,,,,,1,1
telekom-security/tpotce,1,1,1,1,1,1
ten-framework/ten-vad,,,,,1,1
tencent/feathercnn,,,,,,
tencent/flare,1,1,1,1,,1
tencent/gameaisdk,1,,,,,1
tencent/hardcoder,,,1,,,1
tencent/hippy,3,3,5,2,1,4
tencent/libco,,,,,,
