repo,2021,2022,2023,2024,2025,2021-2025
sergiusthebest/plog,3,1,6,3,4,13
serial-studio/serial-studio,4,4,1,9,4,18
servo/rust-fnv,0,0,0,0,0,17
servo/rust-smallvec,0,0,0,0,0,88
servo/rust-url,0,0,0,0,0,179
session-replay-tools/cetus,0,0,0,0,0,0
session-replay-tools/tcpcopy,0,0,0,1,1,1
sewenew/redis-plus-plus,11,7,10,6,8,34
sfml/imgui-sfml,9,10,9,8,4,26
sfml/sfml,18,28,18,23,24,64
sfml/sfml-game-development-book,0,0,0,0,0,0
sftrabbit/cpppatterns-patterns,0,0,0,0,0,0
sfumecjf/cmake-examples-chinese,1,1,0,0,0,2
sfzhang15/refinedet,0,0,0,0,0,0
sgan81/apfs-fuse,0,1,1,0,0,1
shader-slang/slang,6,13,12,39,64,88
shadow-1/yi-hack-v3,0,0,0,0,0,0
shadowfallstudios/als-community,13,7,3,1,0,18
shadowsocks/chinadns,0,0,0,0,0,0
shadowsocks/shadowsocks-libev,4,13,0,0,2,18
shadowsocks/simple-obfs,0,0,0,0,0,0
shadowsocksr-live/shadowsocksr-native,1,1,1,1,0,1
shadps4-emu/shadps4,0,1,5,78,64,99
shahjalalshohag/code-library,2,2,3,5,3,11
shaka-project/shaka-packager,17,5,18,23,5,46
shamadee/web-dsp,0,0,0,0,0,0
shangjingbo1226/autophrase,2,1,0,0,0,3
shapelab/swarmui,0,0,1,0,0,1
sharkdp/dbg-macro,3,2,3,1,2,9
sheepdog/sheepdog,0,0,0,0,0,0
shekyan/slowhttptest,0,3,2,1,1,7
shellinabox/shellinabox,0,0,0,0,0,0
shellphish/how2heap,4,7,8,11,11,32
sheredom/subprocess.h,1,6,1,3,0,9
sheredom/utf8.h,5,2,4,4,0,12
sherlockchou86/videopipe,0,0,0,0,0,0
sherlockgougou/bigimageviewpager,1,1,3,1,2,4
shinh/elvm,6,1,1,3,2,9
shiqiyu/cpp,0,0,0,0,0,0
shiqiyu/libfacedetection,5,2,2,0,1,7
shiyanhui/libcsp,1,1,1,0,0,3
shogun-toolbox/shogun,0,0,1,0,0,1
shouxieai/tensorrt_pro,8,4,2,0,0,12
shtylman/node-process,0,0,0,0,0,15
shujiahuang/cpp-primer-plus-6th,1,1,1,0,1,1
shundhammer/qdirstat,4,3,5,5,4,16
shunf4/proxychains-windows,1,1,0,0,0,1
sideeffects/houdiniengineforunreal,3,6,5,2,3,11
sideeffects/sidefxlabs,12,12,6,8,8,26
sidoh/esp8266_milight_hub,3,1,1,2,1,5
siduck/chadwm,10,13,5,3,2,27
siemens/jailhouse,9,5,2,0,0,11
sigil-ebook/sigil,8,7,3,6,7,15
signal11/hidapi,0,0,0,0,0,0
signalwire/freeswitch,37,24,25,11,11,66
silence1772/greedysnake,0,0,0,0,0,0
silentbicycle/greatest,1,0,0,0,0,1
silverf0x/rpcview,7,2,1,0,0,8
silvermaple/stlsourcecodenote,0,0,0,0,0,0
simbody/simbody,3,7,3,6,10,16
simd-everywhere/simde,17,9,27,30,13,76
simdjson/simdjson,12,9,14,28,32,73
simdsoft/yasio,3,1,2,1,1,4
simdutf/simdutf,4,15,16,17,25,61
simh/simh,14,22,20,13,15,43
simhacker/micropolis,0,0,0,1,0,1
simonfuhrmann/mve,2,1,1,2,1,4
simongog/sdsl-lite,0,0,0,0,0,0
simple-xx/simplekernel,2,1,1,1,0,2
simpleble/simpleble,3,7,11,3,5,24
simplefoc/arduino-foc,15,15,10,10,13,48
simsong/bulk_extractor,5,6,6,3,3,17
simsong/tcpflow,3,1,2,2,0,5
simulationcraft/simc,42,46,52,55,48,68
sinakarvandi/hypervisor-from-scratch,0,2,0,3,2,5
sinclairzx81/sinclair-typebox,0,0,0,0,0,1
sindresorhus/ansi-escapes,0,0,0,0,0,17
sindresorhus/array-union,0,0,0,0,0,9
sindresorhus/binary-extensions,0,0,0,0,0,23
sindresorhus/callsites,0,0,0,0,0,7
sindresorhus/camelcase,0,0,0,0,0,28
sindresorhus/clean-stack,0,0,0,0,0,15
sindresorhus/cli-cursor,0,0,0,0,0,5
sindresorhus/crypto-random-string,0,0,0,0,0,8
sindresorhus/decamelize,0,0,0,0,0,14
sindresorhus/detect-newline,0,0,0,0,0,9
sindresorhus/environment,0,0,0,0,0,1
sindresorhus/escape-string-regexp,0,0,0,0,0,7
sindresorhus/execa,0,0,0,0,0,62
sindresorhus/figures,0,0,0,0,0,11
sindresorhus/file-type,0,0,0,0,0,111
sindresorhus/find-cache-dir,0,0,0,0,0,14
sindresorhus/find-up,0,0,0,0,0,17
sindresorhus/find-up-simple,0,0,0,0,0,2
sindresorhus/get-east-asian-width,0,0,0,0,0,3
sindresorhus/get-stream,0,0,0,0,0,16
sindresorhus/globals,0,0,0,0,0,94
sindresorhus/globby,0,0,0,0,0,47
sindresorhus/has-flag,0,0,0,0,0,7
sindresorhus/import-fresh,0,0,0,0,0,8
sindresorhus/import-local,0,0,0,0,0,8
sindresorhus/indent-string,0,0,0,0,0,9
sindresorhus/is-binary-path,0,0,0,0,0,6
sindresorhus/is-docker,0,0,0,0,0,6
sindresorhus/is-fullwidth-code-point,0,0,0,0,0,9
sindresorhus/is-inside-container,0,0,0,0,0,1
sindresorhus/is-path-inside,0,0,0,0,0,8
sindresorhus/is-plain-obj,0,0,0,0,0,7
sindresorhus/is-stream,0,0,0,0,0,6
sindresorhus/is-unicode-supported,0,0,0,0,0,4
sindresorhus/is-wsl,0,0,0,0,0,7
sindresorhus/leven,0,0,0,0,0,8
sindresorhus/locate-path,0,0,0,0,0,8
sindresorhus/log-symbols,0,0,0,0,0,13
sindresorhus/lowercase-keys,0,0,0,0,0,3
sindresorhus/make-dir,0,0,0,0,0,11
sindresorhus/map-obj,0,0,0,0,0,0
sindresorhus/meow,0,0,0,0,0,43
sindresorhus/mimic-fn,0,0,0,0,0,10
sindresorhus/mimic-function,0,0,0,0,0,10
sindresorhus/mimic-response,0,0,0,0,0,6
sindresorhus/node-defaults,0,0,0,0,0,4
sindresorhus/normalize-url,0,0,0,0,0,43
sindresorhus/npm-run-path,0,0,0,0,0,7
sindresorhus/object-assign,0,0,0,0,0,13
sindresorhus/onetime,0,0,0,0,0,9
sindresorhus/open,0,0,0,0,0,56
sindresorhus/p-limit,0,0,0,0,0,17
sindresorhus/p-locate,0,0,0,0,0,6
sindresorhus/p-map,0,0,0,0,0,18
sindresorhus/p-try,0,0,0,0,0,5
sindresorhus/parent-module,0,0,0,0,0,6
sindresorhus/parse-json,0,0,0,0,0,15
sindresorhus/path-exists,0,0,0,0,0,6
sindresorhus/path-is-absolute,,,,,,2
sindresorhus/path-key,0,0,0,0,0,6
sindresorhus/path-type,0,0,0,0,0,7
sindresorhus/pify,0,0,0,0,0,16
sindresorhus/pkg-dir,0,0,0,0,0,8
sindresorhus/quick-lru,0,0,0,0,0,16
sindresorhus/read-pkg,0,0,0,0,0,9
sindresorhus/read-pkg-up,0,0,0,0,0,8
sindresorhus/resolve-cwd,0,0,0,0,0,4
sindresorhus/resolve-from,0,0,0,0,0,7
sindresorhus/restore-cursor,0,0,0,0,0,6
sindresorhus/shebang-regex,0,0,0,0,0,4
sindresorhus/slash,0,0,0,0,0,8
sindresorhus/string-width,0,0,0,0,0,14
sindresorhus/strip-bom,0,0,0,0,0,7
sindresorhus/strip-final-newline,0,0,0,0,0,4
sindresorhus/strip-indent,0,0,0,0,0,8
sindresorhus/strip-json-comments,0,0,0,0,0,16
sindresorhus/tagged-tag,0,0,0,0,0,1
sindresorhus/to-fast-properties,0,0,0,0,0,8
sindresorhus/type-fest,0,0,0,0,0,202
sindresorhus/unicorn-magic,0,0,0,0,0,2
sindresorhus/yocto-queue,0,0,0,0,0,4
sinonjs/commons,0,0,0,0,0,8
sinonjs/fake-timers,0,0,0,0,0,75
sinpolib/sokit,0,0,0,0,0,0
sipeed/tinymaix,0,26,6,2,1,30
sipp/sipp,8,10,8,16,9,38
sisong/hdiffpatch,2,1,3,1,4,6
sist2app/sist2,2,2,4,3,3,9
siv3d/opensiv3d,22,22,17,14,7,57
sivanlaai/rime-pure,3,3,2,1,2,4
sixze/als-refactored,2,4,3,6,2,11
skaiworldwide-oss/agensgraph,29,28,30,1,5,43
skarupke/flat_hash_map,0,0,0,0,0,0
skeeto/endlessh,1,0,0,0,0,1
skeeto/w64devkit,1,2,4,4,5,10
skift-org/skift,0,3,4,10,4,15
skuep/aioc,0,1,4,5,2,8
skvadrik/re2c,8,2,2,8,7,20
skyentificgit/smallrobotarm,0,0,0,0,0,0
skyfloogle/red-viper,0,1,1,7,3,10
skyjake/lagrange,25,13,17,13,10,44
skylersaleh/skyemu,1,2,14,5,5,17
skypjack/entt,6,13,10,8,11,39
skypjack/uvw,3,3,8,4,3,14
skythinker616/foc-wheel-legged-robot,0,0,1,0,0,1
skywind3000/kcp,2,3,3,4,2,13
skywind3000/mini3d,0,0,2,0,0,2
skywind3000/pystand,0,2,1,3,2,4
skywind3000/renderhelp,0,1,0,1,0,2
slackadays/clipboard,0,6,19,6,5,28
slact/nchan,2,6,3,4,1,12
slembcke/chipmunk2d,3,2,2,0,2,7
sleuthkit/sleuthkit,16,15,13,10,15,38
slic3r/slic3r,9,1,0,0,0,9
slicer/slicer,31,32,31,23,29,52
slimevr/slimevr-tracker-esp,17,26,18,21,14,63
sluglab/cxlmemsim,0,0,1,1,3,3
sm64pc/sm64ex,6,2,4,5,0,15
smallpond/mit6.828_os,1,1,1,0,0,1
smartcmd/minecraftconsoles,0,0,0,0,0,0
smartmontools/smartmontools,8,5,7,10,31,46
smilehao/xlua-framework,0,0,0,0,0,0
sminghub/sming,9,5,6,6,4,15
smithy-lang/smithy-rs,0,0,0,0,0,135
smithy-lang/smithy-typescript,0,0,0,0,0,92
smol-rs/fastrand,0,0,0,0,0,21
smoothieware/smoothieware,5,2,1,1,1,6
smorodov/multitarget-tracker,0,0,0,0,0,0
smv1999/competitiveprogrammingquestionbank,91,1,0,0,0,92
snaipe/criterion,4,6,7,6,4,23
snake-4/zygisk-assistant,0,0,0,3,2,4
snakster/cpp.react,1,0,0,0,0,1
snap-stanford/snap,1,1,2,0,0,2
snapcast/snapcast,7,10,8,6,20,43
snapchat/keydb,37,10,4,1,0,41
snapchat/valdi,0,0,0,0,18,18
snavely/bundler_sfm,0,0,0,0,0,0
snes9xgit/snes9x,7,10,13,9,6,31
snesrev/zelda3,0,20,9,0,0,25
snooda/net-speeder,0,0,0,0,0,0
snort3/snort3,9,14,21,29,32,51
snowflake-labs/pg_lake,0,0,0,0,16,16
snowflakedb/snowflake-connector-python,0,0,0,0,0,150
snowie2000/mactype,4,1,2,3,1,7
soci/soci,8,12,8,11,8,33
socketio/socket.io,0,0,0,0,0,402
socketio/socket.io-client-cpp,10,8,5,6,3,29
soedinglab/mmseqs2,9,7,13,13,11,38
sofa-framework/sofa,19,20,15,13,15,36
softethervpn/softethervpn,15,11,11,14,11,41
softethervpn/softethervpn_stable,1,1,1,0,1,1
softmotions/ejdb,5,2,3,1,1,8
software-mansion/react-native-enriched,0,0,0,0,9,9
software-mansion/react-native-executorch,0,0,0,6,21,23
sogou/srpc,6,7,6,5,4,18
sogou/workflow,14,12,8,6,3,26
solemnwarning/rehex,2,5,3,2,5,12
solo-io/bumblebee,5,10,3,2,1,14
solodon4/mach7,1,0,0,0,0,1
solokeys/solo1,9,4,0,0,0,13
solosky/pixl.js,0,3,12,13,10,26
solusipse/fiche,0,0,0,0,0,0
solvespace/solvespace,20,19,18,9,22,62
sonic-pi-net/sonic-pi,26,30,10,8,6,39
sonosaurus/sonobus,5,3,4,0,0,10
sony/flutter-embedded-linux,0,5,7,8,2,16
sorah/envchain,1,2,0,1,0,3
soramimi/guitar,4,1,3,2,3,8
sorayuki/obs-multi-rtmp,9,12,20,14,16,52
sorbet/sorbet,43,43,38,39,32,68
souffle-lang/souffle,27,22,14,8,8,54
soul-lang/soul,3,0,0,0,0,3
soundux/soundux,0,0,0,0,0,0
sourcey/libsourcey,0,0,0,0,0,0
sourmesen/mesen2,1,1,18,7,2,22
sp4cerat/fast-quadric-mesh-simplification,1,1,0,1,0,1
spaceandtimefdn/blitzar,0,2,5,4,10,14
spacehuhn/esp8266_beaconspam,0,0,0,0,0,0
spacehuhn/wifi_ducky,0,0,0,0,0,0
spacehuhntech/esp8266_deauther,3,2,0,0,0,5
spacehuhntech/wifiduck,2,0,0,0,0,2
spacemeowx2/switch-lan-play,3,2,1,1,0,6
sparklemotion/nokogiri,7,10,9,11,8,28
sparsehash/sparsehash,0,0,0,0,0,0
spdk/spdk,41,46,51,45,31,81
specialko/specialk,2,6,7,5,8,16
speedb-io/speedb,6,72,52,6,0,98
speeduino/speeduino,26,24,21,22,6,48
spencekonde/attinycore,9,9,6,6,0,23
spencertipping/jit-tutorial,1,0,0,0,0,1
sphinxsearch/sphinx,0,0,0,0,0,0
spimort/terrabrush,0,0,0,0,0,0
spooks4576/ghost_esp,0,0,0,7,2,7
spotify/annoy,8,4,6,1,2,20
spotify/pedalboard,12,12,3,8,5,33
spotify/sparkey,0,0,0,0,0,0
spotify/voyager,0,0,6,7,4,9
spring/spring,7,9,5,3,0,17
spriteovo/airpodsdesktop,1,4,4,0,0,7
spuckwaffel/uedumper,0,0,4,3,0,6
sqfmi/watchy,18,12,6,3,2,33
sqlalchemy/sqlalchemy,23,11,18,12,12,403
sqlcipher/sqlcipher,3,2,1,3,1,4
sqlite/sqlite,0,0,0,0,0,0
sqlitebrowser/sqlitebrowser,13,19,20,18,13,54
squeaky-pl/japronto,0,0,0,0,0,0
squid-cache/squid,12,11,12,10,12,27
squirrel/squirrel.windows,3,7,2,1,0,12
sraoss/pg_ivm,0,8,4,7,8,21
srdja/collections-c,1,5,3,2,1,12
srendle/libfm,0,0,0,0,0,0
srijs/rust-crc32fast,0,0,0,0,0,10
srombauts/sqlitecpp,9,8,8,6,6,29
srsran/srsran_4g,24,29,19,5,4,40
ssloy/tinykaboom,0,0,0,0,0,0
ssloy/tinyraycaster,0,0,0,0,0,0
ssloy/tinyraytracer,1,1,0,0,0,1
ssloy/tinyrenderer,0,0,0,0,0,0
stack-of-tasks/pinocchio,15,18,20,21,18,52
stackia/rtp2httpd,0,0,3,0,6,8
stan-dev/stan,13,10,11,10,9,21
standardese/cppast,6,5,3,1,0,10
stanfordnlp/glove,1,2,5,1,2,9
stanleyhuangyc/arduinoobd,1,0,0,1,0,1
star-clouds/centerface,0,0,0,0,0,0
starrtc/starrtc-server,0,0,0,0,0,0
statsite/statsite,0,0,0,0,0,0
stclib/stc,6,3,4,5,8,18
std-microblock/breeze-shell,0,0,0,1,9,9
std-microblock/chromatic,0,0,0,0,1,1
stdware/qwindowkit,0,0,4,8,8,15
steamclienthomebrew/millennium,0,0,1,19,55,67
stebalien/tempfile,0,0,0,0,0,74
steemit/steem,1,3,0,1,1,3
stefanesser/dumpdecrypted,0,0,0,0,0,0
stefanhaustein/terminalimageviewer,2,2,4,6,3,10
stefankoegl/python-json-pointer,0,0,0,0,0,0
stefankueng/grepwin,8,5,9,7,6,18
stefanpenner/get-caller-file,0,0,0,0,0,5
stefansundin/altdrag,0,0,0,0,0,0
steinbergmedia/vstgui,5,9,4,3,5,10
steineggerlab/foldseek,4,5,11,10,9,22
stella-cv/stella_vslam,16,8,3,5,3,29
stellar-group/hpx,18,23,16,15,21,44
stellar/stellar-core,14,16,15,15,13,32
stellarium/stellarium,13,18,16,12,21,37
stenzek/duckstation,35,19,22,34,19,81
stepfun-ai/step-3.5-flash,0,0,0,0,0,0
stephane-d/sgdk,11,14,5,13,12,42
stephane/libmodbus,3,10,3,5,1,18
stephenberry/glaze,0,4,25,24,34,68
stephenbradshaw/vulnserver,0,0,0,0,0,0
stephenfewer/reflectivedllinjection,0,0,0,0,0,0
stepmania/stepmania,10,12,0,0,0,16
stereokit/stereokit,9,17,9,4,3,28
stereolabs/zed-sdk,8,5,7,4,4,15
steveicarus/iverilog,6,13,18,8,9,35
stevelauwh/sgi-stl,0,0,0,0,0,0
stevemacenski/slam_toolbox,13,12,11,10,10,51
stevemk14ebr/polyhook_2_0,0,0,0,0,0,0
stevengj/nlopt,9,9,11,8,7,34
stevenlovegrove/pangolin,5,12,5,4,4,22
stichting-minix-research-foundation/minix,0,0,0,0,0,0
stiffstream/restinio,1,1,4,2,3,6
stlink-org/stlink,12,10,8,9,4,33
stm32duino/arduino_core_stm32,14,15,24,11,26,66
stmicroelectronics/stm32cubef4,2,6,4,5,5,11
storax/kubedoom,1,2,0,0,0,2
storybookjs/storybook,26,30,31,29,28,365
stotko/stdgpu,1,1,1,5,2,6
strace/strace,16,12,13,13,8,34
strasdat/sophus,8,11,6,2,0,20
strato-emu/strato,7,21,18,5,0,34
strawberrymusicplayer/strawberry,10,13,14,22,21,64
strazzere/android-unpacker,0,0,0,0,0,0
stream-utils/destroy,0,0,0,0,0,3
stream-utils/raw-body,0,0,0,0,0,16
stream-utils/unpipe,0,0,0,0,0,1
streamich/memfs,0,0,0,0,0,58
streetpea/chiaki-ng,3,4,7,13,11,28
strongswan/strongswan,11,9,12,13,14,36
strongtz/i915-sriov-dkms,0,4,9,13,7,26
strukturag/libde265,2,4,7,3,6,16
strukturag/libheif,16,19,31,23,24,74
stub42/pytz,0,0,0,0,0,19
stuckatprototype/racer,0,0,0,2,1,3
studio3t/robomongo,3,1,0,0,0,3
studiocherno/walnut,0,3,0,0,0,3
su2code/su2,26,30,31,20,18,61
subsurface/subsurface,11,15,14,15,14,32
sudo-project/sudo,12,16,12,14,10,52
suguru03/neo-async,0,0,0,0,0,16
sui77/rc-switch,1,1,0,0,0,2
sultim-t/xash-rt,17,12,1,0,0,24
sumatrapdfreader/sumatrapdf,11,11,9,9,12,47
sunzxyong/tiny,0,0,0,0,0,0
supercollider/supercollider,27,23,19,22,24,48
superdms/hsfreezer-hidden-in-the-snow-,0,0,0,1,1,1
superhouse/esp-open-rtos,0,0,0,0,0,0
superpoweredsdk/low-latency-android-ios-linux-windows-tvos-macos-interactive-audio-platform,1,2,2,4,2,4
supertone-inc/supertonic,0,0,0,0,0,0
supertux/supertux,26,20,21,25,20,49
supertuxkart/stk-code,19,14,9,13,19,37
surge-synthesizer/surge,19,23,17,22,14,59
susam/uncap,1,0,0,0,0,1
sustrik/libdill,1,1,0,0,0,2
sustrik/libmill,1,0,0,0,0,1
sval-rs/sval,0,0,0,0,0,6
svenstaro/rofi-calc,3,5,7,4,4,19
svf-tools/svf,23,33,26,21,15,72
svxy/the-simpsons-hit-and-run,0,0,1,0,0,1
swagsoftware/kisak-strike,3,5,0,0,0,6
swaywm/sway,30,23,18,15,12,48
swaywm/swaylock,7,13,8,6,11,36
swaywm/wlroots,32,0,0,0,0,32
swc-project/swc,36,45,33,24,23,339
swi-prolog/swipl-devel,16,18,19,15,8,47
swiftlang/swift,72,67,65,69,65,81
swiftlang/swift-corelibs-foundation,17,12,9,12,10,31
swiftlang/swift-corelibs-libdispatch,6,6,8,13,15,34
swiftlang/swift-llbuild,15,14,14,12,15,44
swiftlatex/swiftlatex,0,3,2,0,0,4
switchbrew/libnx,16,10,17,9,11,27
switchbrew/nx-hbmenu,7,1,5,2,6,14
swoole/swoole-src,18,14,14,12,9,35
swow/swow,9,9,10,4,3,20
sybrenstuvel/python-rsa,,,,,,35
sylar-yin/sylar,0,0,0,0,0,0
sylefeb/silice,6,8,2,6,2,16
sylikc/jpegview,4,5,7,4,0,12
syllo/nvtop,5,10,16,16,20,58
symengine/symengine,10,11,10,10,9,28
symforce-org/symforce,12,28,24,19,18,65
symisc/sod,1,0,2,0,0,2
symisc/unqlite,3,1,4,1,0,8
synfig/synfig,15,12,15,11,14,39
synocommunity/spksrc,19,20,17,19,15,40
syntax-tree/unist-util-is,0,0,0,0,0,6
syoyo/tinygltf,6,18,20,11,6,52
sypstraw/rpi4-osdev,0,1,0,2,0,3
syslog-ng/syslog-ng,20,18,13,19,20,49
sysown/proxysql,13,10,11,11,14,39
sysprog21/shecc,2,0,11,10,11,22
sysprogs/wincdemu,0,0,0,0,0,0
syssec-kaist/ltesniffer,0,0,1,1,0,1
sysstat/sysstat,6,10,7,3,4,24
system-linux/fazjammer,0,0,0,0,3,3
system76/firmware-open,5,4,5,4,4,12
systemd/casync,1,3,2,0,0,6
systemd/systemd,43,44,51,52,42,379
systemed/tilemaker,8,11,14,11,6,40
sz3/libcimbar,1,1,1,4,2,5
szad670401/hyperlandmark,0,0,0,1,0,1
szad670401/hyperlpr,1,2,2,1,0,4
szza/learningnote,1,1,0,0,0,1
t-vk/esp32-ble-keyboard,5,3,0,1,0,7
t4y1or/ringq,0,0,0,1,1,1
t6x/reaver-wps-fork-t6x,4,2,1,1,1,5
ta-lib/ta-lib,0,2,3,7,6,13
tablacus/tablacusexplorer,1,2,1,4,1,4
taf2/curb,3,6,1,6,3,14
taglib/taglib,10,10,11,6,7,30
taichi-dev/taichi,53,57,31,9,6,86
taiki-e/pin-project,0,0,0,0,0,12
taiki-e/pin-project-lite,0,0,0,0,0,9
taiki-e/portable-atomic,0,0,0,0,0,8
taisei-project/taisei,4,2,8,3,4,11
taku910/mecab,0,0,1,0,1,1
tanakh/cmdline,0,0,0,0,0,0
tandasat/ddimon,0,1,0,0,0,1
tandasat/hyperplatform,2,1,2,0,0,3
tangjianpku/line,0,0,0,0,0,0
tangxiaolv/telegramgallery,0,0,0,0,0,0
taocpp/pegtl,6,4,5,5,2,15
taosdata/tdengine,37,49,49,54,55,90
tapjs/signal-exit,0,0,0,0,0,12
tapjs/stack-utils,0,0,0,0,0,12
tarscloud/tars,3,2,3,1,0,6
tartanllama/expected,2,3,5,0,7,13
tartley/colorama,0,0,0,0,0,46
tasemulators/desmume,11,12,9,11,9,34
tasemulators/fceux,13,8,9,11,6,32
taskflow/taskflow,14,14,10,20,17,60
tass-belgium/picotcp,0,0,0,0,0,0
tats/w3m,7,12,4,0,0,17
tatsu-syo/nomeiryoui,1,2,6,4,4,10
taurusxin/ncmdump,1,0,1,5,3,7
tavianator/bfs,3,8,5,5,2,19
taviso/123elf,0,9,1,0,0,9
taviso/ctftool,1,0,0,0,0,1
taviso/ctypes.sh,0,0,2,1,1,3
taviso/loadlibrary,2,1,0,0,0,3
taylorconor/tinytetris,1,0,0,0,0,1
taywee/args,4,1,0,3,1,8
tbnobody/opendtu,0,20,28,21,8,64
tboox/tbox,3,2,6,4,3,13
tcurdt/iproxy,1,0,0,0,0,1
tdenniston/bish,0,0,0,0,0,0
tdesktop-x64/tdesktop,24,24,17,23,14,57
tdlib/td,13,11,11,12,15,40
tdlib/telegram-bot-api,5,1,1,3,2,8
teambition/merge2,0,0,0,0,0,6
teamhypersomnia/hypersomnia,1,1,4,2,4,8
teamwin/team-win-recovery-project,0,0,0,0,0,0
techempower/frameworkbenchmarks,31,30,26,27,21,43
techunrestricted/windiskwriter,0,0,2,1,1,2
tectonic-typesetting/tectonic,9,10,12,8,6,35
teddriggs/darling,0,0,0,0,0,45
teeworlds/teeworlds,12,12,6,6,1,21
tehshrike/deepmerge,0,0,0,0,0,28
telegramdesktop/tdesktop,19,13,16,20,11,48
telegrammessenger/mtproxy,0,0,0,0,1,1
telekom-security/tpotce,5,5,5,7,7,25
ten-framework/ten-vad,0,0,0,0,10,10
tencent/feathercnn,0,0,0,0,0,0
tencent/flare,7,2,3,3,0,10
tencent/gameaisdk,1,0,0,0,0,1
tencent/hardcoder,0,0,1,0,0,1
tencent/hippy,24,35,23,17,11,64
tencent/libco,0,0,0,0,0,0
tencent/libpag,0,17,15,12,15,40
tencent/mars,5,8,5,4,1,13
tencent/mmkv,5,7,13,10,6,29
tencent/ncnn,38,27,34,16,16,75
tencent/paxosstore,0,0,0,0,0,0
tencent/phoenixgo,0,0,0,0,0,0
tencent/phxpaxos,0,0,0,0,0,0
tencent/phxqueue,0,0,0,0,0,0
tencent/phxrpc,0,0,0,0,0,0
tencent/phxsql,0,0,0,0,0,0
tencent/plato,4,0,0,0,0,4
tencent/puerts,34,24,20,28,28,91
tencent/rapidjson,12,9,5,4,0,28
tencent/sluaunreal,3,3,4,3,2,12
tencent/tbase,5,6,1,1,1,8
tencent/tendis,4,2,4,3,6,10
tencent/tgfx,0,0,5,10,21,26
tencent/tnn,38,26,13,0,0,53
tencent/tscancode,0,1,1,0,0,1
tencent/turbotransformers,5,0,0,0,1,6
tencent/unlua,9,22,11,0,1,36
tencent/wcdb,2,2,3,5,13,15
tencent/xlua,8,4,8,8,2,24
tencentyun/trtcsdk,13,5,0,0,0,15
tenderlove/initial-v,0,1,1,0,0,1
tenox7/ttyplot,2,2,5,5,2,9
tensor-compiler/taco,9,4,1,0,1,13
tensorflow/serving,0,0,0,0,0,0
tensorflow/tensorboard,0,0,0,0,0,0
tensorflow/tensorflow,75,70,64,52,40,89
tensorflow/text,39,32,21,10,7,84
tensorflow/tflite-micro,36,49,31,17,19,94
tenstorrent/tt-metal,2,4,34,76,83,97
terkelg/sisteransi,0,0,0,0,0,4
termux/proot,5,1,2,1,3,9
termux/termux-x11,5,6,7,11,7,24
terralang/terra,0,0,0,0,0,0
terser/terser,0,0,0,0,0,232
teslamotors/linux,64,58,48,0,0,72
tesseract-ocr/tesseract,17,12,18,12,6,41
tessil/robin-map,1,1,2,3,2,6
tevador/randomx,6,2,2,1,1,6
texstudio-org/texstudio,23,18,16,8,8,50
textualize/rich,0,0,0,0,0,265
texus/tgui,2,3,6,2,3,11
tezc/sc,3,2,2,2,1,5
tfhe/tfhe,1,1,1,0,0,1
tfussell/xlnt,9,7,0,0,0,15
tgfrerer/island,4,1,2,2,1,6
tgraf/bmon,0,0,0,0,0,0
thakeenathees/pocketlang,13,5,0,0,1,16
thalhammer/jwt-cpp,7,13,12,11,10,43
the-powder-toy/the-powder-toy,12,13,10,14,9,36
the-tcpdump-group/libpcap,8,11,18,11,12,41
the-tcpdump-group/tcpdump,14,14,13,6,7,35
thealgorithms/c,13,15,13,0,0,33
thealgorithms/c-plus-plus,27,14,15,7,5,46
theassassin/appimagelauncher,7,5,6,1,3,18
thecherno/hazel,16,10,2,0,0,25
thecherno/sparky,0,0,0,0,0,0
thecruz/kdmapper,4,2,4,4,6,15
thedmd/imgui-node-editor,1,3,2,0,0,4
thelastoutpostworkshop/gpio_viewer,0,0,4,4,4,8
themaister/granite,0,2,2,4,3,6
theofficialflow/adrenaline,0,0,0,1,0,1
theofficialflow/h-encore,1,0,0,0,0,1
theofficialflow/vitashell,0,0,0,0,0,0
thephd/sol2,9,13,6,6,1,30
thepowersgang/mrustc,11,8,5,6,4,24
theskumar/python-dotenv,0,0,0,0,0,98
thestk/rtaudio,11,10,5,11,7,37
thestk/rtmidi,13,8,7,7,8,37
thestk/stk,5,5,3,2,1,12
thetumultuousunicornofdarkness/cpu-x,25,23,30,29,35,72
thewover/donut,6,4,4,3,0,12
thewtex/tmux-mem-cpu-load,3,2,7,2,3,13
theziz/aha,2,0,0,0,0,2
thiagoralves/openplc_v3,5,3,8,9,13,32
thingpulse/esp8266-oled-ssd1306,7,3,3,7,2,17
thingpulse/esp8266-weather-station,0,0,0,0,0,0
thirteenag/gtaiv.eflc.fusionfix,0,0,0,0,0,0
thirteenag/ultimate-asi-loader,2,1,2,2,2,5
thirteenag/widescreenfixespack,0,0,0,0,0,0
thisisgame/cpp-game-engine-book,2,2,2,1,0,3
thkukuk/rpcsvc-proto,0,0,0,0,0,6
thlorenz/convert-source-map,0,0,0,0,0,22
thlorenz/deep-is,0,0,0,0,0,3
thomasdickey/ncurses-snapshots,0,0,0,0,0,1
thomwolf/magic-sand,0,0,0,0,0,0
thorvg/thorvg,14,12,13,27,28,62
throneproj/throne,0,4,28,13,27,64
throwtheswitch/unity,6,13,18,8,13,49
thundercls/xanalyzer,1,0,0,0,2,2
