repo,2021,2022,2023,2024,2025,2021-2025
samverschueren/decode-uri-component,0,0,0,0,0,19
samyk/magspoof,0,1,0,0,0,1
samyk/pwnat,0,3,11,0,9,23
samypesse/how-to-make-a-computer-operating-system,0,0,0,0,0,0
sandboxie-plus/sandboxie,866,1158,1216,1232,819,5291
sandboxie/sandboxie,0,0,0,0,0,0
sandeepmistry/arduino-lora,0,0,0,0,0,0
sandermertens/flecs,841,1089,639,615,391,3575
sanni/cartreader,145,394,230,181,133,1083
sapd/headsetcontrol,0,0,0,0,0,0
saptakbhoumik/peregrine,512,149,2,1,0,664
sarah-walker-pcem/pcem,62,102,21,17,24,226
sarugaku/shellingham,0,0,0,0,0,0
saschawillems/vulkan-gltf-pbr,3,20,8,73,12,116
satdump/satdump,901,1196,1559,1303,1031,5990
savoirfairelinux/opendht,67,196,115,58,224,660
sb-ocr/diy-spacemouse,0,0,5,0,0,5
sbabic/swupdate,298,165,228,272,199,1162
sbarex/qlmarkdown,51,15,16,11,9,102
sbarex/sourcecodesyntaxhighlight,59,44,12,9,3,127
sboudrias/inquirer.js,0,0,0,0,0,1710
sbrin/lopaka,0,0,185,182,21,388
scallyw4g/bonsai,16,261,695,685,432,2089
scandum/quadsort,80,39,20,1,0,140
scanmem/scanmem,2,0,7,1,0,10
scannet/scannet,0,0,0,0,0,0
scarsty/kys-cpp,11,118,10,65,88,292
sched-ext/scx,0,0,70,1437,2775,4282
schedmd/slurm,4491,4583,6175,6048,6681,27978
schellingb/dosbox-pure,129,120,98,223,139,709
schernykh/p2pool,317,321,423,215,305,1581
schismtracker/schismtracker,45,98,81,918,1047,2189
schreibfaul1/esp32-audioi2s,190,174,235,372,673,1644
schrodinger/pymol-open-source,183,53,45,129,66,476
schwabe/ics-openvpn,120,74,82,29,58,363
schweikert/fping,10,23,10,91,83,217
scikit-build/ninja-python-distributions,0,0,0,0,0,206
scikit-learn/scikit-learn,1369,1993,1574,1451,1261,24324
scipr-lab/libsnark,0,0,1,1,0,2
scipy/scipy,2328,2099,1969,2857,2199,33298
sciresm/boot9strap,0,7,0,0,1,8
sciresm/hactool,6,0,2,0,0,8
sciter-sdk/go-sciter,39,3,0,0,0,42
scottbez1/smartknob,8,75,26,1,0,110
scottcgi/mojoc,27,1,3,2,0,33
screetsec/brutal,0,0,0,0,0,0
screetsec/thefatrat,46,21,0,0,0,67
scrt/avcleaner,7,8,0,0,0,15
scummvm/scummvm,10778,9543,9388,9476,7375,46560
scylladb/scylladb,3984,4286,5704,5258,4677,23909
scylladb/seastar,552,677,671,539,671,3110
sdatkinson/neuralampmodelerplugin,0,10,198,56,12,276
sddm/sddm,80,51,85,33,18,267
sdlpal/sdlpal,48,10,19,70,21,168
seanbaxter/circle,42,57,58,0,0,157
seanmonstar/reqwest,0,0,0,0,0,1226
seasx/seaslog,14,0,0,0,0,14
sebastianstarke/ai4animation,0,0,18,5,0,23
sebbbi/offsetallocator,0,0,26,0,0,26
sec-ant/readable-stream,0,0,0,0,0,53
seclab-ucr/intang,0,1,0,0,1,2
secure-software-engineering/phasar,424,195,177,41,83,920
securesocketfunneling/ssf,0,0,0,0,0,0
secwiki/linux-kernel-exploits,0,0,0,0,0,0
secwiki/windows-kernel-exploits,2,0,0,0,0,2
seeflowerx/stackplz,0,17,366,70,6,459
seemoo-lab/nexmon,16,46,58,31,16,167
seemoo-lab/owl,1,1,0,0,0,2
seenaburns/dex-ui,0,0,0,0,0,0
seetaface/seetafaceengine,0,0,0,0,0,0
seetafaceengine/seetaface2,0,0,0,0,0,0
seetafaceengine/seetaface6,2,0,0,0,0,2
sekigon-gonnoc/pico-pio-usb,49,36,19,25,26,155
sel4/sel4,346,145,162,191,171,1015
seladb/pcapplusplus,97,147,161,253,239,897
selfboot/cs_offer,0,0,1,0,0,1
selinuxproject/selinux,376,228,248,220,116,3738
senlinuc/caffe_ocr,0,0,0,0,0,0
sensorium/mozzi,72,34,209,203,33,551
sentdex/nnfsix,16,0,0,0,0,16
sepfy/libpeer,49,20,73,88,28,258
seppo0010/rlite,0,0,0,0,0,0
serde-rs/bytes,0,0,0,0,0,215
serde-rs/json,0,0,0,0,0,1810
serde-rs/serde,0,0,0,0,0,4242
serde-rs/test,0,0,0,0,0,514
serenityos/jakt,0,2003,503,136,17,2659
serenityos/serenity,15201,11769,11828,5964,1846,46608
serge-rgb/milton,5,5,0,0,0,10
serge-sans-paille/frozen,7,24,13,6,12,62
serge-sans-paille/pythran,193,98,82,99,112,584
sergiomsilva/alpr-unconstrained,0,0,0,0,0,0
sergiusthebest/plog,11,35,31,10,14,101
serial-studio/serial-studio,910,95,24,492,771,2292
servo/rust-fnv,0,0,0,0,0,50
servo/rust-smallvec,0,0,0,0,0,366
servo/rust-url,0,0,0,0,0,1197
session-replay-tools/cetus,0,0,0,0,0,0
session-replay-tools/tcpcopy,0,0,0,38,2,40
sewenew/redis-plus-plus,86,62,46,20,20,234
sfml/imgui-sfml,27,16,90,45,8,186
sfml/sfml,156,323,434,400,225,1538
sfml/sfml-game-development-book,0,0,0,0,0,0
sftrabbit/cpppatterns-patterns,0,0,0,0,0,0
sfumecjf/cmake-examples-chinese,5,1,0,0,0,6
sfzhang15/refinedet,0,0,0,0,0,0
sgan81/apfs-fuse,0,1,8,0,0,9
shader-slang/slang,347,458,759,1390,1804,4758
shadow-1/yi-hack-v3,0,0,0,0,0,0
shadowfallstudios/als-community,159,52,11,7,0,229
shadowsocks/chinadns,0,0,0,0,0,0
shadowsocks/shadowsocks-libev,9,18,0,0,2,29
shadowsocks/simple-obfs,0,0,0,0,0,0
shadowsocksr-live/shadowsocksr-native,50,98,9,1,0,158
shadps4-emu/shadps4,0,17,426,1639,1257,3339
shahjalalshohag/code-library,443,35,40,118,14,650
shaka-project/shaka-packager,77,18,28,109,15,247
shamadee/web-dsp,0,0,0,0,0,0
shangjingbo1226/autophrase,3,1,0,0,0,4
shapelab/swarmui,0,0,1,0,0,1
sharkdp/dbg-macro,9,2,20,1,2,34
sheepdog/sheepdog,0,0,0,0,0,0
shekyan/slowhttptest,0,3,2,1,2,8
shellinabox/shellinabox,0,0,0,0,0,0
shellphish/how2heap,23,44,11,43,35,156
sheredom/subprocess.h,9,17,1,4,0,31
sheredom/utf8.h,26,5,7,8,0,46
sherlockchou86/videopipe,0,0,0,0,0,0
sherlockgougou/bigimageviewpager,14,19,34,18,31,116
shinh/elvm,36,11,1,6,9,63
shiqiyu/cpp,0,0,0,0,0,0
shiqiyu/libfacedetection,29,6,9,0,1,45
shiyanhui/libcsp,2,1,1,0,0,4
shogun-toolbox/shogun,0,0,1,0,0,1
shouxieai/tensorrt_pro,61,19,4,0,0,84
shtylman/node-process,0,0,0,0,0,73
shujiahuang/cpp-primer-plus-6th,67,6,1,0,2,76
shundhammer/qdirstat,181,35,140,87,57,500
shunf4/proxychains-windows,9,1,0,0,0,10
sideeffects/houdiniengineforunreal,71,185,318,438,382,1394
sideeffects/sidefxlabs,538,265,120,157,306,1386
sidoh/esp8266_milight_hub,5,1,4,52,1,63
siduck/chadwm,19,52,16,3,10,100
siemens/jailhouse,39,20,7,0,0,66
sigil-ebook/sigil,423,218,232,357,355,1585
signal11/hidapi,0,0,0,0,0,0
signalwire/freeswitch,341,174,232,178,152,1077
silence1772/greedysnake,0,0,0,0,0,0
silentbicycle/greatest,4,0,0,0,0,4
silverf0x/rpcview,17,4,1,0,0,22
silvermaple/stlsourcecodenote,0,0,0,0,0,0
simbody/simbody,114,41,13,38,24,230
simd-everywhere/simde,586,24,348,143,125,1226
simdjson/simdjson,303,90,232,155,245,1025
simdsoft/yasio,429,98,289,82,21,919
simdutf/simdutf,239,90,201,259,386,1175
simh/simh,175,481,280,94,123,1153
simhacker/micropolis,0,0,0,2,0,2
simonfuhrmann/mve,7,7,1,19,4,38
simongog/sdsl-lite,0,0,0,0,0,0
simple-xx/simplekernel,581,140,70,1,0,792
simpleble/simpleble,86,207,90,44,398,825
simplefoc/arduino-foc,232,154,56,123,91,656
simsong/bulk_extractor,412,61,38,107,21,639
simsong/tcpflow,6,1,3,7,0,17
simulationcraft/simc,2545,4219,4223,5082,4130,20199
sinakarvandi/hypervisor-from-scratch,0,21,0,6,2,29
sinclairzx81/sinclair-typebox,0,0,0,0,0,12
sindresorhus/ansi-escapes,0,0,0,0,0,81
sindresorhus/array-union,0,0,0,0,0,25
sindresorhus/binary-extensions,0,0,0,0,0,73
sindresorhus/callsites,0,0,0,0,0,38
sindresorhus/camelcase,0,0,0,0,0,103
sindresorhus/clean-stack,0,0,0,0,0,59
sindresorhus/cli-cursor,0,0,0,0,0,29
sindresorhus/crypto-random-string,0,0,0,0,0,33
sindresorhus/decamelize,0,0,0,0,0,57
sindresorhus/detect-newline,0,0,0,0,0,39
sindresorhus/environment,0,0,0,0,0,5
sindresorhus/escape-string-regexp,0,0,0,0,0,26
sindresorhus/execa,0,0,0,0,0,822
sindresorhus/figures,0,0,0,0,0,128
sindresorhus/file-type,0,0,0,0,0,631
sindresorhus/find-cache-dir,0,0,0,0,0,54
sindresorhus/find-up,0,0,0,0,0,78
sindresorhus/find-up-simple,0,0,0,0,0,7
sindresorhus/get-east-asian-width,0,0,0,0,0,23
sindresorhus/get-stream,0,0,0,0,0,123
sindresorhus/globals,0,0,0,0,0,398
sindresorhus/globby,0,0,0,0,0,259
sindresorhus/has-flag,0,0,0,0,0,22
sindresorhus/import-fresh,0,0,0,0,0,37
sindresorhus/import-local,0,0,0,0,0,30
sindresorhus/indent-string,0,0,0,0,0,48
sindresorhus/is-binary-path,0,0,0,0,0,22
sindresorhus/is-docker,0,0,0,0,0,30
sindresorhus/is-fullwidth-code-point,0,0,0,0,0,26
sindresorhus/is-inside-container,0,0,0,0,0,3
sindresorhus/is-path-inside,0,0,0,0,0,33
sindresorhus/is-plain-obj,0,0,0,0,0,29
sindresorhus/is-stream,0,0,0,0,0,33
sindresorhus/is-unicode-supported,0,0,0,0,0,19
sindresorhus/is-wsl,0,0,0,0,0,25
sindresorhus/leven,0,0,0,0,0,40
sindresorhus/locate-path,0,0,0,0,0,32
sindresorhus/log-symbols,0,0,0,0,0,47
sindresorhus/lowercase-keys,0,0,0,0,0,21
sindresorhus/make-dir,0,0,0,0,0,60
sindresorhus/map-obj,0,0,0,0,0,0
sindresorhus/meow,0,0,0,0,0,206
sindresorhus/mimic-fn,0,0,0,0,0,50
sindresorhus/mimic-function,0,0,0,0,0,50
sindresorhus/mimic-response,0,0,0,0,0,22
sindresorhus/node-defaults,0,0,0,0,0,20
sindresorhus/normalize-url,0,0,0,0,0,179
sindresorhus/npm-run-path,0,0,0,0,0,43
sindresorhus/object-assign,0,0,0,0,0,66
sindresorhus/onetime,0,0,0,0,0,50
sindresorhus/open,0,0,0,0,0,221
sindresorhus/p-limit,0,0,0,0,0,75
sindresorhus/p-locate,0,0,0,0,0,27
sindresorhus/p-map,0,0,0,0,0,69
sindresorhus/p-try,0,0,0,0,0,17
sindresorhus/parent-module,0,0,0,0,0,26
sindresorhus/parse-json,0,0,0,0,0,66
sindresorhus/path-exists,0,0,0,0,0,24
sindresorhus/path-key,0,0,0,0,0,23
sindresorhus/path-type,0,0,0,0,0,27
sindresorhus/pify,0,0,0,0,0,69
sindresorhus/pkg-dir,0,0,0,0,0,41
sindresorhus/quick-lru,0,0,0,0,0,66
sindresorhus/read-pkg,0,0,0,0,0,53
sindresorhus/read-pkg-up,0,0,0,0,0,45
sindresorhus/resolve-cwd,0,0,0,0,0,15
sindresorhus/resolve-from,0,0,0,0,0,30
sindresorhus/restore-cursor,0,0,0,0,0,23
sindresorhus/shebang-regex,0,0,0,0,0,15
sindresorhus/slash,0,0,0,0,0,34
sindresorhus/string-width,0,0,0,0,0,78
sindresorhus/strip-bom,0,0,0,0,0,37
sindresorhus/strip-final-newline,0,0,0,0,0,20
sindresorhus/strip-indent,0,0,0,0,0,40
sindresorhus/strip-json-comments,0,0,0,0,0,77
sindresorhus/tagged-tag,0,0,0,0,0,5
sindresorhus/to-fast-properties,0,0,0,0,0,32
sindresorhus/type-fest,0,0,0,0,0,922
sindresorhus/unicorn-magic,0,0,0,0,0,12
sindresorhus/yocto-queue,0,0,0,0,0,17
sinonjs/commons,0,0,0,0,0,88
sinonjs/fake-timers,0,0,0,0,0,735
sinpolib/sokit,0,0,0,0,0,0
sipeed/tinymaix,0,165,14,13,3,195
sipp/sipp,56,12,35,58,67,228
sisong/hdiffpatch,93,180,89,40,99,501
sist2app/sist2,106,97,130,20,33,386
siv3d/opensiv3d,1723,521,267,83,32,2626
sivanlaai/rime-pure,72,22,18,1,2,115
sixze/als-refactored,179,160,168,120,56,683
skaiworldwide-oss/agensgraph,2134,1235,975,1,58,4403
skarupke/flat_hash_map,0,0,0,0,0,0
skeeto/endlessh,2,0,0,0,0,2
skeeto/w64devkit,74,58,63,52,87,334
skift-org/skift,0,343,473,1013,103,1932
skuep/aioc,0,86,71,38,27,222
skvadrik/re2c,274,240,177,332,121,1144
skyentificgit/smallrobotarm,0,0,0,0,0,0
skyfloogle/red-viper,0,11,176,470,289,946
skyjake/lagrange,2188,830,645,321,305,4289
skylersaleh/skyemu,193,290,399,104,56,1042
skypjack/entt,914,1125,1079,1170,834,5122
skypjack/uvw,24,13,46,64,24,171
skythinker616/foc-wheel-legged-robot,0,0,12,0,0,12
skywind3000/kcp,2,4,3,4,2,15
skywind3000/mini3d,0,0,5,0,0,5
skywind3000/pystand,0,7,9,4,2,22
skywind3000/renderhelp,0,1,0,2,0,3
slackadays/clipboard,0,234,1522,57,10,1823
slact/nchan,57,149,11,18,1,236
slembcke/chipmunk2d,6,2,3,0,3,14
sleuthkit/sleuthkit,1304,282,168,579,759,3092
slic3r/slic3r,24,1,0,0,0,25
slicer/slicer,1086,909,801,413,721,3930
slimevr/slimevr-tracker-esp,189,195,62,56,95,597
sluglab/cxlmemsim,0,0,42,1,64,107
sm64pc/sm64ex,17,2,8,10,0,37
smallpond/mit6.828_os,3,2,1,0,0,6
smartcmd/minecraftconsoles,0,0,0,0,0,0
smartmontools/smartmontools,114,133,139,67,404,857
smilehao/xlua-framework,0,0,0,0,0,0
sminghub/sming,256,97,74,162,28,617
smithy-lang/smithy-rs,0,0,0,0,0,3119
smithy-lang/smithy-typescript,0,0,0,0,0,2350
smol-rs/fastrand,0,0,0,0,0,107
smoothieware/smoothieware,21,21,19,2,7,70
smorodov/multitarget-tracker,0,0,0,0,0,0
smv1999/competitiveprogrammingquestionbank,833,1,0,0,0,834
snaipe/criterion,37,35,42,7,25,146
snake-4/zygisk-assistant,0,0,0,87,10,97
snakster/cpp.react,1,0,0,0,0,1
snap-stanford/snap,2,6,4,0,0,12
snapcast/snapcast,244,94,61,221,272,892
snapchat/keydb,2112,224,131,1,0,2468
snapchat/valdi,0,0,0,0,75,75
snavely/bundler_sfm,0,0,0,0,0,0
snes9xgit/snes9x,17,98,326,134,63,638
snesrev/zelda3,0,287,40,0,0,327
snooda/net-speeder,0,0,0,0,0,0
snort3/snort3,259,203,146,150,150,908
snowflake-labs/pg_lake,0,0,0,0,57,57
snowflakedb/snowflake-connector-python,0,0,0,0,0,1784
snowie2000/mactype,7,11,6,11,4,39
soci/soci,197,148,94,204,295,938
socketio/socket.io,0,0,0,0,0,7098
socketio/socket.io-client-cpp,18,10,13,7,3,51
soedinglab/mmseqs2,239,58,72,110,181,660
sofa-framework/sofa,1152,972,525,579,541,3769
softethervpn/softethervpn,178,37,85,63,47,410
softethervpn/softethervpn_stable,3,2,3,0,1,9
softmotions/ejdb,71,250,21,22,32,396
software-mansion/react-native-enriched,0,0,0,0,277,277
software-mansion/react-native-executorch,0,0,0,72,279,351
sogou/srpc,173,162,118,42,14,509
sogou/workflow,549,339,264,147,98,1397
solemnwarning/rehex,221,295,122,153,198,989
solo-io/bumblebee,157,41,5,2,1,206
solodon4/mach7,1,0,0,0,0,1
solokeys/solo1,25,4,0,0,0,29
solosky/pixl.js,0,83,471,196,97,847
solusipse/fiche,0,0,0,0,0,0
solvespace/solvespace,156,95,72,40,130,493
sonic-pi-net/sonic-pi,712,801,240,155,148,2056
sonosaurus/sonobus,29,49,79,0,0,157
sony/flutter-embedded-linux,0,27,57,13,2,99
sorah/envchain,2,4,0,2,0,8
soramimi/guitar,45,62,62,246,282,697
sorayuki/obs-multi-rtmp,55,66,166,73,60,420
sorbet/sorbet,2014,2236,1135,1099,2167,8651
souffle-lang/souffle,381,245,63,39,35,763
soul-lang/soul,186,0,0,0,0,186
soundux/soundux,0,0,0,0,0,0
sourcey/libsourcey,0,0,0,0,0,0
sourmesen/mesen2,247,1052,642,394,260,2595
sp4cerat/fast-quadric-mesh-simplification,2,1,0,5,0,8
spaceandtimefdn/blitzar,0,53,193,123,61,430
spacehuhn/esp8266_beaconspam,0,0,0,0,0,0
spacehuhn/wifi_ducky,0,0,0,0,0,0
spacehuhntech/esp8266_deauther,3,2,0,0,0,5
spacehuhntech/wifiduck,3,0,0,0,0,3
spacemeowx2/switch-lan-play,3,2,2,1,0,8
sparklemotion/nokogiri,500,313,288,315,110,1526
sparsehash/sparsehash,0,0,0,0,0,0
spdk/spdk,1393,1813,1608,1553,900,7267
specialko/specialk,129,276,1174,1401,995,3975
speedb-io/speedb,151,1154,563,23,0,1891
speeduino/speeduino,221,192,187,151,96,847
spencekonde/attinycore,150,189,80,8,0,427
spencertipping/jit-tutorial,1,0,0,0,0,1
sphinxsearch/sphinx,0,0,0,0,0,0
spimort/terrabrush,0,0,0,0,0,0
spooks4576/ghost_esp,0,0,0,812,118,930
spotify/annoy,38,6,34,3,18,99
spotify/pedalboard,117,338,126,93,39,713
spotify/sparkey,0,0,0,0,0,0
spotify/voyager,0,0,64,44,10,118
spring/spring,43,163,103,3,0,312
spriteovo/airpodsdesktop,209,34,11,0,0,254
spuckwaffel/uedumper,0,0,98,79,0,177
sqfmi/watchy,70,39,33,27,3,172
sqlalchemy/sqlalchemy,1396,981,862,431,543,17394
sqlcipher/sqlcipher,40,52,30,75,79,276
sqlite/sqlite,0,0,0,0,0,0
sqlitebrowser/sqlitebrowser,181,92,150,135,46,604
squeaky-pl/japronto,0,0,0,0,0,0
squid-cache/squid,109,211,279,232,194,1025
squirrel/squirrel.windows,11,14,4,1,0,30
sraoss/pg_ivm,0,68,19,24,29,140
srdja/collections-c,1,10,4,29,2,46
srendle/libfm,0,0,0,0,0,0
srijs/rust-crc32fast,0,0,0,0,0,96
srombauts/sqlitecpp,22,99,69,21,14,225
srsran/srsran_4g,2742,650,198,31,9,3630
ssloy/tinykaboom,0,0,0,0,0,0
ssloy/tinyraycaster,0,0,0,0,0,0
ssloy/tinyraytracer,1,5,0,0,0,6
ssloy/tinyrenderer,0,0,0,0,0,0
stack-of-tasks/pinocchio,842,690,416,825,463,3236
stackia/rtp2httpd,0,0,13,0,340,353
stan-dev/stan,658,257,543,328,171,1957
standardese/cppast,15,26,10,1,0,52
stanfordnlp/glove,3,2,7,1,9,22
stanleyhuangyc/arduinoobd,2,0,0,2,0,4
star-clouds/centerface,0,0,0,0,0,0
starrtc/starrtc-server,0,0,0,0,0,0
statsite/statsite,0,0,0,0,0,0
stclib/stc,660,462,429,310,193,2054
std-microblock/breeze-shell,0,0,0,22,632,654
std-microblock/chromatic,0,0,0,0,18,18
stdware/qwindowkit,0,0,230,87,68,385
steamclienthomebrew/millennium,0,0,163,914,1076,2153
stebalien/tempfile,0,0,0,0,0,495
steemit/steem,12,6,0,1,7,26
stefanesser/dumpdecrypted,0,0,0,0,0,0
stefanhaustein/terminalimageviewer,17,16,10,47,19,109
stefankoegl/python-json-pointer,0,0,0,0,0,0
stefankueng/grepwin,131,77,60,171,37,476
stefanpenner/get-caller-file,0,0,0,0,0,53
stefansundin/altdrag,0,0,0,0,0,0
steinbergmedia/vstgui,381,216,140,241,138,1116
steineggerlab/foldseek,169,246,287,439,242,1383
stella-cv/stella_vslam,174,159,57,37,10,437
stellar-group/hpx,1939,1634,1115,528,585,5801
stellar/stellar-core,1071,638,1060,871,955,4595
stellarium/stellarium,849,1577,956,717,1325,5424
stenzek/duckstation,2065,565,852,2626,2454,8562
stepfun-ai/step-3.5-flash,0,0,0,0,0,0
stephane-d/sgdk,283,299,130,191,176,1079
stephane/libmodbus,10,64,6,42,15,137
stephenberry/glaze,0,551,869,1099,668,3187
stephenbradshaw/vulnserver,0,0,0,0,0,0
stephenfewer/reflectivedllinjection,0,0,0,0,0,0
stepmania/stepmania,35,30,0,0,0,65
stereokit/stereokit,782,638,304,117,31,1872
stereolabs/zed-sdk,57,11,24,11,11,114
steveicarus/iverilog,232,1140,305,201,122,2000
stevelauwh/sgi-stl,0,0,0,0,0,0
stevemacenski/slam_toolbox,30,28,17,16,17,108
stevemk14ebr/polyhook_2_0,0,0,0,0,0,0
stevengj/nlopt,21,23,25,72,28,169
stevenlovegrove/pangolin,108,86,11,81,53,339
stichting-minix-research-foundation/minix,0,0,0,0,0,0
stiffstream/restinio,8,35,121,9,30,203
stlink-org/stlink,156,56,74,43,25,354
stm32duino/arduino_core_stm32,437,288,286,318,341,1670
stmicroelectronics/stm32cubef4,3,7,9,17,14,50
storax/kubedoom,3,4,0,0,0,7
storybookjs/storybook,5505,8296,9182,8144,10027,71889
stotko/stdgpu,43,77,59,38,11,228
strace/strace,1257,324,267,308,367,2523
strasdat/sophus,37,30,10,8,0,85
strato-emu/strato,377,1046,423,20,0,1866
strawberrymusicplayer/strawberry,834,554,667,752,453,3260
strazzere/android-unpacker,0,0,0,0,0,0
stream-utils/destroy,0,0,0,0,0,130
stream-utils/raw-body,0,0,0,0,0,529
stream-utils/unpipe,0,0,0,0,0,81
streamich/memfs,0,0,0,0,0,1154
streetpea/chiaki-ng,63,29,169,651,231,1143
strongswan/strongswan,396,404,417,227,396,1840
strongtz/i915-sriov-dkms,0,28,29,47,89,193
strukturag/libde265,18,24,91,12,30,175
strukturag/libheif,125,253,762,1007,774,2921
stub42/pytz,0,0,0,0,0,449
stuckatprototype/racer,0,0,0,9,7,16
studio3t/robomongo,35,1,0,0,0,36
studiocherno/walnut,0,14,0,0,0,14
su2code/su2,2282,1537,1334,792,746,6691
subsurface/subsurface,679,357,220,696,344,2296
sudo-project/sudo,841,717,721,145,288,2712
suguru03/neo-async,0,0,0,0,0,933
sui77/rc-switch,2,1,0,0,0,3
sultim-t/xash-rt,328,492,122,0,0,942
sumatrapdfreader/sumatrapdf,997,1028,631,927,252,3835
sunzxyong/tiny,0,0,0,0,0,0
supercollider/supercollider,410,519,221,308,525,1983
superdms/hsfreezer-hidden-in-the-snow-,0,0,0,438,17,455
superhouse/esp-open-rtos,0,0,0,0,0,0
superpoweredsdk/low-latency-android-ios-linux-windows-tvos-macos-interactive-audio-platform,8,10,8,13,9,48
supertone-inc/supertonic,0,0,0,0,0,0
supertux/supertux,518,339,361,553,539,2310
supertuxkart/stk-code,417,432,97,212,310,1468
surge-synthesizer/surge,1422,639,411,326,201,2999
susam/uncap,1,0,0,0,0,1
sustrik/libdill,2,1,0,0,0,3
sustrik/libmill,1,0,0,0,0,1
sval-rs/sval,0,0,0,0,0,415
svenstaro/rofi-calc,5,8,11,12,44,80
svf-tools/svf,384,789,347,282,180,1982
svxy/the-simpsons-hit-and-run,0,0,2,0,0,2
swagsoftware/kisak-strike,35,9,0,0,0,44
swaywm/sway,180,154,161,183,89,767
swaywm/swaylock,14,33,23,10,22,102
swaywm/wlroots,686,0,0,0,0,686
swc-project/swc,1228,4421,1628,1717,1502,11368
swi-prolog/swipl-devel,856,1317,930,967,1128,5198
swiftlang/swift,14538,14974,15064,12591,12203,69370
swiftlang/swift-corelibs-foundation,134,41,52,208,39,474
swiftlang/swift-corelibs-libdispatch,21,10,20,29,56,136
swiftlang/swift-llbuild,44,45,50,59,41,239
swiftlatex/swiftlatex,0,18,2,0,0,20
switchbrew/libnx,92,35,70,36,45,278
switchbrew/nx-hbmenu,10,2,6,2,9,29
swoole/swoole-src,404,207,143,234,348,1336
swow/swow,711,714,290,164,131,2010
sylar-yin/sylar,0,0,0,0,0,0
sylefeb/silice,1161,521,283,156,49,2170
sylikc/jpegview,14,83,346,33,0,476
syllo/nvtop,54,129,73,83,38,377
symengine/symengine,265,112,51,62,53,543
symforce-org/symforce,240,385,212,118,114,1069
symisc/sod,1,0,8,0,0,9
symisc/unqlite,5,4,5,1,0,15
synfig/synfig,654,511,388,123,137,1813
synocommunity/spksrc,356,313,245,242,385,1541
syntax-tree/unist-util-is,0,0,0,0,0,133
syoyo/tinygltf,20,50,75,27,9,181
sypstraw/rpi4-osdev,0,1,0,6,0,7
syslog-ng/syslog-ng,984,1103,1697,1369,1093,6246
sysown/proxysql,520,507,866,641,629,3163
sysprog21/shecc,12,0,81,71,180,344
sysprogs/wincdemu,0,0,0,0,0,0
syssec-kaist/ltesniffer,0,0,34,8,0,42
sysstat/sysstat,69,159,125,68,105,526
system-linux/fazjammer,0,0,0,0,24,24
system76/firmware-open,77,78,196,92,43,486
systemd/casync,2,5,2,0,0,9
systemd/systemd,6166,5873,7668,7738,6446,81936
systemed/tilemaker,115,38,103,106,13,375
sz3/libcimbar,77,54,58,52,133,374
szad670401/hyperlandmark,0,0,0,4,0,4
szad670401/hyperlpr,1,2,80,1,0,84
szza/learningnote,21,1,0,0,0,22
t-vk/esp32-ble-keyboard,17,6,0,1,0,24
t4y1or/ringq,0,0,0,94,2,96
t6x/reaver-wps-fork-t6x,10,8,1,2,1,22
ta-lib/ta-lib,0,2,11,98,76,187
tablacus/tablacusexplorer,199,70,7,54,56,386
taf2/curb,4,42,7,8,60,121
taglib/taglib,51,39,192,62,43,387
taichi-dev/taichi,1627,2172,939,25,35,4798
taiki-e/pin-project,0,0,0,0,0,1191
taiki-e/pin-project-lite,0,0,0,0,0,649
taiki-e/portable-atomic,0,0,0,0,0,1825
taisei-project/taisei,307,102,512,221,202,1344
taku910/mecab,0,0,1,0,2,3
tanakh/cmdline,0,0,0,0,0,0
tandasat/ddimon,0,1,0,0,0,1
tandasat/hyperplatform,3,2,3,0,0,8
tangjianpku/line,0,0,0,0,0,0
tangxiaolv/telegramgallery,0,0,0,0,0,0
taocpp/pegtl,190,56,74,43,2,365
taosdata/tdengine,8824,25614,13190,12741,8658,69027
tapjs/signal-exit,0,0,0,0,0,77
tapjs/stack-utils,0,0,0,0,0,92
tarscloud/tars,40,119,11,4,0,174
tartanllama/expected,2,17,16,0,29,64
tartley/colorama,0,0,0,0,0,315
tasemulators/desmume,137,178,91,128,102,636
tasemulators/fceux,870,218,238,149,17,1492
taskflow/taskflow,162,68,15,42,28,315
tass-belgium/picotcp,0,0,0,0,0,0
tats/w3m,206,81,34,0,0,321
tatsu-syo/nomeiryoui,7,33,89,30,46,205
taurusxin/ncmdump,7,0,14,93,30,144
tavianator/bfs,111,252,388,465,123,1339
taviso/123elf,0,233,21,0,0,254
taviso/ctftool,1,0,0,0,0,1
taviso/ctypes.sh,0,0,4,1,1,6
taviso/loadlibrary,22,1,0,0,0,23
taylorconor/tinytetris,1,0,0,0,0,1
taywee/args,6,2,0,5,1,14
tbnobody/opendtu,0,746,656,463,192,2057
tboox/tbox,24,250,90,36,82,482
tcurdt/iproxy,1,0,0,0,0,1
tdenniston/bish,0,0,0,0,0,0
tdesktop-x64/tdesktop,2966,2996,2646,2917,2606,14131
tdlib/td,1807,2044,2538,2354,2229,10972
tdlib/telegram-bot-api,127,130,148,158,150,713
teambition/merge2,0,0,0,0,0,41
teamhypersomnia/hypersomnia,46,237,891,474,310,1958
teamwin/team-win-recovery-project,0,0,0,0,0,0
techempower/frameworkbenchmarks,359,301,425,408,615,2108
techunrestricted/windiskwriter,0,0,130,9,10,149
tectonic-typesetting/tectonic,264,167,273,86,141,931
