repo,2021,2022,2023,2024,2025,2021-2025
guitarml/neuralpi,0,0,0,0,0,0
guitarml/smartguitaramp,0,0,0,0,0,0
gulrak/filesystem,0,0,0,0,0,0
gunrock/gunrock,0,0,0,0,0,0
gurnec/hashcheck,0,0,0,0,0,0
gvaliente/butano,0,0,0,0,0,0
gzc/clrs,0,0,0,0,0,0
gzwl/leetcode,0,0,0,0,0,0
h0mbre/learning-c,0,0,0,0,0,0
h2o/h2o,0,0,0,0,0,0
h2o/picohttpparser,0,0,0,0,0,0
h2oai/datatable,0,0,0,0,0,0
h2zero/nimble-arduino,0,0,0,0,0,0
h3xduck/triplecross,0,0,0,0,0,0
haad/proxychains,0,0,0,0,0,0
haampie/libtree,0,0,0,0,0,0
hackerpoet/fractalsoundexplorer,0,0,0,0,0,0
hackerpoet/marblemarcher,0,0,0,0,0,0
hackerpoet/noneuclidean,0,0,0,0,0,0
hackerschoice/gsocket,0,0,0,0,0,0
hacksysteam/hacksysextremevulnerabledriver,0,0,0,0,0,0
haiku/haiku,0,0,0,0,0,0
haileys/doslinux,0,0,0,0,0,0
haileys/jsos,0,0,0,0,0,0
hailtododongo/pyrite64,0,0,0,0,0,0
hairrrrr/c-crashcourse,0,0,0,0,0,0
haivision/srt,0,0,1,0,0,1
haiwen/seafile,0,0,0,0,0,0
hakuna-m/wubiuefi,0,0,0,0,0,0
halide/halide,0,0,0,0,1,1
hamletdufromage/aio-switch-updater,0,0,0,0,0,0
handbrake/handbrake,1,1,1,1,1,1
handmademath/handmademath,0,0,0,0,0,0
hanickadot/compile-time-regular-expressions,0,0,0,0,0,0
hannorein/rebound,0,0,0,1,0,1
hansimov/csapp,0,0,0,0,0,0
hanskristian-work/vkd3d-proton,0,0,0,0,0,0
hanslub42/rlwrap,0,0,0,0,0,0
hanwckf/bl-mt798x,0,0,0,0,0,0
hanwckf/immortalwrt-mt798x,0,0,0,0,0,0
hanwckf/rt-n56u,0,0,0,0,0,0
hao14293/2021-postgraduate-408,0,0,0,0,0,0
haoel/leetcode,0,0,0,0,0,0
hapostgres/pg_auto_failover,0,0,0,0,0,0
happyfish100/fastdfs,0,0,0,0,0,0
happynear/caffe-windows,0,0,0,0,0,0
haproxy/haproxy,0,0,0,0,0,0
harbourmasters/2ship2harkinian,0,1,0,0,0,1
harbourmasters/shipwright,0,1,0,0,0,1
harbourmasters/spaghettikart,0,0,0,1,0,1
harbourmasters/starship,0,0,0,0,0,0
hardysimpson/zlog,0,0,0,0,0,0
harfbuzz/harfbuzz,0,1,1,1,1,1
harrison1/unrealcpp,0,0,0,0,0,0
harvestlamb/cpp_houjie,0,0,0,0,0,0
hashcat/hashcat,0,0,0,0,1,1
hashcat/hashcat-legacy,0,0,0,0,0,0
hashcat/hashcat-utils,0,0,0,0,0,0
hasherezade/exe_to_dll,0,0,0,0,0,0
hasherezade/hollows_hunter,0,0,0,0,0,0
hasherezade/libpeconv,0,0,0,0,0,0
hasherezade/pe-bear,0,0,0,0,0,0
hasherezade/pe-sieve,0,0,0,0,0,0
hasherezade/pe_to_shellcode,0,0,0,0,0,0
hasherezade/tiny_tracer,0,0,0,0,0,0
hasura/skor,0,0,0,0,0,0
hathach/tinyusb,0,0,0,0,1,1
hawku/tabletdriver,0,0,0,0,0,0
hawstein/cracking-the-coding-interview,0,0,0,0,0,0
haywire/haywire,0,0,0,0,0,0
heavyai/heavydb,0,0,0,0,0,0
hedge-dev/unleashedrecomp,0,0,0,0,0,0
hedge-dev/xenonrecomp,0,0,0,0,0,0
heiher/hev-socks5-tunnel,0,0,0,0,0,0
heiher/natmap,0,0,0,0,0,0
helenos/helenos,0,0,0,0,0,0
helio-fm/helio-sequencer,0,0,0,0,0,0
helloexp/0day,0,0,0,0,0,0
hengli/camodocal,0,0,0,0,0,0
hengqiali/awesomecpp,0,0,0,0,0,0
hengyoush/kyanos,0,0,0,1,0,1
henki-robotics/robotics_essentials_ros2,0,0,0,0,0,0
henkman/virgo,0,0,0,0,0,0
henrypp/chrlauncher,0,0,0,0,0,0
henrypp/memreduct,0,0,0,0,0,0
henrypp/simplewall,0,0,0,0,0,0
herbstluftwm/herbstluftwm,1,0,0,1,0,1
hermajestydrmona/windows11draganddroptotaskbarfix,0,0,0,0,0,0
herumi/xbyak,0,0,0,0,0,0
heterodb/pg-strom,0,0,0,0,0,0
heywillow/willow,0,0,0,0,0,0
hfiref0x/kdu,0,0,0,0,0,0
hfiref0x/syscalltables,0,0,0,0,0,0
hfiref0x/uacme,0,0,0,0,0,0
hfiref0x/winobjex64,0,0,0,0,0,0
hgpvision/darknet,0,0,0,0,0,0
hifiberry/hifiberry-os,0,0,0,0,0,0
hillya51/lunatranslator,0,0,0,0,1,1
hiroi-sora/paddleocr-json,0,0,0,0,0,0
hirrolot/datatype99,0,0,0,0,0,0
hirrolot/metalang99,0,0,0,0,0,0
hitsz-opencs/hitsz-opencs,0,0,0,0,0,0
hiyohiyo/crystaldiskinfo,0,0,0,0,0,0
hkneptune/freefilesync,0,0,0,0,0,0
hku-mars/fast-livo,0,0,0,0,0,0
hku-mars/fast-livo2,0,0,0,0,0,0
hku-mars/fast_lio,0,0,0,0,0,0
hku-mars/lidar_imu_init,0,0,0,0,0,0
hku-mars/livox_camera_calib,0,0,0,0,0,0
hku-mars/loam_livox,0,0,0,0,0,0
hku-mars/point-lio,0,0,0,0,0,0
hku-mars/r3live,0,0,0,0,0,0
hkust-aerial-robotics/a-loam,0,0,0,0,0,0
hkust-aerial-robotics/fast-planner,0,0,0,0,0,0
hkust-aerial-robotics/fuel,0,0,0,0,0,0
hkust-aerial-robotics/gvins,0,0,0,0,0,0
hkust-aerial-robotics/teach-repeat-replan,0,0,0,0,0,0
hkust-aerial-robotics/vins-fusion,0,0,0,0,0,0
hkust-aerial-robotics/vins-mobile,0,0,0,0,0,0
hkust-aerial-robotics/vins-mono,0,0,0,0,0,0
hluk/copyq,0,0,1,1,1,1
hmgle/graftcp,0,0,1,1,1,1
hnes/libaco,0,0,0,0,0,0
hnvn/flutter_shimmer,0,0,0,0,0,0
hoffstadt/dearpygui,0,0,0,0,0,0
holzschu/ios_system,0,0,0,0,0,0
homenc/helib,0,0,0,0,0,0
homespan/homespan,0,0,0,0,0,0
hopson97/minecraft-one-week-challenge,0,0,0,0,0,0
horde3d/horde3d,0,0,0,0,0,0
horizon-eda/horizon,0,0,0,0,0,0
horsicq/die-engine,0,0,0,0,0,0
horsicq/xelfviewer,0,0,0,0,0,0
hoshimin/kernel-bridge,0,0,0,0,0,0
hosseinmoein/dataframe,0,0,0,0,0,0
houmain/keymapper,0,0,0,0,0,0
hoverwinter/hit-oslab,0,0,0,0,0,0
howardhinnant/date,0,0,0,0,0,0
hoytech/vmtouch,0,0,0,0,0,0
hpjansson/chafa,0,0,0,0,0,0
hrvach/deskhop,0,0,0,0,0,0
hrydgard/ppsspp,0,0,0,0,1,1
hsutter/cppfront,0,0,0,0,0,0
hszhao/pspnet,0,0,0,0,0,0
htacg/tidy-html5,0,0,0,0,0,0
hteso/iaito,0,0,0,0,0,0
htop-dev/htop,0,1,1,0,1,1
httperf/httperf,0,0,0,0,0,0
huangcongqing/pcl-learning,0,0,0,0,0,0
huangmingchuan/cpp_primer_answers,0,0,0,0,0,0
huangzworks/annotated_redis_source,0,0,0,0,0,0
huangzworks/redis-3.0-annotated,0,0,0,0,0,0
huaxz1986/cplusplus-_implementation_of_introduction_to_algorithms,0,0,0,0,0,0
hufrea/byedpi,0,0,0,1,0,1
huggingface/neuralcoref,0,0,0,0,0,0
hugoam/toy,0,0,0,0,0,0
hugoam/two,0,0,0,0,0,0
huihut/interview,0,0,0,0,0,0
hummer12007/brightnessctl,0,0,0,0,0,0
hunspell/hunspell,0,0,0,0,0,0
huntereb/awoo-installer,0,0,0,0,0,0
huntergregal/mimipenguin,0,0,0,0,0,0
hurley25/hurlex-doc,0,0,0,0,0,0
hutianqi/smartopencv,0,0,0,0,0,0
huxingyi/autoremesher,0,0,0,0,0,0
huxingyi/dust3d,0,0,0,0,0,0
hvml/purc,0,0,0,0,0,0
hxhb/hotpatcher,0,0,0,0,0,0
hydr8gon/noods,0,0,0,0,0,0
hydradatabase/columnar,0,0,0,0,0,0
hydrogen-music/hydrogen,0,0,0,0,0,0
hyozd/serialplot,0,0,0,0,0,0
hyperdbg/hyperdbg,0,0,0,0,0,0
hyperic/sigar,0,0,0,0,0,0
hyperion-project/hyperion.ng,0,0,0,0,0,0
hyperrealm/libconfig,0,0,0,0,0,0
hypfer/esp8266-vindriktning-particle-sensor,0,0,0,0,0,0
hypopg/hypopg,0,0,0,0,0,0
hyprwm/hypr,0,0,0,0,0,0
hyprwm/hyprland,0,0,0,0,0,0
hyprwm/hyprland-plugins,0,0,0,0,0,0
hyprwm/hyprlock,0,0,0,0,0,0
hyprwm/hyprpaper,0,0,0,0,0,0
hyprwm/hyprpicker,0,0,0,0,0,0
hyye/lio-mapping,0,0,0,0,0,0
hzeller/rpi-rgb-led-matrix,0,0,0,0,1,1
hzeller/timg,0,0,0,0,0,0
hzqst/vmwarehardenedloader,0,0,0,0,0,0
i-am-shodan/usbarmyknife,0,0,0,0,0,0
i2nav-whu/kf-gins,0,0,0,0,0,0
i3/i3,0,0,0,0,0,0
i486/vxkex,0,0,0,0,0,0
iagox86/hash_extender,0,0,0,0,0,0
ianharvey/bluepy,0,0,0,0,0,0
ianlancetaylor/libbacktrace,0,0,0,0,0,0
ibireme/yyjson,0,0,0,0,0,0
ic005k/ocauxiliarytools,0,0,0,0,0,0
icecc/icecream,0,0,0,0,0,0
icholy/ttygif,0,0,0,0,0,0
icinga/icinga2,1,1,1,0,1,2
iczelia/bzip3,0,0,0,0,0,0
id-software/doom,0,0,0,0,0,0
id-software/doom-3-bfg,0,0,0,0,0,0
id-software/quake,0,0,0,0,0,0
id-software/quake-2,0,0,0,0,0,0
id-software/quake-iii-arena,0,0,0,0,0,0
id-software/quake2-rerelease-dll,0,0,0,0,0,0
idaholab/moose,0,0,0,0,0,0
idea4good/guilite,0,0,0,0,0,0
idealvin/coost,0,0,0,0,0,0
ideawu/icomet,0,0,0,0,0,0
ideawu/ssdb,0,0,0,0,0,0
idescriptor/idescriptor,0,0,0,0,0,0
idmillington/cyclone-physics,0,0,0,0,0,0
idov31/nidhogg,0,0,0,0,0,0
ient/yuview,0,0,0,0,0,0
ifcopenshell/ifcopenshell,0,1,1,1,2,2
igraph/igraph,0,1,1,1,2,2
ihhub/fheroes2,0,1,2,2,2,2
ijhack/qtpass,0,0,0,0,1,1
ikawrakow/ik_llama.cpp,0,0,1,1,0,1
iliasam/opensimplelidar,0,0,0,0,0,0
illera88/ponce,0,0,0,0,0,0
illumos/illumos-gate,0,0,0,0,0,0
imagemagick/imagemagick,0,1,1,1,1,1
imageworks/pystring,0,0,0,0,0,0
imbushuo/mac-precision-touchpad,0,0,0,0,0,0
immediate-mode-ui/nuklear,0,0,0,0,0,0
immortalwrt/immortalwrt,0,0,0,0,0,0
imoreapps/ffmpeg-avplayer-for-ios-tvos,0,0,0,0,0,0
impulseadventure/guislice,0,0,0,0,0,0
imputnet/helium,0,0,0,0,0,0
imvexed/muon,0,0,0,0,0,0
inavflight/inav,0,0,0,0,1,1
include-what-you-use/include-what-you-use,0,0,0,0,0,0
includeos/includeos,0,0,0,0,0,0
inexorgame/vulkan-renderer,0,0,0,0,0,0
infiniflow/infinity,0,0,0,0,1,1
infinitimeorg/infinitime,0,0,0,0,0,0
inikep/lzbench,0,0,0,0,0,0
iniside/actionrpggame,0,0,0,0,0,0
inori/gpcs4,0,0,0,0,0,0
inorirus/kyty,0,0,0,0,0,0
inotify-tools/inotify-tools,0,1,0,0,0,1
input-leap/input-leap,0,0,0,1,1,1
insightsoftwareconsortium/itk,0,0,0,0,0,0
inspektor-gadget/inspektor-gadget,0,1,1,1,1,1
inspircd/inspircd,0,1,1,1,1,1
intel/compute-runtime,0,0,0,0,0,0
intel/confidential-computing.sgx,0,0,0,0,0,0
intel/hyperscan,0,0,0,0,0,0
intel/isa-l,0,0,0,0,0,0
intel/media-driver,0,0,0,0,0,0
intel/openvino-plugins-ai-audacity,0,0,0,0,0,0
intel/pcm,0,0,1,1,1,1
interactivecomputergraphics/positionbaseddynamics,0,0,0,0,0,0
interactivecomputergraphics/splishsplash,0,0,0,0,0,0
interceptsuite/proxybridge,0,0,0,0,1,1
internet-architecture-and-security/packetscope,0,0,0,0,0,0
interpretml/interpret,0,1,1,1,1,1
introlab/rtabmap,0,0,0,0,0,0
introlab/rtabmap_ros,0,0,0,0,0,0
inwill/locale_remulator,0,0,0,0,0,0
ioi/isolate,0,0,0,0,0,0
iolanguage/io,0,0,0,0,1,1
ion28/bluespawn,0,0,0,0,0,0
ionescu007/simplevisor,0,0,0,0,0,0
ios-swift-developers/swift,0,0,0,0,0,0
iovisor/bcc,0,0,0,0,0,0
iovisor/gobpf,0,0,0,0,0,0
ip7z/7zip,0,0,0,0,0,0
ipkn/crow,0,0,0,0,0,0
iplug2/iplug2,0,0,0,0,2,2
ipower/kasperskyhook,0,0,0,0,0,0
ipxe/ipxe,0,0,0,0,0,0
iqiyi/dpvs,0,0,1,1,1,1
iqiyi/xcrash,0,0,0,0,0,0
iqiyi/xhook,0,0,0,0,0,0
ireader/media-server,0,0,0,0,0,0
iree-org/iree,0,1,0,1,1,1
ironsdu/brynet,0,0,0,0,0,0
irontec/sngrep,0,0,0,0,0,0
irssi/irssi,0,0,0,0,0,0
irungentoo/toxcore,0,0,0,0,0,0
iryoku/smaa,0,0,0,0,0,0
ish-app/ish,1,1,1,1,1,1
isislovecruft/library--,0,0,0,0,0,0
isl-org/open3d,0,0,1,1,0,1
isledecomp/isle,0,0,0,0,0,0
ispc/ispc,0,0,0,1,3,3
istoreos/istoreos,0,0,0,0,0,0
ithewei/hplayer,0,0,0,0,0,0
ithewei/libhv,0,0,0,0,0,0
itinance/react-native-fs,1,0,0,0,0,1
itisyang/playerdemo,0,0,0,0,0,0
itsharryle/led_cube,0,0,0,0,0,0
ivansafrin/polycode,0,0,0,0,0,0
ivorysql/ivorysql,0,0,0,0,0,0
j-d-k/jksv,0,0,0,0,0,0
j2kun/mlir-tutorial,0,0,0,0,0,0
jack-cherish/leetcode,0,0,0,0,0,0
jackaudio/jack2,0,0,0,0,0,0
jacksonliam/mjpg-streamer,0,0,0,0,0,0
jacktrip/jacktrip,0,0,0,0,0,0
jacoders/openjk,0,0,0,0,0,0
jagt/clumsy,0,0,0,0,0,0
jainaman224/algo_ds_notes,0,0,0,0,0,0
jakehilborn/displayplacer,0,0,0,0,0,0
jakobengel/dso,0,0,0,0,0,0
jakogut/tinyvm,0,0,0,0,0,0
jakubmelka/pdf4qt,0,0,0,0,0,0
jakubvojvoda/design-patterns-cpp,0,0,0,0,0,0
jamisonderek/flipper-zero-tutorials,0,0,0,0,0,0
jamriska/ebsynth,0,0,0,0,0,0
jamulussoftware/jamulus,0,1,1,1,1,1
janet-lang/janet,0,0,0,0,0,0
jank-lang/jank,0,0,0,0,1,1
jankae/librevna,0,0,0,0,0,0
janmojzis/tinyssh,0,0,0,0,0,0
jarcode-foss/glava,0,0,0,0,0,0
jarikomppa/soloud,0,0,0,0,0,0
jarro2783/cxxopts,0,0,0,0,0,0
jart/blink,0,0,0,0,0,0
jart/cosmopolitan,0,0,0,0,0,0
jart/sectorlisp,0,0,0,0,0,0
jarulraj/sqlcheck,0,0,0,0,0,0
jarun/nnn,0,0,0,0,0,0
jashking/unrealpakviewer,0,0,0,0,0,0
jasonrohrer/onelife,0,0,0,0,0,0
jatinchowdhury18/analogtapemodel,1,1,1,0,0,1
jattach/jattach,0,0,0,0,0,0
jaysmito101/terraforge3d,0,0,0,0,0,0
jbangert/trapcc,0,0,0,0,0,0
jbeder/yaml-cpp,0,0,1,0,1,1
jbikker/tinybvh,0,0,0,0,0,0
jbush001/nyuziprocessor,0,0,0,0,0,0
jd-opensource/xllm,0,0,0,0,0,0
jdah/doomenstein-3d,0,0,0,0,0,0
jdah/jdh-8,0,0,0,0,0,0
jdah/minecraft-weekend,0,0,0,0,0,0
jedisct1/dsvpn,0,0,0,0,0,0
jedisct1/libsodium,0,0,0,0,0,0
jedisct1/minisign,0,0,0,0,0,0
jeelabs/esp-link,0,0,0,0,0,0
jellyfin/jellyfin-desktop,0,0,1,1,1,1
jemalloc/jemalloc,0,0,0,0,0,0
jeremy-rifkin/cpptrace,0,0,0,0,0,0
jeremycw/httpserver.h,0,0,0,0,0,0
jerryscript-project/iotjs,0,0,0,0,0,0
jerryscript-project/jerryscript,0,0,0,0,0,0
jetkvm/kvm,0,0,0,0,1,1
jfalcou/eve,0,0,0,0,0,0
jfreegman/toxic,0,0,0,0,0,0
jgaeddert/liquid-dsp,0,0,0,0,0,0
jgamblin/mirai-source-code,0,0,0,0,0,0
jgarff/rpi_ws281x,0,0,0,0,0,0
jgromes/radiolib,0,0,0,0,1,1
jhansireddy/androidscannerdemo,0,0,0,0,0,0
jhawthorn/fzy,0,0,0,0,0,0
jhrobotics/patcher9x,0,0,0,0,0,0
jhrobotics/softgpu,0,0,0,0,0,0
jiangdongguo/androidusbcamera,0,0,0,0,0,0
jiangwenyuan/nuster,0,0,0,0,0,0
jjgod/mac-dictionary-kit,0,0,0,0,0,0
jkornev/hidden,0,0,0,0,0,0
jkriege2/jkqtplotter,0,0,0,0,0,0
jkuhlmann/cgltf,0,0,0,0,0,0
jlblancoc/nanoflann,0,0,0,0,0,0
jlervin/berry,0,0,0,0,0,0
jmacd/xdelta,0,0,0,0,0,0
jmcnamara/libxlsxwriter,0,0,0,0,0,0
jmoon018/pacvim,0,0,0,0,0,0
jmorton06/lumos,0,0,0,0,0,0
jmpews/dobby,0,0,0,0,0,0
jmzkchain/jmzk,0,0,0,0,0,0
joan2937/pigpio,0,0,0,0,0,0
joe-scotto/scottokeebs,0,0,0,0,0,0
joedog/siege,0,0,0,0,0,0
joeferner/node-java,1,1,1,0,1,1
joel16/nx-shell,0,0,0,0,0,0
joeycastillo/sensor-watch,0,0,0,0,0,0
joeydevries/cell,0,0,0,0,0,0
joeydevries/learnopengl,0,0,0,0,0,0
johang/btfs,0,0,0,0,2,2
johannes4linux/linux_driver_tutorial_legacy,0,0,0,0,0,0
john-chapman/im3d,0,0,0,0,0,0
johnbuffer/antsimulator,0,0,0,0,0,0
johnbuffer/nocol,0,0,0,0,0,0
johnearnest/decker,0,0,0,0,0,0
johnfanv2/lenovolegionlinux,0,0,0,0,0,0
johnxnguyen/down,0,0,0,0,0,0
jolibrain/deepdetect,0,0,0,1,0,1
jomjol/ai-on-the-edge-device,0,1,0,1,1,1
jonas/tig,0,0,0,0,0,0
jonashaag/bjoern,0,0,0,0,0,0
jonasmr/microprofile,0,0,0,0,0,0
jonathansalwan/triton,0,0,0,0,0,0
joncampbell123/dosbox-x,0,1,1,1,1,1
jonls/redshift,0,0,0,0,0,0
jonmagon/kdiskmark,0,0,0,0,0,0
jordansissel/xdotool,0,0,0,0,0,0
jorgen-vikinggod/qt-frameless-window-darkstyle,0,0,0,0,0,0
jorisvink/kore,0,0,0,0,0,0
joseexposito/touchegg,0,0,0,0,0,0
joyieldinc/predixy,0,0,0,0,0,0
joypad-ai/joypad-os,0,0,0,0,0,0
jp9000/obs,0,0,0,0,0,0
jpbarrette/curlpp,0,0,0,0,0,0
jpcy/xatlas,0,0,0,0,0,0
jpd002/play-,0,0,0,0,0,0
jpersson77/lgtvcompanion,0,0,0,0,0,0
jpmens/jo,0,0,0,0,0,0
jpr5/ngrep,0,0,0,0,0,0
jqlang/jq,0,0,2,1,2,2
jrouwe/joltphysics,0,1,1,1,1,1
jrowberg/i2cdevlib,0,0,0,0,0,0
jsbsim-team/jsbsim,1,2,2,2,2,2
jselbie/stunserver,0,0,0,0,0,0
jserv/amacc,0,0,0,0,0,0
jserv/mini-arm-os,0,0,0,0,0,0
json-c/json-c,0,0,0,0,0,0
json-parser/json-parser,0,0,0,0,0,0
jstkdng/ueberzugpp,0,0,0,0,0,0
jtesta/ssh-mitm,0,0,0,0,0,0
jtheoof/swappy,0,0,0,0,0,0
jtv/libpqxx,0,1,0,0,0,1
ju1ce/april-tag-vr-fullbody-tracker,0,0,0,0,0,0
juce-framework/juce,0,0,0,0,0,0
juhovh/shairplay,0,0,0,0,0,0
juj/fbcp-ili9341,0,0,0,0,0,0
juliansteenbakker/flutter_secure_storage,0,1,1,1,1,1
juliapoo/artfuscator,0,0,0,0,0,0
juliastrings/utf8proc,0,0,0,1,1,1
juliettef/iconfontcppheaders,0,0,0,0,0,0
julius-speech/julius,0,0,0,0,0,0
julycoding/the-art-of-programming-by-july-2nd,0,0,0,0,0,0
juncojet/unlimited-landeng-for-win,0,0,0,0,0,0
jupp0r/prometheus-cpp,0,0,1,0,0,1
jupyter-xeus/xeus-cling,0,0,0,0,0,0
jurplel/qview,0,0,0,0,0,0
justadudewhohacks/opencv4nodejs,1,1,0,0,0,1
justasmasiulis/lazy_importer,0,0,0,0,0,0
justasmasiulis/xorstr,0,0,0,0,0,0
justcallmekoko/esp32marauder,0,0,0,0,0,0
justinfrankel/licecap,0,0,0,0,0,0
justinsteven/dostackbufferoverflowgood,0,0,0,0,0,0
jvm-profiling-tools/perf-map-agent,0,0,0,0,0,0
jwise/horndis,0,0,0,0,0,0
jxy-s/herpaderping,0,0,0,0,0,0
jzimmerman/langcc,0,0,0,0,0,0
k2-fsa/sherpa-ncnn,0,0,0,0,0,0
k2-fsa/sherpa-onnx,0,0,0,0,0,0
k4yt3x/video2x,0,0,0,0,0,0
k4zmu2a/spacecadetpinball,0,0,0,0,0,0
kaansenol5/vibeos,0,0,0,0,1,1
kaievns/halmak,0,0,0,0,0,0
kaisenamin/c_std,0,0,0,0,0,0
kaldaien/far,0,0,0,0,0,0
kaltura/nginx-vod-module,0,0,0,0,0,0
kamailio/kamailio,0,0,1,1,1,1
kamyu104/leetcode-solutions,0,0,0,0,0,0
kangjianwei/data-structure,0,0,0,0,0,0
karlkurzer/path_planner,0,0,0,0,0,0
karlstav/cava,0,0,0,0,0,0
karottc/linux-0.11,0,0,0,0,0,0
karpathy/llama2.c,0,0,0,0,0,0
kasmtech/kasmvnc,0,0,0,0,0,0
kasperskylab/hrtng,0,0,0,0,0,0
kavan010/black_hole,0,0,0,0,0,0
kazuho/picojson,0,0,0,0,0,0
kbengine/kbengine,0,0,0,0,0,0
kcat/openal-soft,0,0,0,0,0,0
kdab/codebrowser,0,0,0,0,0,0
kdab/gammaray,0,1,1,1,2,2
kdab/hotspot,0,0,0,0,0,0
kde/ghostwriter,0,0,0,0,0,0
kde/heaptrack,0,0,0,0,0,0
kde/kdeconnect-kde,0,0,0,0,0,0
kde/kdenlive,0,0,0,0,0,0
kde/krita,0,0,0,0,0,0
kde/latte-dock,0,0,0,0,0,0
kde/okular,0,0,0,0,0,0
kdlucas/byte-unixbench,0,0,0,0,0,0
kdrag0n/safetynet-fix,0,0,0,0,0,0
keendreams/keen,0,0,0,0,0,0
keepassxreboot/keepassxc,1,1,1,1,1,2
kefir500/apk-editor-studio,0,0,0,0,0,0
keirf/flashfloppy,0,0,0,0,0,0
keith2018/softglrender,0,0,0,0,0,0
kelektiv/node.bcrypt.js,0,0,0,0,0,0
kernelwernel/vmaware,0,0,0,0,2,2
keroro824/hashingdeeplearning,0,0,0,0,0,0
keshavbhatt/whatsie,0,0,0,0,0,0
ketoo/noahgameframe,0,0,0,0,0,0
kev0143/mirea_procedural-programming,0,0,0,0,0,0
kevinlawler/kona,0,0,0,0,0,0
kevmo314/scuda,0,0,0,0,0,0
keystone-engine/keystone,0,0,0,0,0,0
kfix/ddcctl,0,0,0,0,0,0
kfrlib/kfr,0,0,0,0,0,0
kgabis/parson,0,0,0,0,0,0
khizmax/libcds,0,0,0,0,0,0
khronosgroup/glslang,0,0,0,0,0,0
khronosgroup/ktx-software,0,0,0,1,1,1
khronosgroup/openxr-sdk,0,0,0,0,0,0
khronosgroup/spirv-tools,0,0,2,2,2,2
khronosgroup/vulkan-hpp,1,2,2,2,2,2
khronosgroup/vulkan-samples,0,0,0,0,0,0
kicad/kicad-source-mirror,0,0,0,0,0,0
kikoplayproject/kikoplay,0,0,0,0,0,0
kimci86/bkcrack,0,0,0,0,0,0
kimwalisch/primesieve,0,0,0,0,0,0
kingtoolbox/windterm,0,0,0,0,0,0
kirillkovalenko/nssm,0,0,0,0,0,0
kismetwireless/kismet,0,0,0,0,0,0
kitesurfer1404/ws2812fx,0,0,0,0,0,0
kitsunyan/intel-undervolt,0,0,0,0,0,0
kitt-ai/snowboy,0,0,0,0,0,0
kitware/cmake,0,0,0,0,0,0
kitware/paraview,0,0,0,0,0,0
kitware/vtk,0,0,0,0,0,0
kiukotsu/ucore,0,0,0,0,0,0
kiwibrowser/src.next,0,1,0,0,0,1
kiwix/kiwix-desktop,0,0,0,0,0,0
kkkgo/vlmcsd,0,0,0,0,0,0
klange/nyancat,0,0,0,0,0,0
klange/toaruos,0,0,0,0,0,0
klayout/klayout,0,0,1,1,1,1
klee/klee,0,0,0,0,0,0
klipper3d/klipper,0,0,0,0,0,0
klonyyy/mcuviewer,0,0,0,0,0,0
klzgrad/naiveproxy,0,0,0,0,0,0
km1994/nlp_paper_study,0,0,0,0,0,0
kmammou/v-hacd,0,0,0,0,0,0
kmatheussen/radium,0,0,0,0,0,0
kmkolasinski/awesomebump,0,0,0,0,0,0
kn007/silk-v3-decoder,0,0,0,0,0,0
knightcrawler25/glsl-pathtracer,0,0,0,0,0,0
knightsj/awesome-algorithm-question-solution,0,0,0,0,0,0
knolleary/pubsubclient,0,0,0,0,0,0
knownsec/shellcodeloader,0,0,0,0,0,0
kobzol/hardware-effects,0,0,0,0,0,0
kode/kha,0,0,0,0,0,0
kohler/gifsicle,0,0,0,0,0,0
koide3/direct_visual_lidar_calibration,0,0,0,0,0,0
koide3/fast_gicp,0,0,0,0,0,0
koide3/glim,0,0,0,0,0,0
koide3/hdl_graph_slam,0,0,0,0,0,0
kokke/tiny-aes-c,0,0,0,0,0,0
kokke/tiny-regex-c,0,0,0,0,0,0
kokkos/kokkos,0,0,0,1,1,1
kolunmi/bazaar,0,0,0,0,0,0
komet/mediaelch,0,0,0,0,0,0
komputeproject/kompute,0,0,0,0,0,0
konrad-gajdus/minimnist-c,0,0,0,0,0,0
kornelski/pngquant,0,0,0,0,0,0
kosua20/herebedragons,0,0,0,0,0,0
kosua20/midivisualizer,0,0,0,0,0,0
kotatogram/kotatogram-desktop,0,0,0,1,0,1
koth/kcws,0,0,0,0,0,0
koush/superuser,0,0,0,0,0,0
koute/bytehound,0,0,0,0,0,0
kpu/kenlm,0,0,0,0,0,0
krakjoe/apcu,0,0,0,0,0,0
krakjoe/parallel,0,0,0,0,0,0
krallin/tini,0,0,0,0,0,0
kratosmultiphysics/kratos,0,0,0,0,0,0
kraxarn/spotify-qt,0,0,0,0,0,0
kripken/ammo.js,1,1,0,0,0,1
kripken/bananabread,0,0,0,0,0,0
kripken/box2d.js,0,0,0,0,0,0
kripken/speak.js,0,0,0,0,0,0
krisnova/boopkit,0,0,0,0,0,0
kriswiner/mpu9250,0,0,0,0,0,0
kroma-network/tachyon,0,0,0,0,0,0
krzyzanowskim/openssl,0,0,0,0,0,0
ksnip/ksnip,0,0,0,0,0,0
kth-competitive-programming/kactl,0,0,0,0,0,0
ktzeabyss/easy-virtual-display,0,0,0,0,0,0
ku1ik/stderred,0,0,0,0,0,0
kuba--/zip,0,0,0,0,0,0
kumarrobotics/msckf_vio,0,0,0,0,0,0
kungfu-origin/kungfu,1,1,0,0,0,1
kunkundi/crossdesk,0,0,0,0,0,0
kushview/element,0,0,0,0,1,1
kvcache-ai/mooncake,0,0,0,0,3,3
