repo,2021,2022,2023,2024,2025,2021-2025
sindresorhus/slash,,,,,,6367
sindresorhus/string-width,,,,,,5450
sindresorhus/strip-bom,,,,,,7064
sindresorhus/strip-final-newline,,,,,,4900
sindresorhus/strip-indent,,,,,,6850
sindresorhus/strip-json-comments,,,,,,5561
sindresorhus/tagged-tag,,,,,,10000
sindresorhus/to-fast-properties,,,,,,4902
sindresorhus/type-fest,,,,,,1755
sindresorhus/unicorn-magic,,,,,,8472
sindresorhus/yocto-queue,,,,,,6886
sinonjs/commons,,,,,,1611
sinonjs/fake-timers,,,,,,2026
sinpolib/sokit,,,,,,
sipeed/tinymaix,,2096,2551,8580,10000,1824
sipp/sipp,2608,1250,2131,4185,5527,2467
sisong/hdiffpatch,9787,10000,7808,10000,9406,8029
sist2app/sist2,8932,6727,8825,8150,8310,6840
siv3d/opensiv3d,6102,4356,4164,5523,6660,5259
sivanlaai/rime-pure,9456,6860,5062,10000,5000,7527
sixze/als-refactored,9457,9509,9648,8571,9311,9340
skaiworldwide-oss/agensgraph,1150,921,978,10000,3591,961
skarupke/flat_hash_map,,,,,,
skeeto/endlessh,10000,,,,,10000
skeeto/w64devkit,10000,9661,9078,7877,5590,8101
skift-org/skift,,9655,9832,9052,9429,9363
skuep/aioc,,10000,9179,7590,9287,9208
skvadrik/re2c,8807,8756,9558,9122,7851,8884
skyentificgit/smallrobotarm,,,,,,
skyfloogle/red-viper,,10000,10000,8773,9726,9075
skyjake/lagrange,8046,7309,7768,6607,7974,7734
skylersaleh/skyemu,10000,9931,6457,3216,6320,7108
skypjack/entt,9891,9753,9797,9813,9762,9802
skypjack/uvw,5521,7278,3922,8804,8437,6480
skythinker616/foc-wheel-legged-robot,,,10000,,,10000
skywind3000/kcp,5000,3750,3333,2500,5000,933
skywind3000/mini3d,,,5200,,,5200
skywind3000/pystand,,7551,10000,3750,5000,6198
skywind3000/renderhelp,,10000,,10000,,5556
slackadays/clipboard,,8769,9444,8338,3200,9269
slact/nchan,9655,8839,4380,7037,10000,8320
slembcke/chipmunk2d,3889,5000,5556,,5556,2143
sleuthkit/sleuthkit,2251,1912,1540,5112,3389,1422
slic3r/slic3r,3056,10000,,,,2992
slicer/slicer,2591,2213,2944,2315,2035,2222
slimevr/slimevr-tracker-esp,3609,1315,999,651,1987,1213
sluglab/cxlmemsim,,,10000,10000,9390,9631
sm64pc/sm64ex,3287,5000,4375,4000,,3090
smallpond/mit6.828_os,10000,10000,10000,,,10000
smartcmd/minecraftconsoles,,,,,,
smartmontools/smartmontools,5816,4029,5333,4217,6504,5446
smilehao/xlua-framework,,,,,,
sminghub/sming,5296,5679,5245,7477,5867,5839
smithy-lang/smithy-rs,,,,,,1034
smithy-lang/smithy-typescript,,,,,,865
smol-rs/fastrand,,,,,,1655
smoothieware/smoothieware,6644,5918,10000,10000,10000,7429
smorodov/multitarget-tracker,,,,,,
smv1999/competitiveprogrammingquestionbank,308,10000,,,,307
snaipe/criterion,5720,4645,4762,1837,7792,4754
snake-4/zygisk-assistant,,,,8504,8200,8459
snakster/cpp.react,10000,,,,,10000
snap-stanford/snap,10000,10000,6250,,,6250
snapcast/snapcast,8819,7630,7855,7521,7860,7974
snapchat/keydb,1414,4998,3879,10000,,1470
snapchat/valdi,,,,,1292,1292
snavely/bundler_sfm,,,,,,
snes9xgit/snes9x,2180,4592,6824,6715,4618,5960
snesrev/zelda3,,7305,3350,,,6600
snooda/net-speeder,,,,,,
snort3/snort3,2294,2038,1051,629,587,780
snowflake-labs/pg_lake,,,,,1702,1702
snowflakedb/snowflake-connector-python,,,,,,962
snowie2000/mactype,3061,10000,7222,4380,10000,5687
soci/soci,6634,3120,3646,4605,6275,4393
socketio/socket.io,,,,,,2655
socketio/socket.io-client-cpp,1975,1600,4201,1837,3333,988
soedinglab/mmseqs2,5977,3876,3468,4805,4472,4726
sofa-framework/sofa,1721,2336,2710,2064,1925,1795
softethervpn/softethervpn,2328,3514,2465,2648,1598,1474
softethervpn/softethervpn_stable,10000,10000,10000,,10000,10000
softmotions/ejdb,8405,9920,8231,10000,10000,9552
software-mansion/react-native-enriched,,,,,4078,4078
software-mansion/react-native-executorch,,,,3002,1151,1300
sogou/srpc,4625,5870,5192,4535,3878,5025
sogou/workflow,4325,5675,6498,8454,8653,5587
solemnwarning/rehex,9821,9599,9676,9742,9310,9620
solo-io/bumblebee,5514,2255,4400,5000,10000,3812
solodon4/mach7,10000,,,,,10000
solokeys/solo1,4752,2500,,,,3579
solosky/pixl.js,,8421,5756,2541,2392,4408
solusipse/fiche,,,,,,
solvespace/solvespace,1340,1404,2419,3087,2564,1264
sonic-pi-net/sonic-pi,4284,5180,7332,4596,7644,5073
sonosaurus/sonobus,5933,9209,8792,,,8307
sony/flutter-embedded-linux,,4102,6331,1716,5000,4282
sorah/envchain,10000,6250,,10000,,4688
soramimi/guitar,8726,10000,8777,9524,9582,9464
sorayuki/obs-multi-rtmp,4354,3618,3434,2603,3083,2336
sorbet/sorbet,2208,3095,3118,2960,2635,2661
souffle-lang/souffle,1474,1759,2396,6778,5249,1522
soul-lang/soul,4494,,,,,4494
soundux/soundux,,,,,,
sourcey/libsourcey,,,,,,
sourmesen/mesen2,10000,10000,9178,9305,9923,9679
sp4cerat/fast-quadric-mesh-simplification,10000,10000,,10000,,10000
spaceandtimefdn/blitzar,,9630,5749,5570,4362,5764
spacehuhn/esp8266_beaconspam,,,,,,
spacehuhn/wifi_ducky,,,,,,
spacehuhntech/esp8266_deauther,3333,5000,,,,2000
spacehuhntech/wifiduck,5556,,,,,5556
spacemeowx2/switch-lan-play,3333,5000,10000,10000,,1875
sparklemotion/nokogiri,9411,8247,7739,7930,5790,8234
sparsehash/sparsehash,,,,,,
spdk/spdk,789,608,833,871,1268,583
specialko/specialk,9695,9292,9351,9759,9820,9617
speedb-io/speedb,4376,788,638,2401,,590
speeduino/speeduino,3452,3453,3753,4567,4592,3702
spencekonde/attinycore,6308,5635,8125,1875,,5974
spencertipping/jit-tutorial,10000,,,,,10000
sphinxsearch/sphinx,,,,,,
spimort/terrabrush,,,,,,
spooks4576/ghost_esp,,,,7086,5760,6280
spotify/annoy,4391,3333,3633,10000,5556,1391
spotify/pedalboard,5829,8913,9686,7986,5871,8119
spotify/sparkey,,,,,,
spotify/voyager,,,6948,2128,3000,3788
spring/spring,2169,5417,6741,3333,,4935
spriteovo/airpodsdesktop,10000,8339,5537,,,9534
spuckwaffel/uedumper,,,8111,5504,,4987
sqfmi/watchy,4220,2334,4141,7970,5556,4031
sqlalchemy/sqlalchemy,5164,7771,6796,5509,5715,6301
sqlcipher/sqlcipher,9038,9623,10000,8510,10000,9364
sqlite/sqlite,,,,,,
sqlitebrowser/sqlitebrowser,2925,1550,2405,2964,1966,1625
squeaky-pl/japronto,,,,,,
squid-cache/squid,2294,3014,2340,2669,2150,2112
squirrel/squirrel.windows,4380,3571,6250,10000,,2200
sraoss/pg_ivm,,6414,7175,4201,5363,5795
srdja/collections-c,10000,4000,3750,8716,10000,3705
srendle/libfm,,,,,,
srijs/rust-crc32fast,,,,,,7035
srombauts/sqlitecpp,2975,2721,3623,3696,3673,2770
srsran/srsran_4g,1812,1512,3629,2612,3333,1380
ssloy/tinykaboom,,,,,,
ssloy/tinyraycaster,,,,,,
ssloy/tinyraytracer,10000,10000,,,,10000
ssloy/tinyrenderer,,,,,,
stack-of-tasks/pinocchio,4462,3754,3405,2894,2247,2586
stackia/rtp2httpd,,,7278,,9423,9334
stan-dev/stan,2128,2002,2382,2226,3112,1841
standardese/cppast,3956,5059,6600,10000,,4697
stanfordnlp/glove,10000,5000,2653,10000,5556,1736
stanleyhuangyc/arduinoobd,10000,,,10000,,10000
star-clouds/centerface,,,,,,
starrtc/starrtc-server,,,,,,
statsite/statsite,,,,,,
stclib/stc,9524,9914,9769,8124,7966,9277
std-microblock/breeze-shell,,,,10000,8496,8543
std-microblock/chromatic,,,,,10000,10000
stdware/qwindowkit,,,5210,5405,5221,4737
steamclienthomebrew/millennium,,,10000,9209,6505,7846
stebalien/tempfile,,,,,,4991
steemit/steem,10000,5000,,10000,10000,8550
stefanesser/dumpdecrypted,,,,,,
stefanhaustein/terminalimageviewer,7924,6953,5200,3427,4515,4118
stefankoegl/python-json-pointer,,,,,,
stefankueng/grepwin,8406,7210,5250,4472,5617,5518
stefanpenner/get-caller-file,,,,,,7601
stefansundin/altdrag,,,,,,
steinbergmedia/vstgui,8889,8342,8905,9201,6340,8485
steineggerlab/foldseek,6019,4298,3481,2740,3495,2347
stella-cv/stella_vslam,7546,8332,9317,7531,6600,8012
stellar-group/hpx,3090,3005,1950,2537,3823,1968
stellar/stellar-core,1536,1482,1698,1390,1723,1257
stellarium/stellarium,5129,3771,3347,3993,2778,3519
stenzek/duckstation,5957,6828,7151,7575,7222,6955
stepfun-ai/step-3.5-flash,,,,,,
stephane-d/sgdk,7643,8466,9104,5717,5675,7258
stephane/libmodbus,6600,6646,3889,7800,10000,6944
stephenberry/glaze,,8395,6672,9165,8479,8150
stephenbradshaw/vulnserver,,,,,,
stephenfewer/reflectivedllinjection,,,,,,
stepmania/stepmania,2131,2533,,,,2222
stereokit/stereokit,9130,8733,7120,8117,8772,8568
stereolabs/zed-sdk,2034,3058,2083,3058,2727,1287
steveicarus/iverilog,3848,4675,2278,4645,3425,2697
stevelauwh/sgi-stl,,,,,,
stevemacenski/slam_toolbox,2244,1684,1696,1250,1488,1187
stevemk14ebr/polyhook_2_0,,,,,,
stevengj/nlopt,2426,3913,2352,7238,4056,4350
stevenlovegrove/pangolin,6823,4013,3554,8820,7608,3254
stichting-minix-research-foundation/minix,,,,,,
stiffstream/restinio,10000,10000,5726,8025,7133,6642
stlink-org/stlink,2470,3367,6231,2266,4208,2739
stm32duino/arduino_core_stm32,6803,3601,8143,8554,7444,6699
stmicroelectronics/stm32cubef4,5556,1837,3333,2526,2551,1792
storax/kubedoom,10000,6250,,,,5102
storybookjs/storybook,3227,1889,1068,1153,1299,854
stotko/stdgpu,10000,10000,10000,8033,7025,9482
strace/strace,5812,4477,6000,6662,8401,5942
strasdat/sophus,5106,2222,2000,5312,,3008
strato-emu/strato,4218,3854,2150,4150,,2785
strawberrymusicplayer/strawberry,6955,6787,7380,8603,7861,7464
strazzere/android-unpacker,,,,,,
stream-utils/destroy,,,,,,8174
stream-utils/raw-body,,,,,,6957
stream-utils/unpipe,,,,,,10000
streamich/memfs,,,,,,1929
streetpea/chiaki-ng,8251,4126,3342,7034,8671,5687
strongswan/strongswan,5790,5990,6301,6379,8283,6451
strongtz/i915-sriov-dkms,,5969,3698,2666,6978,2471
strukturag/libde265,5988,4826,7264,7083,7000,5988
strukturag/libheif,3571,5176,5018,6420,7560,6020
stub42/pytz,,,,,,3048
stuckatprototype/racer,,,,8025,10000,4453
studio3t/robomongo,8400,10000,,,,8441
studiocherno/walnut,,7449,,,,7449
su2code/su2,1984,1349,1351,1169,1686,1218
subsurface/subsurface,4569,3967,2240,3764,3622,2822
sudo-project/sudo,9577,9236,9139,6613,7495,8957
suguru03/neo-async,,,,,,8939
sui77/rc-switch,10000,10000,,,,5556
sultim-t/xash-rt,6231,4138,10000,,,4037
sumatrapdfreader/sumatrapdf,9507,9634,9020,9679,8414,9425
sunzxyong/tiny,,,,,,
supercollider/supercollider,2119,2398,2906,1737,1842,1771
superdms/hsfreezer-hidden-in-the-snow-,,,,10000,10000,10000
superhouse/esp-open-rtos,,,,,,
superpoweredsdk/low-latency-android-ios-linux-windows-tvos-macos-interactive-audio-platform,10000,5200,7812,3964,8025,3238
supertone-inc/supertonic,,,,,,
supertux/supertux,1218,1235,2237,1877,1560,959
supertuxkart/stk-code,5943,8752,2858,3236,2957,3258
surge-synthesizer/surge,5097,4713,3509,2838,1928,4114
susam/uncap,10000,,,,,10000
sustrik/libdill,10000,10000,,,,5556
sustrik/libmill,10000,,,,,10000
sval-rs/sval,,,,,,9527
svenstaro/rofi-calc,4400,3125,2066,3472,4370,2303
svf-tools/svf,2273,2386,1851,3199,1983,1854
svxy/the-simpsons-hit-and-run,,,10000,,,10000
swagsoftware/kisak-strike,6049,3580,,,,4329
swaywm/sway,2404,1671,2954,2242,2062,1958
swaywm/swaylock,2959,2911,2854,2200,3182,2199
swaywm/wlroots,5016,,,,,5016
swc-project/swc,3897,2861,3564,4024,2919,2696
swi-prolog/swipl-devel,7918,8466,8196,9193,9461,8661
swiftlang/swift,1124,1148,676,364,370,622
swiftlang/swift-corelibs-foundation,933,3885,4127,2322,1506,999
swiftlang/swift-corelibs-libdispatch,2562,2000,2050,1677,1480,883
swiftlang/swift-llbuild,1591,1180,1640,2381,1208,1011
swiftlatex/swiftlatex,,4321,5000,,,3650
switchbrew/libnx,1701,2180,1380,2130,1338,1357
switchbrew/nx-hbmenu,1800,10000,2222,5000,2099,1510
swoole/swoole-src,4718,4343,4070,5515,7357,5234
swow/swow,4986,7493,6119,4883,6980,5472
sybrenstuvel/python-rsa,,,,,,4810
sylar-yin/sylar,,,,,,
sylefeb/silice,7340,8965,9860,7978,8850,8068
sylikc/jpegview,6327,5210,5007,8292,,4719
syllo/nvtop,7627,7197,1360,2025,817,2975
symengine/symengine,2424,3736,3187,3543,2439,2199
symforce-org/symforce,5400,2354,3260,4967,5018,3412
symisc/sod,10000,,7812,,,8025
symisc/unqlite,4400,10000,2800,10000,,1911
synfig/synfig,3305,3897,5189,3916,5178,3908
synocommunity/spksrc,3148,3296,2769,2792,2945,2702
syntax-tree/unist-util-is,,,,,,8567
syoyo/tinygltf,2900,2344,1044,1824,2099,1000
sypstraw/rpi4-osdev,,10000,,5556,,4286
syslog-ng/syslog-ng,1870,3353,2817,2010,6204,1931
sysown/proxysql,4580,3198,2658,2328,2908,2232
sysprog21/shecc,5139,,3108,1621,4606,2860
sysprogs/wincdemu,,,,,,
syssec-kaist/ltesniffer,,,10000,10000,,10000
sysstat/sysstat,8097,8109,8478,9425,9439,8611
system-linux/fazjammer,,,,,8437,8437
system76/firmware-open,4545,6805,4991,6914,7480,5012
systemd/casync,10000,4400,5000,,,2099
systemd/systemd,2117,1866,1431,1456,1860,1286
systemed/tilemaker,3912,4806,3894,4010,2663,2927
sz3/libcimbar,10000,10000,10000,8210,9704,9630
szad670401/hyperlandmark,,,,10000,,10000
szad670401/hyperlpr,10000,5000,9753,10000,,8861
szza/learningnote,10000,10000,,,,10000
t-vk/esp32-ble-keyboard,3426,3889,,10000,,2708
t4y1or/ringq,,,,10000,10000,10000
t6x/reaver-wps-fork-t6x,5200,5000,10000,10000,10000,4050
ta-lib/ta-lib,,5000,6860,8632,4841,5249
tablacus/tablacusexplorer,10000,9718,10000,7949,10000,9642
taf2/curb,3750,7392,10000,1875,9350,7545
taglib/taglib,2411,2505,3570,4990,7058,3586
taichi-dev/taichi,884,584,869,2192,2963,520
taiki-e/pin-project,,,,,,6204
taiki-e/pin-project-lite,,,,,,7474
taiki-e/portable-atomic,,,,,,9051
taisei-project/taisei,7405,7355,7861,9731,5233,7424
taku910/mecab,,,10000,,10000,10000
tanakh/cmdline,,,,,,
tandasat/ddimon,,10000,,,,10000
tandasat/hyperplatform,5556,10000,5556,,,5938
tangjianpku/line,,,,,,
tangxiaolv/telegramgallery,,,,,,
taocpp/pegtl,6474,3992,5256,7458,5000,3650
taosdata/tdengine,804,758,851,671,544,574
tapjs/signal-exit,,,,,,1703
tapjs/stack-utils,,,,,,2635
tarscloud/tars,8588,9833,4876,10000,,9107
tartanllama/expected,5000,6955,5781,,5862,5918
tartley/colorama,,,,,,1285
tasemulators/desmume,3394,4956,6063,3884,5675,4474
tasemulators/fceux,8373,4039,6367,5575,3356,4401
taskflow/taskflow,5995,3707,2000,941,893,2974
tass-belgium/picotcp,,,,,,
tats/w3m,5012,3059,8339,,,4351
tatsu-syo/nomeiryoui,10000,9412,5758,7578,6711,6810
taurusxin/ncmdump,10000,,10000,8763,8156,8796
tavianator/bfs,8643,9225,9795,9829,9839,9601
taviso/123elf,,7153,10000,,,7363
taviso/ctftool,10000,,,,,10000
taviso/ctypes.sh,,,6250,10000,10000,5000
taviso/loadlibrary,5041,10000,,,,4631
taylorconor/tinytetris,10000,,,,,10000
taywee/args,2778,10000,,4400,10000,1633
tbnobody/opendtu,,8961,8096,6094,7478,7828
tboox/tbox,7743,9920,8521,7485,9289,9229
tcurdt/iproxy,10000,,,,,10000
tdenniston/bish,,,,,,
tdesktop-x64/tdesktop,3787,3440,3428,3564,3531,3495
tdlib/td,9769,9326,9757,9764,9680,9663
tdlib/telegram-bot-api,9085,10000,10000,9749,9868,9749
teambition/merge2,,,,,,6990
teamhypersomnia/hypersomnia,10000,10000,9822,9916,8087,9577
teamwin/team-win-recovery-project,,,,,,
techempower/frameworkbenchmarks,834,1406,1327,1262,1921,877
techunrestricted/windiskwriter,,,9847,10000,10000,9867
tectonic-typesetting/tectonic,8498,7566,5128,3188,8039,3625
teddriggs/darling,,,,,,6759
teeworlds/teeworlds,7069,7620,3469,4439,10000,6472
tehshrike/deepmerge,,,,,,3172
telegramdesktop/tdesktop,4741,4927,4207,4317,4072,4377
telegrammessenger/mtproxy,,,,,10000,10000
telekom-security/tpotce,5490,9020,8930,9297,7689,7908
ten-framework/ten-vad,,,,,4203,4203
tencent/feathercnn,,,,,,
tencent/flare,5272,7551,5007,4400,,3336
tencent/gameaisdk,10000,,,,,10000
tencent/hardcoder,,,10000,,,10000
tencent/hippy,1805,1336,860,2600,3864,967
tencent/libco,,,,,,
tencent/libpag,,2240,2639,3553,1613,1780
tencent/mars,3656,4348,3420,5214,10000,3677
tencent/mmkv,9169,5971,5759,8656,9160,7989
tencent/ncnn,4607,5861,4121,7276,7299,5505
tencent/paxosstore,,,,,,
tencent/phoenixgo,,,,,,
tencent/phxpaxos,,,,,,
tencent/phxqueue,,,,,,
tencent/phxrpc,,,,,,
tencent/phxsql,,,,,,
tencent/plato,4861,,,,,4861
tencent/puerts,4944,4177,4234,7597,8419,5083
tencent/rapidjson,2295,1300,2711,2812,,726
tencent/sluaunreal,3750,5000,9415,9099,5000,8040
tencent/tbase,2901,2934,10000,10000,10000,2703
tencent/tendis,3866,5018,3723,4808,3106,3341
tencent/tgfx,,,9168,5041,2327,3694
tencent/tnn,893,1078,2212,,,820
tencent/tscancode,,10000,10000,,,10000
tencent/turbotransformers,2397,,,,10000,2083
tencent/unlua,8405,4244,6846,,10000,4493
tencent/wcdb,9710,8882,8862,8979,6869,8787
tencent/xlua,4603,4592,2450,2544,8580,3379
tencentyun/trtcsdk,1975,4722,,,,2131
tenderlove/initial-v,,10000,10000,,,10000
tenox7/ttyplot,6250,8893,4312,2652,6504,3203
tensor-compiler/taco,2058,4668,10000,,10000,1799
tensorflow/serving,,,,,,
tensorflow/tensorboard,,,,,,
tensorflow/tensorflow,2455,2753,2648,3362,4044,2915
tensorflow/text,1858,2278,1304,3156,3088,1646
tensorflow/tflite-micro,2506,888,863,1423,1499,786
tenstorrent/tt-metal,5396,2930,676,244,246,227
terkelg/sisteransi,,,,,,6824
termux/proot,4785,10000,7812,10000,4400,5014
termux/termux-x11,6644,2700,8345,7424,7955,6301
terralang/terra,,,,,,
terser/terser,,,,,,1998
teslamotors/linux,567,467,498,,,467
tesseract-ocr/tesseract,4489,2500,2143,3744,3159,3563
tessil/robin-map,10000,10000,7222,5400,6800,7691
tevador/randomx,1875,5102,5200,10000,10000,2710
texstudio-org/texstudio,7498,5617,6142,7074,6701,6500
textualize/rich,,,,,,4556
texus/tgui,9889,9791,8170,9819,5632,8600
tezc/sc,7927,5661,7732,5000,10000,6873
tfhe/tfhe,10000,10000,10000,,,10000
tfussell/xlnt,3127,2245,,,,2168
tgfrerer/island,9332,10000,9940,9950,10000,9892
tgraf/bmon,,,,,,
thakeenathees/pocketlang,5295,9163,,,10000,6703
thalhammer/jwt-cpp,4686,3382,2288,3690,1900,3155
the-powder-toy/the-powder-toy,4426,5746,6365,4950,5082,5291
the-tcpdump-group/libpcap,3351,4042,3231,4318,5839,3530
the-tcpdump-group/tcpdump,3291,3748,3714,3526,4717,3492
thealgorithms/c,2407,2782,3005,,,2416
thealgorithms/c-plus-plus,2803,4507,3829,3968,4019,2251
theassassin/appimagelauncher,2422,6044,3056,10000,9209,6208
thecherno/hazel,2553,5608,7551,,,3866
thecherno/sparky,,,,,,
thecruz/kdmapper,8457,5556,6689,3750,4818,6028
thedmd/imgui-node-editor,10000,8356,9201,,,8959
thelastoutpostworkshop/gpio_viewer,,,9795,9534,4843,8160
themaister/granite,,9884,9957,9611,9844,9859
theofficialflow/adrenaline,,,,10000,,10000
theofficialflow/h-encore,10000,,,,,10000
theofficialflow/vitashell,,,,,,
thephd/sol2,6091,1709,2222,2099,10000,2856
thepowersgang/mrustc,9125,6421,9025,9820,8923,8965
theskumar/python-dotenv,,,,,,740
thestk/rtaudio,2635,4452,4722,1429,2042,1550
thestk/rtmidi,2730,4332,3287,1600,2249,982
thestk/stk,3270,2222,5139,5000,10000,1849
thetumultuousunicornofdarkness/cpu-x,2435,2803,2821,2685,3174,2465
thewover/donut,4400,8339,8133,5385,,6520
thewtex/tmux-mem-cpu-load,4083,6800,1944,5556,3333,2269
theziz/aha,5000,,,,,5000
thiagoralves/openplc_v3,5243,5972,3255,2700,2764,1854
thingpulse/esp8266-oled-ssd1306,4747,5938,5702,2465,6250,2718
thingpulse/esp8266-weather-station,,,,,,
thirteenag/gtaiv.eflc.fusionfix,,,,,,
thirteenag/ultimate-asi-loader,8200,10000,8277,9050,9412,9024
thirteenag/widescreenfixespack,,,,,,
thisisgame/cpp-game-engine-book,5059,6076,9260,10000,,5026
thkukuk/rpcsvc-proto,,,,,,6650
thlorenz/convert-source-map,,,,,,3927
thlorenz/deep-is,,,,,,2135
thomasdickey/ncurses-snapshots,,,,,,10000
thomwolf/magic-sand,,,,,,
thorvg/thorvg,2391,2645,6084,4695,5251,4410
throneproj/throne,,9480,6475,8847,4302,3133
throwtheswitch/unity,2222,1759,1052,3850,1133,706
thundercls/xanalyzer,10000,,,,5556,5200
thunlp/kb2e,,10000,,,,10000
tiann/freereflection,10000,,10000,10000,,5556
tianocore/edk2,709,600,471,395,539,373
tianzerl/anime4kcpp,10000,7222,10000,10000,10000,9964
tidwall/hashmap.c,5938,4688,10000,5000,10000,4097
tidwall/neco,,,,8692,,8692
tidwall/pogocache,,,,,8724,8724
tigervnc/tigervnc,5210,6042,7311,5892,5271,5768
tiiffi/mcrcon,7222,,,,,7222
tiiny-ai/powerinfer,,,,,,
tikzit/tikzit,10000,6800,10000,,,9565
tildearrow/furnace,9940,6089,4821,4387,6286,5488
tiledb-inc/tiledb,1680,1444,1260,1454,1580,977
tiltedphoques/tiltedevolution,4862,3020,5102,2078,2545,3056
tim-kos/node-retry,,,,,,779
time-rs/time,,,,,,8357
timeplus-io/proton,5923,1745,1564,1432,2102,1390
timercrack/trader,10000,10000,10000,10000,10000,10000
timescale/pg_textsearch,,,,,9089,9089
timescale/timescaledb,2274,1732,1140,1388,1639,1398
timschneeb/rootlessjamesdsp,,9735,8739,8099,10000,8962
tindy2013/stairspeedtest-reborn,6250,7600,,,,6938
tindy2013/subconverter,5978,6272,6497,5499,3956,5859
tiny-dnn/tiny-dnn,,,,,,
tinycc/tinycc,1985,3682,2666,1901,3895,2255
tinycthread/tinycthread,,,,,,
tinympc/tinympc,,,4581,6590,4136,4454
tinyobjloader/tinyobjloader,5100,3347,1667,6777,2500,3819
tinyproxy/tinyproxy,5734,7963,4083,5200,4306,5099
tio/tio,2778,9078,4829,7999,3896,7982
tixiaoshan/lio-sam,2500,7230,10000,,,4388
tixiaoshan/lvi-sam,6250,7551,,,,6860
tizonia/tizonia-openmax-il,10000,,,10000,,5000
tj/commander.js,,,,,,1714
tj/mon,,,,,,
tj/node-cookie-signature,,,,,,3593
tjanczuk/edge,,,,,,
tjanczuk/iisnode,,,,,,
tjguk/wmi,,,,,,19
tjko/jpegoptim,5000,6347,5907,,4297,5635
tkchu/game-programming-patterns-cn,,,,5000,,5000
tkem/cachetools,,,,,,7075
tkjelectronics/kalmanfilter,,,,,,
tklengyel/drakvuf,1455,2591,1329,2153,1634,1506
tmate-io/tmate,10000,8893,,,,7963
tmewett/broguece,2193,1814,1984,4392,5067,1523
tmikolov/word2vec,,,,,,
tmk/tmk_keyboard,9207,10000,9590,10000,5200,9273
tmm1/perftools.rb,,,,,,
tmux/tmux,5013,4976,6388,5491,5293,5184
tnm/zclaw,,,,,,
tnodir/fort,,,,,,
toantech/deng-s-foc-controller,6916,7450,10000,10000,,5128
tojocky/node-printer,10000,,,,,10000
tokio-rs/bytes,,,,,,1497
tokio-rs/loom,,,,,,1844
tokio-rs/prost,,,,,,2006
tokio-rs/slab,,,,,,1341
tokio-rs/tokio,,,,,,495
tokio-rs/tracing,,,,,,2653
tokisangames/terrain3d,,,8269,6811,3913,6268
tom94/tev,9150,8236,8220,9014,9255,9003
tomahawk-player/tomahawk,,,,,,
tomaspinho/rtl8821ce,4306,2356,2346,5000,1875,1541
tomharte/clk,9941,9984,9435,9763,9988,9831
tomhrr/dale,8025,10000,10000,6250,,8061
toml-rs/toml,,,,,,4276
tomlooman/actionroguelike,10000,8828,9655,8463,9831,9199
tomlooman/epicsurvivalgame,8580,10000,10000,10000,,9132
tomojitakasu/rtklib,,,,,,
ton-blockchain/ton,2232,2309,3247,3401,1988,2215
tongsuo-project/tongsuo,2653,5376,3537,7866,4442,2215
tongtzeho/pkucourse,,,,,,
tony9402/baekjoon,6912,9393,10000,9964,9945,8334
tonychen56/wechatrobot,10000,10000,10000,10000,10000,10000
tootallnate/proxy-agents,,,,,,4742
tootallnate/util-deprecate,,,,,,6173
topling/toplingdb,1379,1683,2993,9722,10000,2905
topotam/petitpotam,4982,5510,10000,10000,,6102
torch/torch7,10000,10000,,,,5000
tornadoweb/tornado,,,,,,
torquegameengines/torque2d,5857,9565,4062,,,6529
torquegameengines/torque3d,2259,2354,2614,4198,3913,2470
torrent-file-editor/torrent-file-editor,10000,3333,9317,10000,,8736
tortoisegit/tortoisegit,6601,6958,9161,9278,9595,8341
toruniina/toml11,7952,5298,4365,8891,6577,7386
torvalds/audionoise,,,,,,
torvalds/linux,240,280,289,343,367,278
torvalds/uemacs,10000,,,,,10000
tower-rs/tower,,,,,,781
tox-dev/filelock,,,,,,709
tox-dev/platformdirs,,,,,,468
tpecholt/imrad,,,7256,8327,9562,5033
tpoechtrager/osxcross,3418,1500,3384,3609,5077,3241
tporadowski/redis,,,,,,
tqdm/tqdm,,,,,,5835
trabucayre/openfpgaloader,5409,3607,3340,3538,5900,4343
tracktion/tracktion_engine,6566,5751,8436,5234,4678,5971
traildb/traildb,,,,,,
trailofbits/ctf,,,,3333,,3333
tranek/gasdocumentation,2590,4271,3507,3750,,2736
tranek/gasshooter,3200,,,,,3200
translucenttb/translucenttb,8558,5939,6696,8635,6689,7450
transmission/transmission,3695,3956,2988,2352,3053,2807
trapexit/mergerfs,9500,8496,8005,7618,8287,8320
traviscross/mtr,2613,1875,2438,2500,1824,766
travisvroman/kohi,8139,9161,8814,9218,9755,9147
tree-sitter/py-tree-sitter,1796,2576,5067,6818,4400,2321
treefrogframework/treefrog-framework,,,,,,
trenchbroom/trenchbroom,7168,8886,9266,9211,9656,8886
trezor/trezor-firmware,1558,1384,1811,1300,1208,880
triaxis-games/realtimemeshcomponent,2500,8200,6644,8087,10000,5702
trilinos/trilinos,689,736,831,970,1249,743
trinitycore/trinitycore,1743,2410,2184,2453,2979,2014
trinkle23897/undergraduate,,,,,,
triple-mu/yolov8-tensorrt,,,7111,9050,10000,7465
trishume/eyelike,,,,,,
tritondatacenter/node-assert-plus,,,,,,1330
tritondatacenter/node-extsprintf,,,,,,454
