repo,value_class,host,creators,origin,known_funders,repo_tm,repo_tm_owner,repo_tm_owner_domain,repo_tm_owner_type,repo_confidence,repo_reason,user,user_name,user_type,user_owner,user_owner_name,user_owner_domain,user_owner_type,user_tm,user_tm_owner,user_tm_owner_domain,user_tm_owner_type,user_confidence,user_reason,checked_at
stefanpenner/matcher-collection,D,,Stefan Penner,,,,,,individual,90,inherited from owner mapping (stefanpenner),stefanpenner,Stefan Penner,User,stefanpenner,Stefan Penner,stefanpenner.com,individual,,,stefanpenner.com,individual,90,solo maintainer (ember.js TSC),2026-04-27T22:41:10Z
stefanpenner/resolve-package-path,D,,Stefan Penner,,,,,,individual,90,inherited from owner mapping (stefanpenner),stefanpenner,Stefan Penner,User,stefanpenner,Stefan Penner,stefanpenner.com,individual,,,stefanpenner.com,individual,90,solo maintainer (ember.js TSC),2026-04-27T22:41:10Z
stefanpenner/silent-error,D,,Stefan Penner,,,,,,individual,90,inherited from owner mapping (stefanpenner),stefanpenner,Stefan Penner,User,stefanpenner,Stefan Penner,stefanpenner.com,individual,,,stefanpenner.com,individual,90,solo maintainer (ember.js TSC),2026-04-27T22:41:10Z
stefanterdell/zod-to-json-schema,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stefanterdell,,,,,,,,,,,,,2026-04-27T23:00:00Z
steffengy/schannel-rs,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),steffengy,,,,,,,,,,,,,2026-04-27T23:00:00Z
steffengy/winauth-rs,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),steffengy,,,,,,,,,,,,,2026-04-27T23:00:00Z
stenciljs/core,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stenciljs,,,,,,,,,,,,,2026-04-27T23:00:00Z
stepancheg/rust-protobuf,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stepancheg,,,,,,,,,,,,,2026-04-27T23:00:00Z
stepancheg/rust-protoc-bin-vendored,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stepancheg,,,,,,,,,,,,,2026-04-27T23:00:00Z
stephanbuys/docker-compose-types,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stephanbuys,,,,,,,,,,,,,2026-04-27T23:00:00Z
stephane/libmodbus,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stephane,,,,,,,,,,,,,2026-04-27T23:00:00Z
stephaneyfx/enum-iterator,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stephaneyfx,,,,,,,,,,,,,2026-04-27T23:00:00Z
stephanvanschaik/mmap-rs,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stephanvanschaik,,,,,,,,,,,,,2026-04-27T23:00:00Z
stephencookdev/speed-measure-webpack-plugin,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stephencookdev,,,,,,,,,,,,,2026-04-27T23:00:00Z
stephenhandley/requireindex,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stephenhandley,,,,,,,,,,,,,2026-04-27T23:00:00Z
stephenmathieson/node-tlds,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stephenmathieson,,,,,,,,,,,,,2026-04-27T23:00:00Z
stephenmathieson/remove-trailing-slash,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stephenmathieson,,,,,,,,,,,,,2026-04-27T23:00:00Z
stephenplusplus/hash-stream-validation,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stephenplusplus,,,,,,,,,,,,,2026-04-27T23:00:00Z
stephenplusplus/is-stream-ended,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stephenplusplus,,,,,,,,,,,,,2026-04-27T23:00:00Z
stephenplusplus/retry-request,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stephenplusplus,,,,,,,,,,,,,2026-04-27T23:00:00Z
stephenplusplus/stream-events,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stephenplusplus,,,,,,,,,,,,,2026-04-27T23:00:00Z
stephenplusplus/stubs,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stephenplusplus,,,,,,,,,,,,,2026-04-27T23:00:00Z
steve-o/openpgm,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),steve-o,,,,,,,,,,,,,2026-04-27T23:00:00Z
steveire/grantlee,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),steveire,,,,,,,,,,,,,2026-04-27T23:00:00Z
steveklabnik/semver-parser,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),steveklabnik,,,,,,,,,,,,,2026-04-27T23:00:00Z
stevemao/array-ify,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stevemao,,,,,,,,,,,,,2026-04-27T23:00:00Z
stevemao/compare-func,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stevemao,,,,,,,,,,,,,2026-04-27T23:00:00Z
stevemao/html-comment-regex,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stevemao,,,,,,,,,,,,,2026-04-27T23:00:00Z
stevemao/left-pad,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stevemao,,,,,,,,,,,,,2026-04-27T23:00:00Z
stevemao/trim-off-newlines,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stevemao,,,,,,,,,,,,,2026-04-27T23:00:00Z
steven-joruk/oslog,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),steven-joruk,,,,,,,,,,,,,2026-04-27T23:00:00Z
stevenvachon/camelcase-css,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stevenvachon,,,,,,,,,,,,,2026-04-27T23:00:00Z
stevenvachon/is-urlsearchparams,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stevenvachon,,,,,,,,,,,,,2026-04-27T23:00:00Z
stevenvachon/isurl,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stevenvachon,,,,,,,,,,,,,2026-04-27T23:00:00Z
stevenvachon/relateurl,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stevenvachon,,,,,,,,,,,,,2026-04-27T23:00:00Z
stevenvachon/url-to-options,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stevenvachon,,,,,,,,,,,,,2026-04-27T23:00:00Z
steveukx/git-js,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),steveukx,,,,,,,,,,,,,2026-04-27T23:00:00Z
sticnarf/iprange-rs,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),sticnarf,,,,,,,,,,,,,2026-04-27T23:00:00Z
sticnarf/tokio-socks,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),sticnarf,,,,,,,,,,,,,2026-04-27T23:00:00Z
stjepang/async-lock,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stjepang,,,,,,,,,,,,,2026-04-27T23:00:00Z
stm32-rs/stm32-rs,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stm32-rs,,,,,,,,,,,,,2026-04-27T23:00:00Z
sto/ngx_http_auth_pam_module,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),sto,,,,,,,,,,,,,2026-04-27T23:00:00Z
stoeffel/arityn,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stoeffel,,,,,,,,,,,,,2026-04-27T23:00:00Z
stoeffel/compose-function,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stoeffel,,,,,,,,,,,,,2026-04-27T23:00:00Z
stoeoef/spade,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stoeoef,,,,,,,,,,,,,2026-04-27T23:00:00Z
stoken-dev/stoken,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stoken-dev,,,,,,,,,,,,,2026-04-27T23:00:00Z
stoplightio/types,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stoplightio,,,,,,,,,,,,,2026-04-27T23:00:00Z
storaged-project/libblockdev,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),storaged-project,,,,,,,,,,,,,2026-04-27T23:00:00Z
storaged-project/libbytesize,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),storaged-project,,,,,,,,,,,,,2026-04-27T23:00:00Z
storyai/tracing-wasm,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),storyai,,,,,,,,,,,,,2026-04-27T23:00:00Z
storybookjs/global,D,,,,,Storybook,Chromatic / Storybook contributors,,company,90,inherited from owner mapping (storybookjs),storybookjs,Storybook,Organization,storybookjs,Storybook,storybook.js.org,company,Storybook,Chromatic / Storybook contributors,storybook.js.org,company,90,Chromatic-stewarded JS UI dev tool,2026-04-27T22:41:10Z
storybookjs/icons,D,,,,,Storybook,Chromatic / Storybook contributors,,company,90,inherited from owner mapping (storybookjs),storybookjs,Storybook,Organization,storybookjs,Storybook,storybook.js.org,company,Storybook,Chromatic / Storybook contributors,storybook.js.org,company,90,Chromatic-stewarded JS UI dev tool,2026-04-27T22:41:10Z
storybookjs/storybook,B,,,,,Storybook,Chromatic / Storybook contributors,storybook.js.org,company,90,inherited from owner mapping (storybookjs),storybookjs,Storybook,Organization,storybookjs,Storybook,storybook.js.org,company,Storybook,Chromatic / Storybook contributors,storybook.js.org,company,90,Chromatic-stewarded JS UI dev tool,2026-04-27T22:41:10Z
storybookjs/telejson,D,,,,,Storybook,Chromatic / Storybook contributors,,company,90,inherited from owner mapping (storybookjs),storybookjs,Storybook,Organization,storybookjs,Storybook,storybook.js.org,company,Storybook,Chromatic / Storybook contributors,storybook.js.org,company,90,Chromatic-stewarded JS UI dev tool,2026-04-27T22:41:10Z
storybooks/babel-plugin-react-docgen,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),storybooks,,,,,,,,,,,,,2026-04-27T23:00:00Z
storybooks/lazy-universal-dotenv,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),storybooks,,,,,,,,,,,,,2026-04-27T23:00:00Z
storyyeller/stable_deref_trait,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),storyyeller,,,,,,,,,,,,,2026-04-27T23:00:00Z
str4d/addchain,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),str4d,,,,,,,,,,,,,2026-04-27T23:00:00Z
str4d/memuse,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),str4d,,,,,,,,,,,,,2026-04-27T23:00:00Z
stranger6667/jsonschema,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stranger6667,,,,,,,,,,,,,2026-04-27T23:00:00Z
strawberry-graphql/strawberry,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),strawberry-graphql,,,,,,,,,,,,,2026-04-27T23:00:00Z
strawlab/iana-time-zone,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),strawlab,,,,,,,,,,,,,2026-04-27T23:00:00Z
stream-utils/destroy,B,,,,,,,,community,60,inherited from owner mapping (stream-utils),stream-utils,,Organization,stream-utils,stream-utils,,community,,,,community,60,JS stream-utils collective,2026-04-27T22:41:10Z
stream-utils/inflation,D,,,,,,,,community,60,inherited from owner mapping (stream-utils),stream-utils,,Organization,stream-utils,stream-utils,,community,,,,community,60,JS stream-utils collective,2026-04-27T22:41:10Z
stream-utils/pause,D,,,,,,,,community,60,inherited from owner mapping (stream-utils),stream-utils,,Organization,stream-utils,stream-utils,,community,,,,community,60,JS stream-utils collective,2026-04-27T22:41:10Z
stream-utils/raw-body,B,,,,,,,,community,60,inherited from owner mapping (stream-utils),stream-utils,,Organization,stream-utils,stream-utils,,community,,,,community,60,JS stream-utils collective,2026-04-27T22:41:10Z
stream-utils/stream-to-array,D,,,,,,,,community,60,inherited from owner mapping (stream-utils),stream-utils,,Organization,stream-utils,stream-utils,,community,,,,community,60,JS stream-utils collective,2026-04-27T22:41:10Z
stream-utils/unpipe,B,,,,,,,,community,60,inherited from owner mapping (stream-utils),stream-utils,,Organization,stream-utils,stream-utils,,community,,,,community,60,JS stream-utils collective,2026-04-27T22:41:10Z
streamich/fast-shallow-equal,D,,Vadim Dalecky,,,,,,individual,90,inherited from owner mapping (streamich),streamich,Va Da,User,streamich,Vadim Dalecky,,individual,,,,individual,90,solo maintainer (json-joy/memfs),2026-04-27T22:41:10Z
streamich/fastest-stable-stringify,D,,Vadim Dalecky,,,,,,individual,90,inherited from owner mapping (streamich),streamich,Va Da,User,streamich,Vadim Dalecky,,individual,,,,individual,90,solo maintainer (json-joy/memfs),2026-04-27T22:41:10Z
streamich/fs-monkey,C,,Vadim Dalecky,,,,,,individual,90,inherited from owner mapping (streamich),streamich,Va Da,User,streamich,Vadim Dalecky,,individual,,,,individual,90,solo maintainer (json-joy/memfs),2026-04-27T22:41:10Z
streamich/glob-to-regex,D,,Vadim Dalecky,,,,,,individual,90,inherited from owner mapping (streamich),streamich,Va Da,User,streamich,Vadim Dalecky,,individual,,,,individual,90,solo maintainer (json-joy/memfs),2026-04-27T22:41:10Z
streamich/hyperdyperid,D,,Vadim Dalecky,,,,,,individual,90,inherited from owner mapping (streamich),streamich,Va Da,User,streamich,Vadim Dalecky,,individual,,,,individual,90,solo maintainer (json-joy/memfs),2026-04-27T22:41:10Z
streamich/json-joy,D,,Vadim Dalecky,,,,,,individual,90,inherited from owner mapping (streamich),streamich,Va Da,User,streamich,Vadim Dalecky,,individual,,,,individual,90,solo maintainer (json-joy/memfs),2026-04-27T22:41:10Z
streamich/memfs,B,,Vadim Dalecky,,,,,,individual,90,inherited from owner mapping (streamich),streamich,Va Da,User,streamich,Vadim Dalecky,,individual,,,,individual,90,solo maintainer (json-joy/memfs),2026-04-27T22:41:10Z
streamich/nano-css,D,,Vadim Dalecky,,,,,,individual,90,inherited from owner mapping (streamich),streamich,Va Da,User,streamich,Vadim Dalecky,,individual,,,,individual,90,solo maintainer (json-joy/memfs),2026-04-27T22:41:10Z
streamich/react-universal-interface,D,,Vadim Dalecky,,,,,,individual,90,inherited from owner mapping (streamich),streamich,Va Da,User,streamich,Vadim Dalecky,,individual,,,,individual,90,solo maintainer (json-joy/memfs),2026-04-27T22:41:10Z
streamich/react-use,D,,Vadim Dalecky,,,,,,individual,90,inherited from owner mapping (streamich),streamich,Va Da,User,streamich,Vadim Dalecky,,individual,,,,individual,90,solo maintainer (json-joy/memfs),2026-04-27T22:41:10Z
streamich/set-harmonic-interval,D,,Vadim Dalecky,,,,,,individual,90,inherited from owner mapping (streamich),streamich,Va Da,User,streamich,Vadim Dalecky,,individual,,,,individual,90,solo maintainer (json-joy/memfs),2026-04-27T22:41:10Z
streamich/thingies,D,,Vadim Dalecky,,,,,,individual,90,inherited from owner mapping (streamich),streamich,Va Da,User,streamich,Vadim Dalecky,,individual,,,,individual,90,solo maintainer (json-joy/memfs),2026-04-27T22:41:10Z
streamich/tree-dump,D,,Vadim Dalecky,,,,,,individual,90,inherited from owner mapping (streamich),streamich,Va Da,User,streamich,Vadim Dalecky,,individual,,,,individual,90,solo maintainer (json-joy/memfs),2026-04-27T22:41:10Z
streamich/ts-easing,D,,Vadim Dalecky,,,,,,individual,90,inherited from owner mapping (streamich),streamich,Va Da,User,streamich,Vadim Dalecky,,individual,,,,individual,90,solo maintainer (json-joy/memfs),2026-04-27T22:41:10Z
streaming-video-technology-alliance/common-media-library,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),streaming-video-technology-alliance,,,,,,,,,,,,,2026-04-27T23:00:00Z
streamlit/streamlit,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),streamlit,,,,,,,,,,,,,2026-04-27T23:00:00Z
streamnative/pulsar-rs,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),streamnative,,,,,,,,,,,,,2026-04-27T23:00:00Z
stringepsilon/mini-create-react-context,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stringepsilon,,,,,,,,,,,,,2026-04-27T23:00:00Z
stripe/stripe-node,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stripe,,,,,,,,,,,,,2026-04-27T23:00:00Z
stripe/stripe-python,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stripe,,,,,,,,,,,,,2026-04-27T23:00:00Z
strml/async-limiter,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),strml,,,,,,,,,,,,,2026-04-27T23:00:00Z
strongloop/strong-log-transformer,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),strongloop,,,,,,,,,,,,,2026-04-27T23:00:00Z
strukturag/libde265,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),strukturag,,,,,,,,,,,,,2026-04-27T23:00:00Z
strukturag/libheif,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),strukturag,,,,,,,,,,,,,2026-04-27T23:00:00Z
sttk/stringcase-rust,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),sttk,,,,,,,,,,,,,2026-04-27T23:00:00Z
stub42/pytz,B,,Stuart Bishop,,,,,,individual,90,inherited from owner mapping (stub42),stub42,,,stub42,Stuart Bishop,,individual,,,,individual,90,solo maintainer (pytz),2026-04-27T22:41:10Z
studio-b12/array-from,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),studio-b12,,,,,,,,,,,,,2026-04-27T23:00:00Z
studio-b12/is-subset,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),studio-b12,,,,,,,,,,,,,2026-04-27T23:00:00Z
stuk/jszip,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stuk,,,,,,,,,,,,,2026-04-27T23:00:00Z
stusmall/murmur3,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stusmall,,,,,,,,,,,,,2026-04-27T23:00:00Z
stusmall/ttl_cache,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stusmall,,,,,,,,,,,,,2026-04-27T23:00:00Z
styled-components/babel-plugin-styled-components,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),styled-components,,,,,,,,,,,,,2026-04-27T23:00:00Z
styled-components/css-to-react-native,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),styled-components,,,,,,,,,,,,,2026-04-27T23:00:00Z
styled-components/polished,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),styled-components,,,,,,,,,,,,,2026-04-27T23:00:00Z
styled-components/styled-components,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),styled-components,,,,,,,,,,,,,2026-04-27T23:00:00Z
styleguidist/react-docgen-typescript,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),styleguidist,,,,,,,,,,,,,2026-04-27T23:00:00Z
stylelint-scss/stylelint-config-recommended-scss,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stylelint-scss,,,,,,,,,,,,,2026-04-27T23:00:00Z
stylelint-scss/stylelint-config-standard-scss,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stylelint-scss,,,,,,,,,,,,,2026-04-27T23:00:00Z
stylelint-scss/stylelint-scss,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stylelint-scss,,,,,,,,,,,,,2026-04-27T23:00:00Z
stylelint/postcss-css-in-js,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stylelint,,,,,,,,,,,,,2026-04-27T23:00:00Z
stylelint/stylelint,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stylelint,,,,,,,,,,,,,2026-04-27T23:00:00Z
stylelint/stylelint-config-recommended,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stylelint,,,,,,,,,,,,,2026-04-27T23:00:00Z
stylelint/stylelint-config-standard,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stylelint,,,,,,,,,,,,,2026-04-27T23:00:00Z
stylus/stylus,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),stylus,,,,,,,,,,,,,2026-04-27T23:00:00Z
substack/brfs,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),substack,,,,,,,,,,,,,2026-04-27T23:00:00Z
substack/deep-freeze,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),substack,,,,,,,,,,,,,2026-04-27T23:00:00Z
substack/deps-sort,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),substack,,,,,,,,,,,,,2026-04-27T23:00:00Z
substack/github-from-package,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),substack,,,,,,,,,,,,,2026-04-27T23:00:00Z
substack/https-browserify,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),substack,,,,,,,,,,,,,2026-04-27T23:00:00Z
substack/node-archy,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),substack,,,,,,,,,,,,,2026-04-27T23:00:00Z
substack/node-binary,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),substack,,,,,,,,,,,,,2026-04-27T23:00:00Z
substack/node-buffers,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),substack,,,,,,,,,,,,,2026-04-27T23:00:00Z
substack/node-chainsaw,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),substack,,,,,,,,,,,,,2026-04-27T23:00:00Z
substack/node-charm,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),substack,,,,,,,,,,,,,2026-04-27T23:00:00Z
substack/node-commondir,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),substack,,,,,,,,,,,,,2026-04-27T23:00:00Z
substack/node-optimist,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),substack,,,,,,,,,,,,,2026-04-27T23:00:00Z
substack/node-parents,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),substack,,,,,,,,,,,,,2026-04-27T23:00:00Z
substack/node-syntax-error,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),substack,,,,,,,,,,,,,2026-04-27T23:00:00Z
substack/node-wordwrap,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),substack,,,,,,,,,,,,,2026-04-27T23:00:00Z
substack/quote-stream,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),substack,,,,,,,,,,,,,2026-04-27T23:00:00Z
substack/read-only-stream,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),substack,,,,,,,,,,,,,2026-04-27T23:00:00Z
substack/semver-compare,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),substack,,,,,,,,,,,,,2026-04-27T23:00:00Z
substack/shallow-copy,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),substack,,,,,,,,,,,,,2026-04-27T23:00:00Z
substack/static-module,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),substack,,,,,,,,,,,,,2026-04-27T23:00:00Z
substack/stream-combiner2,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),substack,,,,,,,,,,,,,2026-04-27T23:00:00Z
substack/subarg,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),substack,,,,,,,,,,,,,2026-04-27T23:00:00Z
substack/text-table,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),substack,,,,,,,,,,,,,2026-04-27T23:00:00Z
substack/vm-browserify,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),substack,,,,,,,,,,,,,2026-04-27T23:00:00Z
substrait-io/substrait-rs,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),substrait-io,,,,,,,,,,,,,2026-04-27T23:00:00Z
substrait-io/substrait-validator,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),substrait-io,,,,,,,,,,,,,2026-04-27T23:00:00Z
sudodoki/copy-to-clipboard,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),sudodoki,,,,,,,,,,,,,2026-04-27T23:00:00Z
sudodoki/toggle-selection,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),sudodoki,,,,,,,,,,,,,2026-04-27T23:00:00Z
suguru03/neo-async,B,,Suguru Motegi,,,,,,individual,90,inherited from owner mapping (suguru03),suguru03,Suguru Motegi,User,suguru03,Suguru Motegi,,individual,,,,individual,90,solo maintainer (neo-async),2026-04-27T22:41:10Z
sumerc/yappi,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),sumerc,,,,,,,,,,,,,2026-04-27T23:00:00Z
summa-tx/coins,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),summa-tx,,,,,,,,,,,,,2026-04-27T23:00:00Z
sundy-li/partial_sort,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),sundy-li,,,,,,,,,,,,,2026-04-27T23:00:00Z
sunfishcode/ambient-authority,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),sunfishcode,,,,,,,,,,,,,2026-04-27T23:00:00Z
sunfishcode/char-device,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),sunfishcode,,,,,,,,,,,,,2026-04-27T23:00:00Z
sunfishcode/io-extras,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),sunfishcode,,,,,,,,,,,,,2026-04-27T23:00:00Z
sunfishcode/io-lifetimes,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),sunfishcode,,,,,,,,,,,,,2026-04-27T23:00:00Z
sunfishcode/is-terminal,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),sunfishcode,,,,,,,,,,,,,2026-04-27T23:00:00Z
sunfishcode/linux-raw-sys,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),sunfishcode,,,,,,,,,,,,,2026-04-27T23:00:00Z
sunfishcode/rustix-linux-procfs,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),sunfishcode,,,,,,,,,,,,,2026-04-27T23:00:00Z
sunfishcode/socketpair,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),sunfishcode,,,,,,,,,,,,,2026-04-27T23:00:00Z
sunfishcode/winx,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),sunfishcode,,,,,,,,,,,,,2026-04-27T23:00:00Z
sunng87/handlebars-rust,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),sunng87,,,,,,,,,,,,,2026-04-27T23:00:00Z
sunsettechuila/is-bun-module,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),sunsettechuila,,,,,,,,,,,,,2026-04-27T23:00:00Z
sunshine-protocol/allo-isolate,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),sunshine-protocol,,,,,,,,,,,,,2026-04-27T23:00:00Z
sunshowers-code/debug-ignore,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),sunshowers-code,,,,,,,,,,,,,2026-04-27T23:00:00Z
sunshowers-code/enable-ansi-support,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),sunshowers-code,,,,,,,,,,,,,2026-04-27T23:00:00Z
sunshowers-code/partial-io,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),sunshowers-code,,,,,,,,,,,,,2026-04-27T23:00:00Z
supabase/supabase-py,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),supabase,,,,,,,,,,,,,2026-04-27T23:00:00Z
superchupudev/tinyglobby,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),superchupudev,,,,,,,,,,,,,2026-04-27T23:00:00Z
supranational/blst,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),supranational,,,,,,,,,,,,,2026-04-27T23:00:00Z
