"user","user_id","user_type","name","company","blog","domain","is_verified","foundation","followers","public_repos","source"
"scylladb","14364730","Organization","ScyllaDB","","http://scylladb.com","scylladb.com","True","","938","136","db"
"sczesla","","","","","","","False","","","",""
"sderosiaux","","","","","","","False","","","",""
"sdispater","555648","User","Sébastien Eustace","","","","False","","2258","30","db"
"sdroege","","","","","","","False","","","",""
"sdv-dev","59050321","Organization","The Synthetic Data Vault Project","","https://sdv.dev","sdv.dev","True","","302","13","db"
"seajs","539149","Organization","seajs","","seajs.org/","","False","","13","17","db"
"sealights","","","","","","","False","","","",""
"sealninja","","","","","","","False","","","",""
"sean2077","","","","","","","False","","","",""
"seancroach","","","","","","","False","","","",""
"seaneking","","","","","","","False","","","",""
"seanfisher","","","","","","","False","","","",""
"seangenabe","","","","","","","False","","","",""
"seanmonstar","51479","User","Sean McArthur","","https://seanmonstar.com","","False","","3279","129","db"
"seanpianka","","","","","","","False","","","",""
"seansobey","","","","","","","False","","","",""
"seaql","73226408","Organization","SeaQL","","www.sea-ql.org","","False","","453","22","db"
"searls","79303","User","Justin Searls","@searlsco","justin.searls.co","","False","","1084","273","db"
"seatgeek","447527","Organization","SeatGeek","","https://seatgeek.com","seatgeek.com","True","","110","172","db"
"seb-m","328365","User","Sébastien Martini","","http://seb.dbzteam.org/","","False","","103","15","db"
"sebastian-software","","","","","","","False","","","",""
"sebastiengllmt","","","","","","","False","","","",""
"sebastienrousseau","","","","","","","False","","","",""
"sebastinas","","","","","","","False","","","",""
"sebcrozet","1734958","User","Sébastien Crozet","Dimforge","https://dimforge.com","","False","","763","63","db"
"sebest","","","","","","","False","","","",""
"sebhildebrandt","4717960","User","Sebastian Hildebrandt","+innovations","https://www.plus-innovations.com","","False","","105","32","db"
"sebleier","50522","User","Sean Bleier","Myriad Genetics","","","False","","132","41","db"
"sebmarkbage","63648","User","Sebastian Markbåge","Vercel","","","False","","9372","76","db"
"sec-ant","","","","","","","False","","","",""
"secdev","14927208","Organization","SecDev","","https://scapy.net/","scapy.net","True","","285","9","db"
"secretlint","60812035","Organization","Secretlint","","https://github.com/secretlint/secretlint","","False","","26","8","db"
"secure-systems-lab","","","","","","","False","","","",""
"securingsincity","1388049","User","James Hrisho","","jameshrisho.com","","False","","137","120","db"
"securityinnovation","","","","","","","False","","","",""
"secynic","","","","","","","False","","","",""
"seek-oss","22927121","Organization","seek-oss","","https://www.seek.com.au/","seek.com.au","True","","146","102","db"
"seeker14491","","","","","","","False","","","",""
"segmentio","819518","Organization","Segment","","https://segment.com","segment.com","True","","634","422","db"
"sehmaschine","185432","User","Patrick Kranzlmueller","vonautomatisch","https://vonautomatisch.at","","False","","261","23","db"
"sehrope","","","","","","","False","","","",""
"seifert","","","","","","","False","","","",""
"seiflotfy","117837","User","Seif Lotfy","@axiomhq ","seif.codes","","False","","383","79","db"
"sekineh","","","","","","","False","","","",""
"selaux","","","","","","","False","","","",""
"select2","8077542","Organization","Select2","","https://select2.org","","False","","71","5","db"
"selectel","","","","","","","False","","","",""
"selectize","14022691","Organization","","","","","False","","8","1","db"
"seleniumbase","17287301","Organization","SeleniumBase","","https://seleniumbase.io","","False","","199","4","db"
"seleniumhq","983927","Organization","Selenium","","https://selenium.dev/","","False","","2400","21","db"
"sellside","","","","","","","False","","","",""
"selwin","188658","User","Selwin Ong","","http://ong.co.id","","False","","143","40","db"
"semantic-org","5796209","Organization","Semantic Org","","http://www.semantic-ui.com","","False","","233","81","db"
"semantic-release","12867925","Organization","Semantic Release","","https://semantic-release.gitbook.io","","False","","369","35","db"
"semente","","","","","","","False","","","",""
"semgrep","29760937","Organization","Semgrep","","https://semgrep.dev","semgrep.dev","True","","393","144","db"
"semigradsky","","","","","","","False","","","",""
"senchalabs","313839","Organization","Sencha Labs","","http://www.sencha.com/","","False","","40","22","db"
"sendgrid","181234","Organization","Twilio SendGrid","","https://sendgrid.com","sendgrid.com","True","","293","125","db"
"sepandhaghighi","7515099","User","Sepand Haghighi","Open Science Laboratory","https://www.sepand.tech","","False","","912","83","db"
"seperman","2314797","User","Sep Dehpour","@zepworks @qlustered ","https://zepworks.com","","False","","145","21","db"
"seppevs","1028226","User","Seb Van Sande","","http://vansande.org","","False","","25","21","db"
"seppo0010","223776","User","Sebastian Waisbrot","","https://seppo.com.ar/","","False","","312","274","db"
"sequelize","3591786","Organization","Sequelize","","https://sequelize.org","sequelize.org","True","","299","26","db"
"serby","","","","","","","False","","","",""
"serde-rs","11965399","Organization","","","https://serde.rs","serde.rs","True","","298","8","db"
"serebrov","","","","","","","False","","","",""
"serenity-js","","","","","","","False","","","",""
"serge-sans-paille","863807","User","","","http://serge.liyun.free.fr/serge","","False","","271","129","db"
"sergey-dryabzhinsky","","","","","","","False","","","",""
"sergeypirogov","4622856","User","Serhii Pirohov","http://automation-remarks.com","https://t.me/automation_remarks_ua","","False","","409","11","db"
"sergeyt","","","","","","","False","","","",""
"sergi","30396","User","Sergi Mansilla","","http://sergimansilla.com","","False","","269","136","db"
"sergiobenitez","1480321","User","Sergio Benitez","@rwf2 ","https://sergio.bz","","False","","2159","97","db"
"sergiodxa","1312018","User","Sergio Xalambrí","Daffy.org","https://sergiodxa.com","","False","","2205","154","db"
"sergioramos","","","","","","","False","","","",""
"sergiusiw","","","","","","","False","","","",""
"serialport","32803384","Organization","Serialport","","https://serialport.io","serialport.io","True","","72","12","db"
"seriousme","","","","","","","False","","","",""
"serpapi","","","","","","","False","","","",""
"serratus","1381822","User","Christoph Oberhofer","Starship","http://www.oberhofer.co","","False","","179","19","db"
"serverless","13742415","Organization","Serverless","","https://serverless.com","","False","","848","71","db"
"serverless-heaven","30321405","Organization","Serverless Heaven","","","","False","","12","2","db"
"serverless-operations","55717228","Organization","ServerlessOperations","","","","False","","42","24","db"
"serverless-plus","","","","","","","False","","","",""
"serviejs","","","","","","","False","","","",""
"servo","2566135","Organization","Servo","","https://servo.org","servo.org","True","","1180","193","db"
"serwist","148366578","Organization","Serwist","","https://serwist.pages.dev","","False","","15","2","db"
"sethmlarson","","","","","","","False","","","",""
"sethmmorton","1596189","User","Seth Morton","","","","False","","36","19","db"
"sethvincent","","","","","","","False","","","",""
"sevenoutman","8225666","User","Doma","","https://doma.land","","False","","243","119","db"
"sevensc","","","","","","","False","","","",""
"severb","","","","","","","False","","","",""
"seymen","","","","","","","False","","","",""
"seyz","","","","","","","False","","","",""
"sezna","12157751","User","Alex Hansen","","https://songq.in","","False","","95","86","db"
"seznam","","","","","","","False","","","",""
"sfackler","1455697","User","Steven Fackler","@palantir ","","","False","","969","172","db"
"sfarthin","","","","","","","False","","","",""
"sffjunkie","","","","","","","False","","","",""
"sfneal","","","","","","","False","","","",""
"sfu-db","18023593","Organization","SFU Database Group","","","","False","","91","38","db"
"sgeo","","","","","","","False","","","",""
"sghall","4615775","User","Steve Hall","","","","False","","320","57","db"
"sgodwincs","","","","","","","False","","","",""
"sgrif","1529387","User","Sage Griffin","","http://twitter.com/sgrif","","False","","1262","165","db"
"sgrondin","2441123","User","Simon Grondin","","","","False","","107","47","db"
"sh33dafi","","","","","","","False","","","",""
"sh4nks","","","","","","","False","","","",""
"shabbyrobe","","","","","","","False","","","",""
"shadcn","124599","User","shadcn","@vercel","","","False","","15216","224","db"
"shadcn-ui","139895814","Organization","","","https://ui.shadcn.com","","False","","4984","8","db"
"shadiabuhilal","","","","","","","False","","","",""
"shadowplay1","","","","","","","False","","","",""
"shadowwalker","9603375","User","Wei Wang","@Roblox","https://wangwei.dev","","False","","148","31","db"
"shahabyazdi","","","","","","","False","","","",""
"shahata","","","","","","","False","","","",""
"shakacode","13779463","Organization","ShakaCode","","http://www.shakacode.com","","False","","128","175","db"
"shakeskeyboarde","","","","","","","False","","","",""
"shakyshane","","","","","","","False","","","",""
"shama","99604","User","Kyle Robinson Young","YNAB.","http://dontkry.com","","False","","1681","380","db"
"shannonmoeller","","","","","","","False","","","",""
"shaozilee","","","","","","","False","","","",""
"shap","60805229","Organization","","","","","False","","173","1","db"
"shapely","59894073","Organization","","","","","False","","56","3","db"
"sharcoux","","","","","","","False","","","",""
"sharkdp","4209276","User","David Peter","@astral-sh","https://david-peter.de/","","False","","7883","118","db"
"sharnoff","","","","","","","False","","","",""
"shawnbot","","","","","","","False","","","",""
"shazow","6292","User","Andrey Petrov","","https://shazow.net/","","False","","1237","241","db"
"sheerlox","","","","","","","False","","","",""
"sheetjs","5826089","Organization","SheetJS","","https://sheetjs.com","sheetjs.com","True","","254","43","db"
"sheffieldml","1655638","Organization","Sheffield Machine Learning Software","","http://sheffieldml.github.io","","False","","145","57","db"
"shekhirin","","","","","","","False","","","",""
"shelljs","14236201","Organization","ShellJS","","https://documentup.com/shelljs/shelljs","","False","","40","8","db"
"shellscape","76371","User","Andrew Powell","","http://shellscape.org","","False","","418","115","db"
"shepherdwind","","","","","","","False","","","",""
"shepmaster","174509","User","Jake Goulding","@integer32llc ","http://jakegoulding.com","","False","","1161","288","db"
"shesek","","","","","","","False","","","",""
"shian15810","","","","","","","False","","","",""
"shibukawa","","","","","","","False","","","",""
"shieldbattery","","","","","","","False","","","",""
"shieldmnt","77602784","Organization","Shield Mountain","","","","False","","14","1","db"
"shikijs","69196822","Organization","Shiki","","https://shiki.style","","False","","179","9","db"
"shin-","","","","","","","False","","","",""
"shinichi-takii","","","","","","","False","","","",""
"shinnn","","","","","","","False","","","",""
"shinychang","","","","","","","False","","","",""
"shipshapecode","17297725","Organization","Ship Shape","","https://shipshape.io","","False","","55","54","db"
"shirshak55","","","","","","","False","","","",""
"shiwano","","","","","","","False","","","",""
"shnatsel","","","","","","","False","","","",""
"shockey","","","","","","","False","","","",""
"shogunpanda","","","","","","","False","","","",""
"sholladay","","","","","","","False","","","",""
"shon","","","","","","","False","","","",""
"shoobx","","","","","","","False","","","",""
"shootaroo","","","","","","","False","","","",""
"shopify","8085","Organization","Shopify","","https://shopify.engineering/","shopify.engineering","True","","7845","1175","db"
"shouldjs","7722513","Organization","Should.js assertion library","","","","False","","3","18","db"
"showdownjs","2754978","Organization","ShowdownJS","","","","False","","33","14","db"
"shrpne","","","","","","","False","","","",""
"shssoichiro","","","","","","","False","","","",""
"shtylman","","","","","","","False","","","",""
"shuding","3676859","User","Shu Ding","@Vercel","shud.in","","False","","8008","158","db"
"shuhei","","","","","","","False","","","",""
"sibiraj-s","","","","","","","False","","","",""
"sibson","125162","User","Marc Sibson","Salesforce","http://marcsibson.com","","False","","51","30","db"
"sid88in","","","","","","","False","","","",""
"siddharthkp","1863771","User","Siddharth Kshetrapal","","https://sid.st","","False","","3120","130","db"
"sidorares","173025","User","Andrey Sidorov","Tactiq","","","False","","981","175","db"
"sidoshi","","","","","","","False","","","",""
"siegelord","","","","","","","False","","","",""
"siffogh","","","","","","","False","","","",""
"sifive","14154771","Organization","SiFive","","https://sifive.com","","False","","793","292","db"
"sighingnow","","","","","","","False","","","",""
"sigma67","16363825","User","sigma67","","","","False","","128","48","db"
"sigmahq","79842123","Organization","Sigma","","https://sigmahq.io/","","False","","841","29","db"
"signalfx","","","","","","","False","","","",""
"signalr","931666","Organization","SignalR","","http://signalr.net","","False","","156","12","db"
"signavio","5164647","Organization","SAP Signavio","","https://www.signavio.com/","","False","","243","61","db"
"sigp","22672004","Organization","Sigma Prime","","https://sigmaprime.io","","False","","391","132","db"
"sigstore","71096353","Organization","sigstore","","https://sigstore.dev","sigstore.dev","True","","1524","66","db"
"siilwyn","5701149","User","Selwyn","","https://selwyn.cc/","","False","","91","48","db"
"siimon","566235","User","Simon Nyberg","@nentgroup / @viaplay","https://twitter.com/siimon_nyberg","","False","","41","30","db"
"silas","","","","","","","False","","","",""
"silasbw","","","","","","","False","","","",""
"sile","","","","","","","False","","","",""
"sileht","","","","","","","False","","","",""
"silentcicero","","","","","","","False","","","",""
"silentsokolov","","","","","","","False","","","",""
"silvenon","","","","","","","False","","","",""
"silverwind","115237","User","","","https://silverwind.io","","False","","643","424","db"
"silx-kit","","","","","","","False","","","",""
"simd-lite","54674532","Organization","","","","","False","","16","7","db"
"simenb","1404810","User","Simen Bekkhus","@cvpartner","","","False","","1265","250","db"
"simlist","","","","","","","False","","","",""
"simonbengtsson","3586691","User","Simon Bengtsson","Peach","http://simonbengtsson.com","","False","","223","40","db"
"simoneb","20181","User","Simone Busoli","@nearform ","","","False","","211","207","db"
"simonepri","3505087","User","Simone Primarosa","Boltz | Former: Google, Microsoft, Busrapido","https://simoneprimarosa.com","","False","","299","126","db"
"simonh1000","","","","","","","False","","","",""
"simonhaenisch","3410759","User","Simon Hänisch","@klarna, @equippers","https://simonhaenisch.com","","False","","92","14","db"
"simonihmig","","","","","","","False","","","",""
"simonlast","","","","","","","False","","","",""
"simonpercivall","","","","","","","False","","","",""
"simonratner","","","","","","","False","","","",""
"simonsapin","","","","","","","False","","","",""
"simonsmith","","","","","","","False","","","",""
"simonw","9599","User","Simon Willison","Datasette","https://simonwillison.net/","","False","","13376","945","db"
"simonwep","30767528","User","Simon Reinisch","@worksafetec","reinisch.io","","False","","400","38","db"
"simov","1694112","User","simo","Outofindex","https://simov.github.io","","False","","484","131","db"
"simplabs","","","","","","","False","","","",""
"simple-salesforce","19581234","Organization","simple salesforce","","","","False","","28","1","db"
"simplecrawler","30995988","Organization","","","","","False","","2","1","db"
"simpleitk","476215","Organization","","","","","False","","43","25","db"
"simplejson","602889","Organization","","","","","False","","10","1","db"
"simplesmiler","","","","","","","False","","","",""
"simplistix","","","","","","","False","","","",""
"sinclairzx81","3048342","User","","Acid Interactive","","","False","","1190","72","db"
"sindresorhus","170270","User","Sindre Sorhus","","https://sindresorhus.com/apps","","False","","77982","1133","db"
"single-spa","59940233","Organization","","","","","False","","115","51","db"
"singularityhub","","","","","","","False","","","",""
"sinonjs","6570253","Organization","Sinon.JS","","https://sinonjs.org","","False","","98","17","db"
"sintaxi","867","User","Brock Whitten","Chloi Inc.","https://sintaxi.com","","False","","957","120","db"
"sir-dunxalot","","","","","","","False","","","",""
"sirlantis","","","","","","","False","","","",""
"sissaschool","","","","","","","False","","","",""
"sitamjana","","","","","","","False","","","",""
"sitepen","","","","","","","False","","","",""
"sitespeedio","5693541","Organization","sitespeed.io","","https://www.sitespeed.io/","","False","","105","45","db"
"sivel","39340","User","sivel / Matt Martz","@ansible @RedHatOfficial","http://sivel.net/","","False","","744","147","db"
"six8","","","","","","","False","","","",""
"sixarm","","","","","","","False","","","",""
"sjelin","","","","","","","False","","","",""
"skellla","","","","","","","False","","","",""
"skelsec","19204702","User","","","https://twitter.com/SkelSec","","False","","1293","97","db"
"skim-rs","187454154","Organization","","","","","False","","15","5","db"
"sklarsa","","","","","","","False","","","",""
"skogler","","","","","","","False","","","",""
"skorokithakis","23648","User","Stavros Korokithakis","Stochastic Technologies Ltd.","https://www.stavros.io/","","False","","925","244","db"
"skovy","","","","","","","False","","","",""
"skratchdot","","","","","","","False","","","",""
"sksq96","8557728","User","Shubham Chandel","","","","False","","231","63","db"
"sktime","56396127","Organization","sktime","","https://www.sktime.net","","False","","305","44","db"
"skyleen77","","","","","","","False","","","",""
"slab","22188121","Organization","Slab","","https://slab.com/careers","slab.com","True","","117","28","db"
"slackapi","6962987","Organization","SlackAPI","","https://slack.com","slack.com","True","","569","37","db"
"slackhq","6911160","Organization","Slack","","https://slack.com/","slack.com","True","","999","73","db"
"slanatech","","","","","","","False","","","",""
"slaypni","","","","","","","False","","","",""
"sleeplessinc","","","","","","","False","","","",""
"slevithan","1466797","User","Steven Levithan","","https://slev.life","","False","","667","18","db"
"slexaxton","96554","User","Alex Sexton","Stripe","https://alexsexton.com","","False","","2333","139","db"
"slicknode","","","","","","","False","","","",""
"slint-ui","64742117","Organization","Slint","","https://slint.dev","slint.dev","True","","556","57","db"
"sliptree","","","","","","","False","","","",""
"slog-rs","22513039","Organization","slog-rs","","","","False","","8","25","db"
"sloisel","789084","User","Sébastien Loisel","Heriot-Watt University","http://www.ma.hw.ac.uk/~loisel/","","False","","45","17","db"
"slorber","749374","User","Sébastien Lorber","This Week In React","https://thisweekinreact.com","","False","","2051","336","db"
"sloria","2379650","User","Steven Loria","","https://stevenloria.com","","False","","1845","161","db"
"slowli","","","","","","","False","","","",""
"smallsaucepan","","","","","","","False","","","",""
"smallwins","","","","","","","False","","","",""
"smarie","","","","","","","False","","","",""
"smartling","","","","","","","False","","","",""
"smarty","1145002","Organization","Smarty","","https://www.smarty.com/","","False","","16","51","db"
"smartystreets","969237","Organization","Smarty","","https://www.smarty.com/","","False","","58","16","db"
"smeijer","1196524","User","Stephan Meijer","@magicbell-io","meijer.ws","","False","","324","59","db"
"smheidrich","","","","","","","False","","","",""
"smhg","","","","","","","False","","","",""
"smihica","","","","","","","False","","","",""
"smikes","","","","","","","False","","","",""
"smileychris","109951","User","Chris Beaven","","https://smileychris.name","","False","","419","79","db"
"smirzaei","","","","","","","False","","","",""
"smithay","29117271","Organization","Smithay","","","","False","","170","19","db"
"smithy-lang","133827778","Organization","","","","","False","","101","21","db"
"smol-dot","","","","","","","False","","","",""
"smol-rs","73748432","Organization","smol-rs","","","","False","","401","32","db"
"smooth-code","26206404","Organization","Smooth Code","","https://smooth-code.com/","smooth-code.com","True","","11","23","db"
"smrchy","180194","User","Patrick Liess","TCS","http://www.tcs.de","","False","","39","20","db"
"smucode","","","","","","","False","","","",""
"smurfix","","","","","","","False","","","",""
"sn-satyendra","","","","","","","False","","","",""
"snakesilk","","","","","","","False","","","",""
"snapview","24299617","Organization","Snapview GmbH","","","","False","","40","34","db"
"snevesbarros","","","","","","","False","","","",""
"snewcomer","","","","","","","False","","","",""
"snguyenthanh","","","","","","","False","","","",""
"snok","","","","","","","False","","","",""
"snowballstem","","","","","","","False","","","",""
"snowflakedb","6453780","Organization","Snowflake Computing","","https://snowflake.com","snowflake.com","True","","1528","62","db"
"snowyu","","","","","","","False","","","",""
"snyamathi","","","","","","","False","","","",""
"snyk","12959162","Organization","Snyk","","https://snyk.io/","snyk.io","True","","1718","232","db"
"so-ric","","","","","","","False","","","",""
"so-ta","","","","","","","False","","","",""
"so1ve","","","","","","","False","","","",""
"soc","","","","","","","False","","","",""
"socketcluster","12481324","Organization","SocketCluster","","http://socketcluster.io/","","False","","24","83","db"
"socketio","10566080","Organization","Socket.IO","","https://socket.io","","False","","901","54","db"
"sockjs","996163","Organization","SockJS","","http://sockjs.org","","False","","73","10","db"
"sodatea","","","","","","","False","","","",""
"sodiumoxide","","","","","","","False","","","",""
"sods","","","","","","","False","","","",""
"sof3","","","","","","","False","","","",""
"soft-matter","","","","","","","False","","","",""
"softonic","170456","Organization","Softonic","","http://www.softonic.com","","False","","46","174","db"
"softprops","2242","User","Doug Tangren","https://www.mongodb.com/atlas","http://lessis.me","","False","","955","473","db"
"softvar","4180800","User","Varun Malhotra","@wingify","https://stackoverflow.com/users/2494535/softvar","","False","","426","65","db"
"software-mansion","56880679","Organization","Software Mansion","","https://swmansion.com","swmansion.com","True","","1415","49","db"
"softwarebrothers","42516662","Organization","AdminJS","","https://adminjs.co/","","False","","113","78","db"
"sohu-co","5337985","Organization","","","http://www.sohu.com","","False","","5","10","db"
"soixantecircuits","","","","","","","False","","","",""
"solana-foundation","58729655","Organization","Solana Foundation","","https://solana.org/","","False","","1809","61","db"
"solana-labs","35608259","Organization","Solana Labs","","https://solanalabs.com","","False","","5720","116","db"
"solana-program","","","","","","","False","","","",""
"soldair","119903","User","Ryan Day","Google","","","False","","391","270","db"
"sole","5609","User","sole","","https://soledadpenades.com","","False","","1000","246","db"
"solidity-parser","","","","","","","False","","","",""
"solidjs","79226042","Organization","SolidJS","","https://www.solidjs.com","","False","","1601","31","db"
"solidjs-community","95326956","Organization","SolidJS Community","","https://www.solidjs.com","","False","","260","25","db"
"solidsnack","153008","User","Jason Dusek","","","","False","","195","196","db"
"soluml","","","","","","","False","","","",""
"someguynamedjosh","","","","","","","False","","","",""
"sonarsource","545988","Organization","Sonar","","https://www.sonarsource.com","sonarsource.com","True","","1121","245","db"
"songkeys","","","","","","","False","","","",""
"sonic0","","","","","","","False","","","",""
"sonicdoe","","","","","","","False","","","",""
"sonofmagic","15621541","User","ice breaker","","https://icebreaker.top/","","False","","340","62","db"
"sorairolake","","","","","","","False","","","",""
"sorcio","","","","","","","False","","","",""
"sorenlouv","209966","User","Søren Louv-Jansen","@elastic ","","","False","","241","120","db"
"sorensen","","","","","","","False","","","",""
"soringfs","","","","","","","False","","","",""
"sormy","","","","","","","False","","","",""
"sorry-cypress","64430146","Organization","Sorry Cypress","","https://sorry-cypress.dev","sorry-cypress.dev","True","","52","7","db"
"sorrycc","35128","User","chencheng (云谦)","@antgroup","https://sorrycc.com/","","False","","14681","250","db"
"sortablejs","17040762","Organization","SortableJS","","https://sortablejs.github.io/Sortable","","False","","291","12","db"
"souldreamer","","","","","","","False","","","",""
"souporserious","2762082","User","Travis Arnold","","souporserious.com","","False","","741","157","db"
"sourcefrog","346355","User","Martin Pool","@stripe","","","False","","160","124","db"
"southpolesteve","","","","","","","False","","","",""
"souvikinator","64456160","User","Souvik Kar Mahapatra","","souvikinator.xyz","","False","","142","85","db"
"soveu","","","","","","","False","","","",""
"sovpro","","","","","","","False","","","",""
"soyuka","","","","","","","False","","","",""
"sozu-proxy","25197590","Organization","sōzu","","https://www.sozu.io/","","False","","42","15","db"
"spacejam","1505488","User","Tyler Neely","Snowflake","http://tylerneely.com","","False","","2514","197","db"
"spalger","","","","","","","False","","","",""
"spalt08","","","","","","","False","","","",""
"spamscanner","","","","","","","False","","","",""
"spamscope","","","","","","","False","","","",""
"sparkpost","9406778","Organization","SparkPost","","https://developers.sparkpost.com","","False","","30","141","db"
"sparsemat","","","","","","","False","","","",""
"sparshithnr","","","","","","","False","","","",""
"spatialaudio","7491513","Organization","spatialaudio.net","","http://spatialaudio.net/","","False","","157","60","db"
"spatie","7535935","Organization","Spatie","","https://spatie.be/open-source","","False","","3684","515","db"
"spdx","","","","","","","False","","","",""
"spdy-http2","25428873","Organization","SPDY & HTTP2 in JavaScript","","","","False","","2","4","db"
"speakeasyjs","16343032","Organization","Speakeasy","","","","False","","10","7","db"
"spearman","","","","","","","False","","","",""
"spec-first","58754196","Organization","","","","","False","","17","3","db"
"specta-rs","158274258","Organization","specta-rs","","https://specta.dev","specta.dev","True","","23","6","db"
"speechbrain","54749030","Organization","SpeechBrain","","https://speechbrain.github.io/","","False","","358","6","db"
"speed-highlight","","","","","","","False","","","",""
"spenceralger","","","","","","","False","","","",""
"spencermountain","399657","User","spencer kelly","","https://spencermountain.dev","","False","","629","156","db"
"spglib","","","","","","","False","","","",""
"sphinx-contrib","","","","","","","False","","","",""
"sphinx-doc","9928167","Organization","Sphinx","","https://www.sphinx-doc.org","sphinx-doc.org","True","","306","23","db"
"sphinx-gallery","","","","","","","False","","","",""
"sphinx-toolbox","","","","","","","False","","","",""
"sphinxxxx","","","","","","","False","","","",""
"spire-rs","","","","","","","False","","","",""
"spitfire05","","","","","","","False","","","",""
"splunk","651467","Organization","Splunk GitHub","","http://dev.splunk.com","","False","","1513","510","db"
"spotify","251374","Organization","Spotify","","https://spotify.github.io/","","False","","4749","280","db"
"springernature","","","","","","","False","","","",""
"spruceid","63802608","Organization","SpruceID","","https://spruceid.com","spruceid.com","True","","310","129","db"
"sprymix","","","","","","","False","","","",""
"spulec","292606","User","Steve Pulec","YipitData","stevepulec.com","","False","","329","65","db"
"spxg","","","","","","","False","","","",""
"spyder-ide","1284937","Organization","Spyder IDE","","https://www.spyder-ide.org/","","False","","609","50","db"
"spyoungtech","15212758","User","Spencer Phillip Young","","","","False","","189","116","db"
"sql-formatter-org","105234699","Organization","","","","","False","","28","2","db"
"sql-js","61704472","Organization","SQL.JS","","https://github.com/sql-js/sql.js#sqlite-compiled-to-javascript-","","False","","66","2","db"
"sqlalchemy","6043126","Organization","SQLAlchemy","","https://www.sqlalchemy.org","sqlalchemy.org","True","","674","10","db"
"sqlparser-rs","","","","","","","False","","","",""
"sqreen","13136652","Organization","Sqreen","","https://www.sqreen.com","sqreen.com","True","","34","63","db"
"squachen","","","","","","","False","","","",""
"square","82592","Organization","Square","","https://square.github.io","","False","","2837","298","db"
"squaremo","62033","User","Michael Bridgen","","","","False","","350","158","db"
"squattingsocrates","","","","","","","False","","","",""
"squeeks","","","","","","","False","","","",""
"squidfunk","932156","User","Martin Donath","@zensical","","","False","","2956","19","db"
"squirly","","","","","","","False","","","",""
"squirrelchat","","","","","","","False","","","",""
"squizlabs","997547","Organization","Squiz Labs","","http://www.squizlabs.com","","False","","70","19","db"
"src-d","15128793","Organization","source{d}","","https://sourced.tech","","False","","110","151","db"
"srcagency","","","","","","","False","","","",""
"srijs","","","","","","","False","","","",""
"srmagura","","","","","","","False","","","",""
"srod","","","","","","","False","","","",""
"srstevenson","","","","","","","False","","","",""
"sru-systems","","","","","","","False","","","",""
"ssato","","","","","","","False","","","",""
"ssciwr","","","","","","","False","","","",""
"ssense","17600947","Organization","","","","","False","","18","22","db"
"ssheldon","","","","","","","False","","","",""
"ssnangua","","","","","","","False","","","",""
"sstur","369384","User","Simon Sturmer","","https://bio.link/sstur","","False","","393","124","db"
"ssut","2366668","User","Suhun Han","@brandazine","https://ssut.me","","False","","398","133","db"
"stablelib","","","","","","","False","","","",""
"stac-utils","","","","","","","False","","","",""
"stackgl","6663448","Organization","stackgl","","http://stack.gl","","False","","217","60","db"
"stacks-network","8165984","Organization","Stacks","","https://stacks.co/","stacks.co","True","","601","19","db"
"stacktracejs","6131251","Organization","stacktrace.js","","https://www.stacktracejs.com","","False","","22","9","db"
"staedoix","","","","","","","False","","","",""
"stagewise-io","209243254","Organization","stagewise","","https://stagewise.io","stagewise.io","True","","62","7","db"
"stainless-steel","","","","","","","False","","","",""
"staktrace","","","","","","","False","","","",""
"stalniy","1159966","User","Serhii Stotskyi","","","","False","","340","99","db"
"staltz","90512","User","André Staltz","Socket, Inc.","https://staltz.com","","False","","6022","389","db"
"stan-dev","3374820","Organization","Stan","","https://mc-stan.org","","False","","521","52","db"
"standard","29208316","Organization","Standard JS","","https://standardjs.com","standardjs.com","True","","325","28","db"
"standard-ai","","","","","","","False","","","",""
"standard-schema","166350654","Organization","Standard Schema","","https://standardschema.dev","","False","","48","1","db"
"standard-things","26613658","Organization","","","","","False","","15","4","db"
"standard-webhooks","138220491","Organization","","","https://www.standardwebhooks.com","","False","","29","2","db"
"stanfordnlp","3046006","Organization","Stanford NLP","","nlp.stanford.edu","","False","","2493","53","db"
"stanislav-tkach","","","","","","","False","","","",""
"stanleyhlng","","","","","","","False","","","",""
"starak","","","","","","","False","","","",""
"starcounter-jack","1219049","User","Joachim Wester","Polyjuice AB","www.polyjuice.com","","False","","34","18","db"
"starkbank","","","","","","","False","","","",""
"starknet-io","104390117","Organization","Starknet","","starknet.io","starknet.io","True","","1079","31","db"
"statelyai","61783956","Organization","Stately","","https://stately.ai","","False","","324","29","db"
"stateright","36784098","Organization","Stateright Actor Framework","","https://www.stateright.rs","stateright.rs","True","","9","2","db"
"statianzo","57737","User","Jason Staten","@domoinc","https://jxs.me","","False","","150","140","db"
"statrs-dev","","","","","","","False","","","",""
"statsig-io","","","","","","","False","","","",""
"statsmodels","717666","Organization","statsmodels","","http://statsmodels.sourceforge.net/","","False","","301","11","db"
"staylor","52932","User","Scott Taylor","Shopify","http://scotty-t.com","","False","","366","84","db"
"stbuehler","","","","","","","False","","","",""
"std-uritemplate","","","","","","","False","","","",""
"stdarg","","","","","","","False","","","",""
"stebalien","310393","User","Steven Allen","","https://stebalien.com","","False","","795","435","db"
"steelbrain","4278113","User","Anees Iqbal","","https://aneesiqbal.ai","","False","","461","168","db"
"steelsojka","","","","","","","False","","","",""
"stefalda","","","","","","","False","","","",""
